Question,Answer
"187.2016/3/45/单
甲公司诉乙公司买卖合同纠纷一案，法院判决乙公司败诉并承担违约责任，乙公司不服提起上诉。
在二审中，甲公司与乙公司达成和解协议，并约定双方均将提起之诉予以撤回。关于两个公司的撤诉申
请，下列哪一说法是正确的？ 【A】
A.应当裁定准许双方当事人的撤诉申请，并裁定撤销一审判决
B.应当裁定准许乙公司撤回上诉，不准许甲公司撤回起诉
C.不应准许双方撤诉，应依双方和解协议制作调解书
D.不应准许双方撤诉，应依双方和解协议制作判决书","二审中的撤诉［A］
［解析］《民诉解释》第336条第1款规定：“在第二审程序中，原审原告申请撤回起诉，经其他当事人同意，且不损害国家利益、社会公共利益、他人合法权益的，人民法院可以准许。准许撤诉的，应当一并裁定撤销一审裁判。”由此可知，人民法院同意撤回起诉的，将产生三个方面的法律后果：一是应当一并裁定撤销一审裁判；二是诉讼程序终结；三是原审原告撤回起诉后重复起诉的，人民法院不予受理。本案中，甲公司撤回起诉，乙公司撤回上诉均符合法定条件。故A项正确，B、C、D项错误。需要提醒的是，撤回上诉时，如果对方不履行和解协议，此时一审裁判仍然存在，可以去申请执行一审裁判。"
"188.2013/3/48/单
甲对乙享有10万元到期债权，乙无力清偿，且怠于行使对丙的15万元债权，甲遂对丙提起代位权
诉讼，法院依法追加乙为第三人。一审判决甲胜诉，丙应向甲给付10万元。乙、丙均提起上诉，乙请
求法院判令丙向其支付剩余5万元债务，丙请求法院判令甲对乙的债权不成立。关于二审当事人地位的
表述，下列哪一选项是正确的？ 【A】
A.丙是上诉人，甲是被上诉人
B.乙、丙是上诉人，甲是被上诉人
C.乙是上诉人，甲、丙是被上诉人
D.丙是上诉人，甲、乙是被上诉人","二审当事人地位［A］
［解析］《民事诉讼法》第59条第2款规定：“对当事人双方的诉讼标的，第三人虽然没有独立请求权，但案件处理结果同他有法律上的利害关系的，可以申请参加诉讼，或者由人民法院通知他参加诉讼。人民法院判决承担民事责任的第三人，有当事人的诉讼权利义务。”在本题中，原告甲对被告丙提起了代位权诉讼，此时的乙是无独立请求权第三人。本题中，乙、丙均提起上诉。但因为在一审判决中，法院没有判决乙承担民事责任，因此乙不能作上诉人，只有丙能作上诉人。丙的上诉针对了甲，因此甲是被上诉人。故B、C、D项错误，A项正确。"
"189.2013/3/78/多
下列哪些情况下，法院不应受理当事人的上诉请求？ 【ACD】
A.宋某和卢某借款纠纷一案，卢某终审败诉，宋某向区法院申请执行，卢某提出执行管辖异议，区
法院裁定驳回卢某异议。卢某提起上诉
B.曹某向市中院诉刘某侵犯其专利权，要求赔偿损失1元钱，中院驳回其请求。曹某提起上诉
C.孙某将朱某打伤，经当地人民调解委员会调解达成协议，并申请法院进行了司法确认。后朱某反
悔提起上诉
D.尹某诉与林某离婚，法院审查中发现二人系禁婚的近亲属，遂判决二人婚姻无效。尹某提起上
诉","上诉［ACD］
［解析］《执行程序解释》第3条第1、2款规定：“人民法院受理执行申请后，当事人对管辖权有异议的，应当自收到执行通知书之日起十日内提出。人民法院对当事人提出的异议，应当审查。异议成立的，应当撤销执行案件，并告知当事人向有管辖权的人民法院申请执行；异议不成立的，裁定驳回。当事人对裁定不服的，可以向上一级人民法院申请复议。”因此，对执行管辖异议不能上诉，只能向上一级人民法院申请复议。故A项当选。
《民事诉讼法》第171条第1款规定：“当事人不服地方人民法院第一审判决的，有权在判决书送达之日起十五日内向上一级人民法院提起上诉。”故B项不当选。
对调解协议进行司法确认的案件适用特别程序审理，适用特别程序审理的案件实行一审终审，当事人不服的，不能提起上诉。故C项当选。
有关婚姻效力的判决一审终审，不能上诉；对其上诉，法院不应受理。故D项当选。"
"190.2011/3/40/单
吴某被王某打伤后诉至法院，王某败诉。一审判决书送达王某时，其当即向送达人郑某表示上诉，
但因其不识字，未提交上诉状。关于王某行为的法律效力，下列哪一选项是正确的？ 【C】
A.王某已经表明上诉，产生上诉效力
B.郑某将王某的上诉要求告知法院后，产生上诉效力
C.王某未提交上诉状，不产生上诉效力
D.王某口头上诉经二审法院同意后，产生上诉效力","上诉的方式［C］
［解析］《民事诉讼法》第172条规定：“上诉应当递交上诉状……”《民诉解释》第318条规定：“一审宣判时或判决书、裁定书送达时，当事人口头表示上诉的，人民法院应告知其必须在法定上诉期间内提出上诉状。未在法定上诉期间内递交上诉状的，视为未提出上诉……”
在本题中，“一审判决书送达王某时，其当即向送达人郑某表示上诉，但因其不识字，未提交上诉状”，因此，王某未在法定上诉期间内递交上诉状的，视为未提出上诉，不产生上诉效力。故A、B、D项错误，C项正确。"
"191.2010/3/98/任
丙承租了甲、乙共有的房屋，因未付租金被甲、乙起诉。一审法院判决丙支付甲、乙租金及利息共
计10000元，分五个月履行，每月给付2000元。甲、乙和丙均不服该判决，提出上诉：乙请求改判丙
一次性支付所欠的租金10000元。甲请求法院判决解除与丙之间租赁关系。丙认为租赁合同中没有约
定利息，甲、乙也没有要求给付利息，一审法院不应当判决自己给付利息，请求判决变更一审判决的相
关内容。丙还提出，为修缮甲、乙的出租房自己花费了3000元，请求抵销部分租金。
关于二审中当事人地位的确定，下列选项正确的是： 【D】
A.丙是上诉人，甲、乙是被上诉人
B.甲、乙是上诉人，丙是被上诉人
C.乙、丙是上诉人，甲是被上诉人
D.甲、乙、丙都是上诉人","二审中当事人的确定［D］
［解析］《民诉解释》第72条规定：“共有财产权受到他人侵害，部分共有权人起诉的，其他共有权人为共同诉讼人。”本案中，丙承租的房屋为甲、乙共有，因丙未付租金，甲、乙起诉属于必要共同原告。因此，本案属于必要共同诉讼。
本题考查二审中当事人的诉讼地位，确认规则是“谁上诉，谁是上诉人；对谁提起上诉，谁是被上诉人；都上诉则都为上诉人，没有被上诉人”。本题中，原告和被告均提出上诉，因此所有人均为上诉人，没有被上诉人。故D项正确，A、B、C项错误。"
"考点49 二审的调解与和解
192.2020回忆/多
甲与乙的离婚诉讼，一审法院判决不准离婚。甲不服提出上诉，二审法院认为应当判决离婚，于是
对财产分割问题进行调解，但双方无法达成合意，二审法院遂将案件发回重审。发回重审后，一审法院
再次判决不准离婚，甲再次提出上诉。此时二审法院应当如何处理本案？ 【AD】
A.二审法院可以先针对婚姻关系部分作出判决
B.二审法院应当再次撤销原判，将案件发回重审
C.二审法院应当直接改判
D.二审法院可以告知当事人对财产部分另行起诉","二审中的特殊调解［AD］
［解析］《民诉解释》第327条第1款规定：“一审判决不准离婚的案件，上诉后，第二审人民法院认为应当判决离婚的，可以根据当事人自愿的原则，与子女抚养、财产问题一并调解；调解不成的，发回重审。”《民事诉讼法》第177条第2款规定：“原审人民法院对发回重审的案件作出判决后，当事人提起上诉的，第二审人民法院不得再次发回重审。”发回重审仅限一次，B项明显错误。本案中，婚姻关系已经完全符合两审终审制度的要求，二审法院可以先针对婚姻关系作出判决。而财产分割问题尚处第一次审理的阶段，如果二审法院直接作出裁判，会违反两审终审的基本制度，影响当事人的审级利益，因此不能直接改判，而是应告知当事人对财产部分另行起诉。故A、D项正确，C项错误。"
"193.2017/3/46/单
石山公司起诉建安公司请求返还86万元借款及支付5万元利息，一审判决石山公司胜诉，建安公司
不服提起上诉。二审中，双方达成和解协议：石山公司放弃5万元利息主张，建安公司在撤回上诉后15
日内一次性付清86万元本金。建安公司向二审法院申请撤回上诉后，并未履行还款义务。关于石山公
司的做法，下列哪一表述是正确的？ 【B】
A.可依和解协议申请强制执行
B.可依一审判决申请强制执行
C.可依和解协议另行起诉
D.可依和解协议申请司法确认","和解协议；撤回上诉的法律后果［B］
［解析］诉讼和解协议属于双方民事合同，只在当事人之间产生拘束力，不具有强制执行力。故A项错误。
撤回上诉的法律效果是一审判决生效。在建安公司未依照约定履行和解协议时，石山公司可申请执行一审判决。故B项正确。
双方当事人的纠纷已经过实体处理，基于一事不再理原则，不得再另行起诉。故C项错误。
申请司法确认的对象为调解协议，针对的是未经法院处理的民事纠纷，诉讼和解协议不得申请司法确认。故D项错误。"
"194.2016/3/47/单
王某诉赵某借款纠纷一案，法院一审判决赵某偿还王某债务，赵某不服，提出上诉。二审期间，案
外人李某表示，愿以自己的轿车为赵某偿还债务提供担保。三人就此达成书面和解协议后，赵某撤回上
诉，法院准许。一个月后，赵某反悔并不履行和解协议。关于王某实现债权，下列哪一选项是正确的？
【C】
A.依和解协议对赵某向法院申请强制执行
B.依和解协议对赵某、李某向法院申请强制执行
C.依一审判决对赵某向法院申请强制执行
D.依一审判决与和解协议对赵某、李某向法院申请强制执行","执行依据［C］
［解析］《民诉解释》第337条规定：“当事人在第二审程序中达成和解协议的，人民法院可以根据当事人的请求，对双方达成的和解协议进行审查并制作调解书送达当事人；因和解而申请撤诉，经审查符合撤诉条件的，人民法院应予准许。”因此， 在二审审理中，当事人申请撤回上诉，法院审查准许后，二审诉讼即告终结，一审裁判发生法律效力。因此，可以申请执行生效的一审判决。同时，和解协议没有强制执行力，不能向法院申请强制执行。故C项正确，A、B、D项错误。"
"195.2015/3/44/单
齐远、张红是夫妻，因感情破裂诉至法院离婚，提出解除婚姻关系、子女抚养、住房分割等诉讼请
求。一审判决准予离婚并对子女抚养问题作出判决。齐远不同意离婚提出上诉。二审中，张红增加诉讼
请求，要求分割诉讼期间齐远继承其父的遗产。下列哪一说法是正确的？ 【A】
A.一审漏判的住房分割诉讼请求，二审可调解，调解不成，发回重审
B.二审增加的遗产分割诉讼请求，二审可调解，调解不成，发回重审
C.住房和遗产分割的两个诉讼请求，二审可合并调解，也可一并发回重审
D.住房和遗产分割的两个诉讼请求，经当事人同意，二审法院可一并裁判","二审中的特殊调解［A］
［解析］本题中，一审时原告提出的住房分割诉讼请求，原审人民法院未作审理、判决的，按照《民诉解释》第324条规定：“对当事人在第一审程序中已经提出的诉讼请求，原审人民法院未作审理、判决的，第二审人民法院可以根据当事人自愿的原则进行调解；调解不成的，发回重审。”故A项正确。但是一审时原告提出的住房分割诉讼请求，二审中即便当事人同意，二审法院也不能一并裁判。故D项错误。
二审中，张红增加诉讼请求，要求分割诉讼期间齐远继承其父的遗产。《民诉解释》第326条规定：“在第二审程序中，原审原告增加独立的诉讼请求或者原审被告提出反诉的，第二审人民法院可以根据当事人自愿的原则就新增加的诉讼请求或者反诉进行调解；调解不成的，告知当事人另行起诉。双方当事人同意由第二审人民法院一并审理的，第二审人民法院可以一并裁判。”也就是说，这个新的诉讼请求，是不能发回重审的。故B、C项错误。【总结提示】（1）一审法院存在错误的（如遗漏当事人诉讼请求、遗漏必须参加诉讼的当事人、一审判决不准离婚但二审认为应当离婚的），二审法院调解不成，发回重审；一审法院不存在错误的（如原告新增独立诉讼请求或者被告提出反诉的），二审法院调解不成，告知另行起诉。（2）经过当事人同意后，二审法院可以一并审理并作出判决的情形：第一，一审判决不准离婚，二审认为应当判决离婚的，对于财产分割和子女抚养问题；第二，一审原告新增独立诉讼请求或者被告提出反诉的。"
"196.2012/3/42/单
经审理，一审法院判决被告王某支付原告刘某欠款本息共计22万元，王某不服提起上诉。二审
中，双方当事人达成和解协议，约定：王某在3个月内向刘某分期偿付20万元，刘某放弃利息请求。案
件经王某申请撤回上诉而终结。约定的期限届满后，王某只支付了15万元。刘某欲寻求法律救济。下
列哪一说法是正确的？ 【B】
A.只能向一审法院重新起诉
B.只能向一审法院申请执行一审判决
C.可向一审法院申请执行和解协议
D.可向二审法院提出上诉","二审中达成和解协议［B］
［解析］法院裁定准许撤回上诉后，会产生如下法律效果：（1）在对方当事人未上诉的情况下，二审程序终结。（2）在对方当事人提起上诉的情况下，第一审裁判不发生法律效力。本案中，王某撤回上诉后，第一审判决即发生法律效力，不得上诉；判决生效具有对事的效力，当事人不得就同一诉讼标的重新起诉。因此，选项A、D错误。具有给付内容的生效判决会产生执行力，因此本题中刘某可以根据第一审生效判决向法院申请执行，从而得到国家的公权力保护，选项B正确。当事人之间的和解协议不具有强制执行力，不能申请执行。故C项错误。"
"197.2012/3/43/单
关于民事诉讼二审程序的表述，下列哪一选项是错误的？ 【C】
A.二审案件的审理，遇有二审程序没有规定的情形，应当适用一审普通程序的相关规定
B.二审案件的审理，以开庭审理为原则
C.二审案件调解的结果变更了一审判决内容的，应当在调解书中写明“撤销原判”
D.二审案件的审理，应当由法官组成的合议庭进行审理","二审程序［C］
［解析］根据普通程序的基础性法律地位，对于简易程序、二审程序和再审程序等没有特别规定时，适用一审普通程序的规定。故A项正确。
《民事诉讼法》第176条第1款规定：“第二审人民法院对上诉案件应当开庭审理。经过阅卷、调查和询问当事人，对没有提出新的事实、证据或者理由，人民法院认为不需要开庭审理的，可以不开庭审理。”由此可知，二审审理方式以开庭审理为原则，不开庭审理为例外。故B项正确。
《民事诉讼法》第179条规定：“第二审人民法院审理上诉案件，可以进行调解。调解达成协议，应当制作调解书，由审判人员、书记员署名，加盖人民法院印章。调解书送达后，原审人民法院的判决即视为撤销。”据此，调解书送达后，原审判决即视为撤销，第二审法院根本不需要在调解书中写明“撤销原判”。故C项错误。
《民事诉讼法》第41条第1款规定：“人民法院审理第二审民事案件，由审判员组成合议庭。合议庭的成员人数，必须是单数。”因此，人民法院审理第二审民事案件，应当由审判员组成合议庭。故D项正确。"
"198.2010/3/80/多
二审法院审理继承纠纷上诉案时，发现一审判决遗漏另一继承人甲。关于本案，下列哪些说法是正
确的？ 【BD】
A.为避免诉讼拖延，二审法院可依职权直接改判
B.二审法院可根据自愿原则进行调解，调解不成的裁定撤销原判决发回重审
C.甲应列为本案的有独立请求权第三人
D.甲应是本案的共同原告","二审中对一审遗漏必须参加诉讼的当事人的处理［BD］
［解析］《民诉解释》第325条规定：“必须参加诉讼的当事人或者有独立请求权的第三人，在第一审程序中未参加诉讼，第二审人民法院可以根据当事人自愿的原则予以调解；调解不成的，发回重审。”二审法院发现该情况后必须先调解，调解不成才能发回一审法院重审。故B项正确。由于继承人甲没有参加过一审，直接改判将剥夺其上诉机会，违反两审终审制度的要求。故A项错误。
《民诉解释》第70条规定：“在继承遗产的诉讼中，部分继承人起诉的，人民法院应通知其他继承人作为共同原告参加诉讼；被通知的继承人不愿意参加诉讼又未明确表示放弃实体权利的，人民法院仍应将其列为共同原告。”本案中，二审法院审理继承纠纷上诉案时，发现一审判决遗漏另一继承人甲。继承人甲原来就应当作为一审必要共同原告。因此，本案属于遗漏了必须参加诉讼的当事人的情形。故C项错误，D项正确。"
"199.2010/3/99/任
丙承租了甲、乙共有的房屋，因未付租金被甲、乙起诉。一审法院判决丙支付甲、乙租金及利息共
计10000元，分五个月履行，每月给付2000元。甲、乙和丙均不服该判决，提出上诉：乙请求改判丙
一次性支付所欠的租金10000元。甲请求法院判决解除与丙之间租赁关系。丙认为租赁合同中没有约
定利息，甲、乙也没有要求给付利息，一审法院不应当判决自己给付利息，请求判决变更一审判决的相
关内容。丙还提出，为修缮甲、乙的出租房自己花费了3000元，请求抵销部分租金。
关于甲上诉请求解除与丙的租赁关系，下列选项正确的是： 【CD】
A.二审法院查明事实后直接判决
B.二审法院直接裁定发回重审
C.二审法院经当事人同意进行调解解决
D.甲在上诉中要求解除租赁关系的请求，须经乙同意","二审中原告增加诉讼请求的处理［CD］
［解析］《民诉解释》第326条规定：“在第二审程序中，原审原告增加独立的诉讼请求或者原审被告提出反诉的，第二审人民法院可以根据当事人自愿的原则就新增加的诉讼请求或者反诉进行调解；调解不成的，告知当事人另行起诉。双方当事人同意由第二审人民法院一并审理的，第二审人民法院可以一并裁判。”本题中，一审中原告甲和乙起诉要求丙给付的是租金，并没有提到解除租赁关系。从诉的分类角度来看，一审原告甲和乙提的是给付之诉，而甲上诉请求解除与丙的租赁关系，则属于变更之诉，这就属于原审原告增加独立的诉讼请求，二审法院不能直接判决，也不能直接裁定发回重审。故A、B项错误。调解需要当事人同意。故C项正确。
甲和乙在一审程序中为必要共同原告，根据《民事诉讼法》第55条第2款的规定，即共同诉讼的一方当事人对诉讼标的有共同权利义务的，其中一人的诉讼行为经其他共同诉讼人承认，对其他共同诉讼人发生效力。因此，甲在上诉中提出要求解除租赁关系的请求时，应当征得房屋共同所有人乙的同意。故D项正确。"
"200.2009/3/45/单
某借款纠纷案二审中，双方达成调解协议，被上诉人当场将欠款付清。关于被上诉人请求二审法院
制作调解书，下列哪一选项是正确的？ 【C】
A.可以不制作调解书，因为当事人之间的权利义务已经实现
B.可以不制作调解书，因为本案属于法律规定可以不制作调解书的情形
C.应当制作调解书，因为二审法院的调解结果除解决纠纷外，还具有对一审法院的判决效力发生影
响的功能
D.应当制作调解书，因为被上诉人已经提出请求，法院应当予以尊重","二审中的调解结案［C］
［解析］《民事诉讼法》第179条规定：“第二审人民法院审理上诉案件，可以进行调解。调解达成协议，应当制作调解书，由审判人员、书记员署名，加盖人民法院印章。调解书送达后，原审人民法院的判决即视为撤销。”因此，二审法院应当制作调解书，因为二审法院的调解结果除解决纠纷外，还具有对一审法院的判决效力发生影响的功能。故C项正确，A、B、D项错误。【总结提示】一审中达成调解协议，原则上应当制作调解书，但存在不制作调解书的情形。二审、再审中达成调解协议，必须制作调解书；调解书送达后，原判决视为撤销。"
"201.2008/3/99/任
某省海兴市的《现代企业经营》杂志刊登了一篇自由撰稿人吕某所写的报道，内容涉及到同省龙门
市甲公司的经营方式。甲公司负责人汪某看到该篇文章后，认为《现代企业经营》作为一本全省范围内
发行的杂志，其所发文章内容严重失实，损害了甲公司的名誉，使公司的经营受到影响。于是甲公司向
法院起诉要求《现代企业经营》杂志社和吕某赔偿损失5万元，并进行赔礼道歉。一审法院仅判决杂志
社赔偿甲公司3万元，未对“赔礼道歉”的请求进行处理。杂志社认为赔偿数额过高，不服一审判决提起
上诉。
关于二审法院对本案的处理，下列选项正确的是： 【B】
A.由于“赔礼道歉”的诉讼请求并不在上诉请求的范围之中，二审法院不得对其进行审理
B.针对一审中“赔礼道歉”的诉讼请求，二审法院应根据当事人自愿的原则进行调解，调解不成的，
发回重审
C.针对一审中“赔礼道歉”的诉讼请求，二审法院应根据当事人自愿的原则进行调解，调解不成的，
径行判决
D.针对一审中“赔礼道歉”的诉讼请求，二审法院应根据当事人自愿的原则进行调解，调解不成
的，告知甲公司另行起诉","二审法院对原一审判决遗漏诉讼请求的处理［B］
［解析］解答本题的关键在于准确理解一审中“赔礼道歉”诉讼请求的具体情况，因为二审法院对一审法院遗漏当事人的诉讼请求的处理和对当事人二审中增加诉讼请求的处理是不同的，本题属于遗漏当事人“赔礼道歉”诉讼请求的情形。《民诉解释》第324条规定：“对当事人在第一审程序中已经提出的诉讼请求，原审人民法院未作审理、判决的，第二审人民法院可以根据当事人自愿的原则进行调解；调解不成的，发回重审。”故B项正确，A、C、D项错误。"
"考点50 二审的判决与裁定
202.2020回忆/单
甲、乙互殴，甲被乙打伤，向法院起诉乙向其支付赔偿金，法院判决甲胜诉。乙不服提起上诉，二
审期间，甲、乙达成和解协议，向法院申请撤回起诉，法院经审查发现和解协议内容与原判决认定的事
实不一致。法院应当如何处理？ 【D】
A.准许撤回起诉，一审判决生效
B.不准许撤回起诉，根据审理结果作出判决
C.不准许撤回起诉，应当撤销原判，发回重审
D.准予撤回起诉，一并裁定撤销原判","二审中的撤回起诉［D］
［解析］《民诉解释》第336条第1款规定：“在第二审程序中，原审原告申请撤回起诉，经其他当事人同意，且不损害国家利益、社会公共利益、他人合法权益的，人民法院可以准许。准许撤诉的，应当一并裁定撤销一审裁判。”本题中，虽然和解协议内容与原判决认定的事实不一致，但并不存在损害国家利益、社会公共利益、他人合法权益的情形，且双方当事人均同意撤诉，法院应当准予撤诉，一并裁定撤销原判。故D项当选。"
"203.2017/3/45/单
张某诉新立公司买卖合同纠纷案，新立公司不服一审判决提起上诉。二审中，新立公司与张某达成
协议，双方同意撤回起诉和上诉。关于本案，下列哪一选项是正确的？ 【B】
A.起诉应在一审中撤回，二审中撤回起诉的，法院不应准许
B.因双方达成合意撤回起诉和上诉的，法院可准许张某二审中撤回起诉
C.二审法院应裁定撤销一审判决并发回重审，一审法院重审时准许张某撤回起诉
D.二审法院可裁定新立公司撤回上诉，而不许张某撤回起诉","二审中的撤诉［B］
［解析］《民诉解释》第336条第1款规定：“在第二审程序中，原审原告申请撤回起诉，经其他当事人同意，且不损害国家利益、社会公共利益、他人合法权益的，人民法院可以准许。准许撤诉的，应当一并裁定撤销一审裁判。”《民诉解释》第335条规定：“在第二审程序中，当事人申请撤回上诉，人民法院经审查认为一审判决确有错误，或者当事人之间恶意串通损害国家利益、社会公共利益、他人合法权益的，不应准许。”由此可知，当事人可以在二审中撤回起诉，准许的，应一并裁定撤销一审裁判。双方当事人均同意撤回上诉且不损害“三益”，人民法院可以允许。故B项正确，A、C、D项错误。"
"204.2017/3/82/多
朱某诉力胜公司商品房买卖合同纠纷案，朱某要求判令被告支付违约金5万元；因房屋质量问题，
请求被告修缮，费用由被告支付。一审法院判决被告败诉，认可了原告全部诉讼请求。力胜公司不服令
其支付5万元违约金的判决，提起上诉。二审法院发现一审法院关于房屋有质量问题的事实认定，证据
不充分。关于二审法院对本案的处理，下列哪些说法是正确的？ 【AC】
A.应针对上诉人不服违约金判决的请求进行审理
B.可对房屋修缮问题在查明事实的情况下依法改判
C.应针对上诉人上诉请求所涉及的事实认定和法律适用进行审理
D.应全面审查一审法院对案件的事实认定和法律适用","二审审理范围［AC］
［解析］《民诉解释》第321条规定：“第二审人民法院应当围绕当事人的上诉请求进行审理。当事人没有提出请求的，不予审理，但一审判决违反法律禁止性规定，或者损害国家利益、社会公共利益、他人合法权益的除外。”二审以当事人的上诉请求为审理范围，既是事实审，又是法律审。本案中，二审法院应当围绕不服违约金判决的请求，对该上诉请求所涉及的事实认定和法律适用进行审理。故A、C项正确。房屋有质量问题的认定不在当事人的上诉范围内，不属于违反法律禁止性规定或损害国家利益、社会公共利益等情形，法院不得自行查清事实后改判，故B项错误。民事诉讼中二审应围绕当事人上诉请求进行，不适用全面审理，故D项错误。"
"205.2015/3/82/多
章俊诉李泳借款纠纷案在某县法院适用简易程序审理。县法院判决后，章俊上诉，二审法院以事实
不清为由发回重审。县法院征得当事人同意后，适用简易程序重审此案。在答辩期间，李泳提出管辖权
异议，县法院不予审查。案件开庭前，章俊增加了诉讼请求，李泳提出反诉，县法院受理了章俊提出的
增加诉讼请求，但以重审不可提出反诉为由拒绝受理李泳的反诉。关于本案，该县法院的下列哪些做法
是正确的？ 【BC】
A.征得当事人同意后，适用简易程序重审此案
B.对李泳提出的管辖权异议不予审查
C.受理章俊提出的增加诉讼请求
D.拒绝受理李泳的反诉","简易程序的适用；管辖权异议的时间；发回重审时当事人增加诉讼请求与反诉的处理［BC］
［解析］《民诉解释》第257条规定，发回重审的案件不适用简易程序。因此，A项是不正确的。
《民诉解释》第39条第2款规定：“人民法院发回重审或者按第一审程序再审的案件，当事人提出管辖异议的，人民法院不予审查。”因此，B项是正确的。
《民诉解释》第251条规定，二审裁定撤销一审判决发回重审的案件，当事人申请变更、增加诉讼请求或者提出反诉，第三人提出与本案有关的诉讼请求的，依照《民事诉讼法》第143条的规定可以合并审理。因此，C项是正确的，而D项是不正确的。"
"206.2014/3/47/单
甲诉乙人身损害赔偿一案，一审法院根据甲的申请，冻结了乙的银行账户，并由李法官独任审理。
后甲胜诉，乙提出上诉。二审法院认为一审事实不清，裁定撤销原判，发回重审。关于重审，下列哪一
表述是正确的？ 【D】
A.由于原判已被撤销，一审中的审判行为无效，保全措施也应解除
B.由于原判已被撤销，一审中的诉讼行为无效，法院必须重新指定举证时限
C.重审时不能再适用简易程序，应组成合议庭，李法官可作为合议庭成员参加重审
D.若重审法院判决甲胜诉，乙再次上诉，二审法院认为重审认定的事实依然错误，则只能在查清
事实后改判","发回重审对原判的影响以及合议庭的组成；发回重审的适用［D］
［解析］二审法院发回重审的适用情形有二：（1）二审法院认为一审程序错误，此时只能发回重审。（2）一审认定基本事实不清，此时可以发回重审，也可以依法改判。撤销原判、发回重审是将一审判决撤销之后，由一审法院适用一审程序对案件重新进行审理。采取保全措施后，其效力应当持续于整个诉讼过程，虽然一审判决被撤销，但案件仍处于诉讼过程中，保全措施并不当然解除。故A项错误。
《举证时限规定的通知》第9条规定：“关于发回重审案件举证期限问题。发回重审的案件，第一审人民法院在重新审理时，可以结合案件的具体情况和发回重审的原因等情况，酌情确定举证期限。如果案件是因违反法定程序被发回重审的，人民法院在征求当事人的意见后，可以不再指定举证期限或者酌情指定举证期限。但案件因遗漏当事人被发回重审的，按照本通知第五条处理。如果案件是因认定事实不清、证据不足发回重审的，人民法院可以要求当事人协商确定举证期限，或者酌情指定举证期限。上述举证期限不受‘不得少于三十日’的限制。”按照这一规定，二审法院认为一审事实不清，裁定撤销原判，发回重审后，一审法院可以要求当事人协商确定举证期限，或者酌情指定举证期限。故B项中“法院必须重新指定举证时限”的说法错误。
《民事诉讼法》第41条第3款规定：“发回重审的案件，原审人民法院应当按照第一审程序另行组成合议庭。”发回重审的案件必须适用普通程序，而不能适用简易程序，但重审时应另行组成合议庭，李法官作为原独任审判员，不得再次参加重审。故C项错误。
《民事诉讼法》第177条第2款规定：“原审人民法院对发回重审的案件作出判决后，当事人提起上诉的，第二审人民法院不得再次发回重审。”故D项正确。"
"207.2008/3/36/单
甲公司与乙公司因合同纠纷向A市B区法院起诉，乙公司应诉。经开庭审理，法院判决甲公司胜
诉。乙公司不服B区法院的一审判决，以双方签订了仲裁协议为由向A市中级法院提起上诉，要求据此
撤销一审判决，驳回甲公司的起诉。A市中级法院应当如何处理？ 【D】
A.裁定撤销一审判决，驳回甲公司的起诉
B.应当首先审查仲裁协议是否有效，如果有效，则裁定撤销一审判决，驳回甲公司的起诉
C.应当裁定撤销一审判决，发回原审法院重审
D.应当裁定驳回乙公司的上诉，维持原判决","仲裁协议对法院管辖权的排除［D］
［解析］《仲裁法》第26条规定：“当事人达成仲裁协议，一方向人民法院起诉未声明有仲裁协议，人民法院受理后，另一方在首次开庭前提交仲裁协议的，人民法院应当驳回起诉，但仲裁协议无效的除外；另一方在首次开庭前未对人民法院受理该案提出异议的，视为放弃仲裁协议，人民法院应当继续审理。”本题中，甲公司与乙公司在一审审理中，都未声明存在仲裁协议，且一审法院已经作出了判决，因此，即使甲、乙公司间存在有效仲裁协议，也因为乙公司在首次开庭前未提出异议而视为放弃仲裁协议，法院对该案的审理是合法的。一审判决后，当事人以存在仲裁协议为由提出上诉，明显属于上诉请求不成立。根据《民事诉讼法》第177条第1款第1项的规定，即原判决、裁定认定事实清楚，适用法律正确的，以判决、裁定方式驳回上诉，维持原判决、裁定。故D项正确。"
"第十六章 审判监督程序
考点51 当事人申请再审
208.2021回忆/单
甲向乙借款50万元，由丙提供保证，保证合同中未约定保证方式。后因借款清偿发生纠纷，一审
法院判决认定丙承担连带保证责任。丙不服提起上诉，二审法院判决丙承担一般保证责任。判决生效
后，丙以签订保证合同时意思表示错误不应承担保证责任为由申请再审。关于对丙申请的处理，下列哪
一做法是正确的？ 【D】
A.裁定再审后组织调解，调解不成，告知另行起诉
B.裁定再审后组织调解，调解不成，裁定发回重审
C.裁定不予受理再审申请
D.裁定驳回再审申请","申请再审的条件［D］
［解析］当事人对已经发生法律效力的判决、裁定，认为有错误的，就可以向上一级人民法院申请再审。本题中，丙对二审判决其承担一般保证责任不服，以其不应承担保证责任为由申请再审，符合申请再审的条件，法院应受理再审申请。故C项错误。
再审事由具有法定性，《民事诉讼法》第211条规定了13种再审法定情形。根据《民诉解释》第393条第2款规定：“当事人主张的再审事由不成立，或者当事人申请再审超过法定申请再审期限、超出法定再审事由范围等不符合民事诉讼法和本解释规定的申请再审条件的，人民法院应当裁定驳回再审申请。”因为丙的再审事由不符合《民事诉讼法》第211条规定的再审法定情形，法院应裁定驳回其再审申请。故A、B项错误，D项正确。"
