Question,Answer
"128.2020回忆/任
法谚有云：“法官是会说话的法律。”关于此法律谚语的理解，下列选项正确的是： 【A】
A.法律不经解释，则不可适用
B.法律不经法官，则无从解释
C.法律不经裁判，不产生义务
D.法律不经适用，不具效力","法律解释；法的适用［A］
［解析］“法官是会说话的法律”，是指法律在现实的司法审判中，只有经过法官的解释才能够真正作用于案件裁判，产生直接影响当事人具体权利义务关系的司法判决。因此，这一法谚生动地指明了法律解释对于包括司法审判在内的法律实施的重要意义，可以说法律解释是将法律从“书本上的法”转化为“行动中的法”的必经之路。故A项正确。
法官并非法律解释的唯一主体，特定的国家机关可以作出正式解释，法律专家学者和社会公众也可以作出不具有规范性效力的非正式解释。故B项错误。
立法、执法与司法活动都能为人们设定义务。立法活动可以直接设定人们的法律义务，执法行为也可以通过行政处罚、行政强制等方式对当事人设定具体的义务。故C项错误。
法律生效之后才能予以适用，并非因为适用才产生效力。具体来说，法律的效力有无和高低取决于其制定主体本身的权威性和制定程序的规范性，对法律的具体适用并不是使得法律有效的原因。D项本末倒置，故错误。"
"129.2017/1/60/多
依《刑法》第180条第4款之规定，证券从业人员利用未公开信息从事相关交易活动，情节严重
的，依照第1款的规定处罚；该条第1款规定了“情节严重”和“情节特别严重”两个量刑档次。在审理史
某利用未公开信息交易一案时，法院认为，尽管第4款中只有“情节严重”的表述，但仍应将其理解为包
含“情节严重”和“情节特别严重”两个量刑档次，并认为史某的行为属“情节特别严重”。其理由是《刑
法》其他条款中仅有“情节严重”的规定时，相关司法解释仍规定按照“情节严重”、“情节特别严重”两
档量刑。对此，下列哪些说法是正确的？ 【ABC】
A.第4款中表达的是准用性规则
B.法院运用了体系解释方法
C.第4款的规定可以避免法条重复表述
D.法院的解释将焦点集中在语言上，并未考虑解释的结果是否公正","法律规则的分类；法律解释的方法［ABC］
［解析］准用性规则，是指内容本身没有规定人们具体的行为模式，而是可以援引或参照其他相应内容规定的规则。《刑法》第180条第4款中规定，本身内容不确定，需要援引本条第1款的内容方能确定，属于准用性规则。故A项正确。
体系解释，也称逻辑解释、系统解释。这是指将被解释的法律条文放在整部法律中乃至整个法律体系中，联系此法条与其他法条的相互关系来解释法律。法院在解释《刑法》第180条第4款时认为，《刑法》其他条款中仅有“情节严重”的规定时，相关司法解释仍规定按照“情节严重”“情节特别严重”两档量刑，这显然是结合《刑法》其他条款来解释相关问题，故B项正确。
《刑法》第180条第4款的规定属于准用性规则，即出现特定的假定条件时，按照“第1款”的规定处理，这样就避免了重复表述第1款的内容。故C项正确。
法院的解释对象虽然是“语言”，没有直接探讨“法律的精神或价值”，但任何解释都不能违背法律的公正、自由等基本价值。故D项错误。"
"130.2016/1/13/单
《全国人民代表大会常务委员会关于〈中华人民共和国刑法〉第一百五十八条、第一百五十九条的
解释》中规定：“刑法第一百五十八条、第一百五十九条的规定，只适用于依法实行注册资本实缴登记
制的公司。”关于该解释，下列哪一说法是正确的？ 【C】
A.效力低于《刑法》
B.全国人大常委会只能就《刑法》作法律解释
C.对法律条文进行了限制解释
D.是学理解释","当代中国的法律解释体制；法律解释的种类［C］
［解析］《立法法》第53条规定：“全国人民代表大会常务委员会的法律解释同法律具有同等效力。”故A项错误。
《立法法》第48条规定：“法律解释权属于全国人民代表大会常务委员会。法律有以下情况之一的，由全国人民代表大会常务委员会解释：（一）法律的规定需要进一步明确具体含义的；（二）法律制定后出现新的情况，需要明确适用法律依据的。”因此，全国人大常委会并不仅限于对《刑法》作法律解释。故B项错误。
题干中的解释将《刑法》第158条、第159条规定的适用范围限于依法实行注册资本实缴登记制的公司，而不适用于认缴登记制的公司，比条文中公司的字面含义要窄，属于限制解释。故C项正确。
法律解释可以分为正式解释（也称法定解释或有权解释）和非正式解释（也称学理解释）。学理解释，一般是指由学者或其他个人及组织对法律规定所作的不具有法律约束力的解释。本题中的解释是全国人大常委会的解释，属于法定解释、正式解释，而不是学理解释。故D项错误。"
"131.2016/1/90/任
在莎士比亚喜剧《威尼斯商人》中，安东尼与夏洛克订立契约，约定由夏洛克借款给安东尼，如不
能按时还款，则夏洛克将在安东尼的胸口割取一磅肉。期限届至，安东尼无力还款，夏洛克遂要求严格
履行契约。安东尼的未婚妻鲍西娅针锋相对地向夏洛克提出：可以割肉，但仅限一磅，不许相差分毫，
也不许流一滴血，唯其如此方符合契约。关于该故事，下列说法正确的是： 【AB】
A.夏洛克主张有约必践，体现了强烈的权利意识和契约精神
B.夏洛克有约必践（即使契约是不合理的）的主张本质上可以看作是“恶法亦法”的观点
C.鲍西娅对契约的解释运用了历史解释方法
D.安东尼与夏洛克的约定遵循了人权原则而违背了平等原则

","法与道德的联系；法律解释的方法［AB］
［解析］合法成立的契约，在当事人之间具有法律约束力。夏洛克依照契约中的约定来主张自己的权利，体现了强烈的权利意识，其主张有约必践，也体现了强烈的契约精神。故A项正确。
“恶法亦法”是实证法学的基本观点。即只要经过国家制定，无论其是否合乎道德都属于法的范畴。夏洛克有约必践的主张，本质上是“恶法亦法”的观点。故B项正确。
鲍西娅对契约是按照语言的一般正常含义来进行的解释，运用的是文义解释，没有结合历史事实，故不是历史解释方法。故C项错误。
安东尼与夏洛克的契约，属于两个平等民事主体之间的约定，双方并没有强迫订立契约，因此，没有违反平等性。但是其约定“如果安东尼不能按时还款，必须以胸口的一磅肉偿还”违反了一般的公序良俗，违反了人权原则。故D项错误。"
"中国法律史
扫一扫，“码”上做题
微信扫码，即可线上做题、看解析。
多种做题模式：章节自测、单科集训、随机演练等。
第一章 先秦时期的法律思想与制度
考点29 先秦时期的法律思想与制度
170.2017/1/15/单
《汉书·陈宠传》就西周礼刑关系描述说：“礼之所去，刑之所取，失礼则入刑，相为表里。”关于
西周礼刑的理解，下列哪一选项是正确的？ 【D】
A.周礼分为五礼，核心在于“亲亲”“尊尊”，规定了政治关系的等级
B.西周时期五刑，即墨、劓、剕（刖）、宫、大辟，适用于庶民而不适用于贵族
C.“礼”不具备法的性质，缺乏国家强制性，需要“刑”作为补充
D.违礼即违法，在维护统治的手段上“礼”“刑”二者缺一不可","出礼入刑；五刑［D］
［解析］周礼，在具体的礼仪形式上分为五礼，即：吉礼（祭祀之礼）、凶礼（丧葬之礼）、军礼（行兵仗之礼）、宾礼（迎宾待客之礼）、嘉礼（冠婚之礼）。周礼的核心是“亲亲”“尊尊”，但未规定政治关系的等级。故A项错误。
西周时期五刑适用于庶民，也适用于贵族。故B项错误。
西周之“礼”具备法的性质，具有规范性、国家意志性和强制性。故C项错误。违礼即违法，“礼”与“刑”的关系是出礼入刑，二者缺一不可。故D项正确。"
"171.2016/1/15/单
西周商品经济发展促进了民事契约关系的发展。《周礼》载：“听买卖以质剂。”汉代学者郑玄解读
西周买卖契约形式：“大市谓人民、牛马之属，用长券；小市为兵器、珍异之物，用短券。”对此，下列
哪一说法是正确的？ 【A】
A.长券为“质”，短券为“剂”
B.“质”由买卖双方自制，“剂”由官府制作
C.契约达成后，交“质人”专门管理
D.买卖契约也可采用“傅别”形式","西周的契约与婚姻；继承法律制度［A］
［解析］西周的买卖契约称为“质剂”。“质”，是指买卖奴隶、牛马所使用的较长的契券；“剂”，是指买卖兵器、珍异之物所使用的较短的契券。故A项正确。
“质”“剂”由官府制作，并由“质人”专门管理。故B项错误。
契约达成后，要先由官府进行制作，再交由“质人”专门管理。故C项错误。
西周的借贷契约称为“傅别”，其买卖契约称为“质剂”。故D项错误。"
"172.2016/1/16/单
春秋时期，针对以往传统法律体制的不合理性，出现了诸如晋国赵鞅“铸刑鼎”，郑国执政子产“铸
刑书”等变革活动。对此，下列哪一说法是正确的？ 【C】
A.晋国赵鞅“铸刑鼎”为中国历史上首次公布成文法
B.奴隶主贵族对公布法律并不反对，认为利于其统治
C.打破了“刑不可知，则威不可测”的壁垒
D.孔子作为春秋时期思想家，肯定赵鞅“铸刑鼎”的举措","铸刑书与铸刑鼎［C］
［解析］公元前536年，郑国执政子产将郑国的法律条文铸在象征诸侯权位的金属鼎上，向全社会公布，史称“铸刑书”，这是中国历史上第一次公布成文法的活动。公元前513年，晋国赵鞅把前任执政范宣子所编刑书正式铸于鼎上，公之于众，这是历史上第二次公布成文法的活动。故A项错误。
春秋时期成文法的公布，对旧贵族操纵和使用法律的特权产生严重的冲击，是新兴地主阶级的一次重大胜利，因而遭到奴隶主贵族的反对。故B项错误。
春秋时期成文法的公布，打破了“刑不可知，则威不可测”的旧传统，明确了“法律公开”这一新兴地主阶级的立法原则。故C项正确。
孔子对“铸刑鼎”持反对态度，认为这是亡国之举：“晋其亡乎!失其度矣。”故D项错误。"
"173.2015/1/16/单
《左传》云：“礼，所以经国家，定社稷，序民人，利后嗣者也”，系对周礼的一种评价。关于周
礼，下列哪一表述是正确的？ 【C】
A.周礼是早期先民祭祀风俗自然流传到西周的产物
B.周礼仅属于宗教、伦理道德性质的规范
C.“礼不下庶人”强调“礼”有等级差别
D.西周时期“礼”与“刑”是相互对立的两个范畴","出礼入刑［C］
［解析］礼是中国古代社会长期存在的、维护血缘宗法关系和宗法等级制度的一系列精神原则以及言行规范的总称，商周两朝在前代礼制的基础之上，都有所补充和发展。故，周礼并非自然流传到西周的产物。故A项错误。
中国古代的礼具有两层含义，其一是抽象的精神原则；其二是具体的礼仪形式。西周时期的礼已经具备法的性质，属于事实上的法律。故，周礼不仅仅属于宗教、伦理道德的范畴。故B项错误。
“刑不上大夫，礼不下庶人”是中国古代法律的一项重要原则，强调官僚贵族的法律特权。“礼不下庶人”强调礼有等差，禁止越礼的行为。“刑不上大夫”强调贵族士大夫适用刑法有特权。故C项正确。
西周时期的礼刑相为表里，出礼入刑，两者共同构成西周完整的法律体系。故D项错误。"
"174.2014/1/56/多
中国古代关于德与刑的关系理论，经历了一个长期的演变和发展过程。下列哪些说法是正确的？
【ACD】
A.西周时期确立了“以德配天，明德慎罚”的思想，以此为指导，道德教化与刑罚处罚结合，形成了
当时“礼”、“刑”结合的宏观法制特色
B.秦朝推行法家主张，但并不排斥礼，也强调“德主刑辅，礼刑并用”
C.唐律“一准乎礼，而得古今之平”，实现了礼与律的有机统一，成为了中华法系的代表
D.宋朝以后，理学强调礼和律对治理国家具有同等重要的地位，二者“不可偏废”","西周法制思想（以德配天、明德慎罚、德主刑辅）；永徽律疏与中华法系；明刑弼教［ACD］
［解析］西周立法思想“以德配天，明德慎罚”，强调教化为主，刑罚为辅。道德教化主要依靠礼，处罚主要依靠刑，所谓出礼入刑，形成了当时“礼”“刑”结合的宏观法制特色。故A项正确。
秦朝自商鞅变法后，推行法家主张，强调“以法治国”“明法重刑”，诸事一断于法。“德主刑辅，礼刑并用”是汉代的立法思想。汉朝统治者正是吸取秦代只重法家立法思想导致王朝短命的教训，采取了“德主刑辅，礼刑并用”的立法思想。故B项错误。
唐律强调“礼律合一”，法律制度“一准乎礼”，真正实现了礼与律的统一，使得中国古代法律制度达到了顶峰，是中华法系的代表，包括日本的《大宝律令》、越南的《刑书》、朝鲜的《高丽律》几乎都照抄唐律。故C项正确。
宋代著名理学家朱熹首先对“明刑弼教”作了新的阐释，他有意提高了礼刑关系中刑的地位，认为礼律二者对治国同等重要，强调刑与教的实施可“或先或后”，“或缓或急”。自此，可以“先刑后教”行事。故D项正确。"
"175.2013/1/16/单
关于西周法制的表述，下列哪一选项是正确的？ 【B】
A.周初统治者为修补以往神权政治学说的缺陷，提出了“德主刑辅，明德慎罚”的政治法律主张
B.《汉书·陈宠传》称西周时期的礼刑关系为“礼之所去，刑之所取，失礼则入刑，相为表里”
C.西周的借贷契约称为“书约”，法律规定重要的借贷行为都须订立书面契约
D.西周时期在宗法制度下已形成子女平均继承制","西周法制；西周政治法律主张；西周继承制；西周借贷制度［B］
［解析］“德主刑辅，礼刑并用”是汉代的立法思想。“以德配天，明德慎罚”是西周的立法思想。以德配天属于神学立法思想，是对夏商神学立法思想的改造，认为有德之人方可享有天下。此理论改造解决了周作为臣子何以伐作为天子的商纣的问题。故A项错误。
西周时期的礼已具备了法的性质，礼与刑的关系主要表现为：（1）出礼入刑，“礼”正面、积极规范人们的言行，而“刑”则对一切违背礼的行为进行处罚；（2）刑不上大夫（贵族士大夫适用刑罚有特权），礼不下庶人（礼有等差，不可逾越）。故B项正确。
西周的买卖契约为质（买卖奴隶、牛马所使用的较长的契券）剂（买卖兵器、珍异之物所使用的较短的契券），借贷契约为傅（把债的标的和双方的权利义务等写在契券上）别（在简札中间写字，然后一分为二，双方各执一半，札上的字为半文）。C项中的“书约”并非西周时期的借贷契约，故C项错误。
西周时期继承制度为嫡长子继承制，所谓“立嫡以长不以贤，立子以贵不以长”。由于实行一妻多妾制，王位的继承必须是妻所生长子，无论其贤与否；如妻无子，则立贵妾之子，不管其年龄如何。这种继承主要是王、贵族政治身份的继承，土地、财产的继承是其次。故D项错误。"
"176.2009/1/58/多
关于中国古代诉讼、审判制度的说法，下列哪些选项是正确的？ 【ABD】
A.西周时期“听讼”为审理民事案件，“断狱”为审理刑事案件
B.唐代县以下乡官、里正对犯罪案件具有纠举责任，对轻微犯罪与民事案件具有调解处理的权力
C.明代的大审是一种会审制度，每三年举行一次
D.清末改大理寺为大理院，为全国最高审判机关","我国古代诉讼、审判制度［ABD］
［解析］西周时期民事案件称为“讼”，而刑事案件称为“狱”，因此“听讼”为审理民事案件，“断狱”为审理刑事案件。故A项正确。
唐代地方司法机关仍由行政长官兼理。县以下乡官、里正对犯罪案件具有纠举责任，对轻微犯罪与民事案件具有调解处理的权力，结果须呈报上级。故B项正确。
明代的会审制度包括九卿会审、朝审和大审。大审始于宪宗成化十七年，司礼监会同三法司在大理寺共审囚徒，每五年举行一次。故C项错误。
清末司法机关的变化：改刑部为法部，掌管全国司法行政事务；改大理寺为大理院，为全国最高审判机关；实行审检合署。故D项正确。"
"177.2008/1/8/单
西周时，格伯以良马四匹折价，购买倗生三十田。双方签订买卖契约，刻写竹简之上，中破为两
半，双方各执一半。依西周礼法，该契约的称谓是下列哪一种？ 【B】
A.傅别
B.质剂
C.券书
D.书券","西周的契约法规［B］
［解析］“傅别”是指西周的借贷契约，即处理债权债务关系的凭证。故A项错误。
西周的买卖契约称为“质剂”。这种契约写在简牍上，一分为二，双方各执一份。据《周礼》记载，“质”“剂”有别。“质”是买卖奴隶、牛马所使用的较长的契券；“剂”是买卖兵器、珍异之物所使用的较短的契券。故B项正确。
随着人类社会的进步，语言文字逐渐形成，生产力的发展促进了商业的繁荣，原始的口头契约已不能满足日益频繁的交易需求，人们开始在竹木契券上书写协议的内容，口头契约由此发展成书面契约，古代称之为“书券”“券书”。“券书”“书券”二者没有实质区别，“质剂”“傅别”是其进一步发展的产物。故C、D项错误。"
"第二章 秦汉至魏晋南北朝时期的法律思想与制度
考点30 秦汉至魏晋南北朝时期的法律思想与制度
178.2018回忆/多
关于中国古代社会几部法典的结构体例，下列哪些选项是正确的？ 【BCD】
A.《法经》中相当于近代刑法典总则部分的“具法”，被置于六篇的篇首
B.《魏律》对秦汉旧律有较大改革，如将“具律”改为“刑名”，并将其置于律首
C.《北齐律》将刑名与法例合为名例一篇，奠定了后世刑法的总则
D.《大清律例》是我国最后一部成文法典，采六部格局","中国古代重要法典［BCD］
［解析］“具法”是关于定罪量刑中从轻从重法律原则的规定，起着“具其加减”的作用，相当于近代刑法典中的总则部分，在《法经》的最后一篇。《法经》第一篇是“盗法”。故A项错误。
《魏律》对秦汉旧律进行了较大改革，将《法经》中的“具律”改“刑名”，置于律首。B项正确。
《北齐律》是魏晋南北朝成就最高的法典，将刑名与法例律合为“名例律”一篇，奠定了后世刑法的总则。C项正确。
《大清律例》是我国最后一部成文法典，以名例为总则，吏、户、礼、兵、刑、工六部为分则。D项正确。"
"179.2017/1/16/单
秦统治者总结前代法律实施方面的经验，结合本朝特点，形成了一些刑罚适用原则。对于秦律原则
的相关表述，下列哪一选项是正确的？ 【C】
A.关于刑事责任能力的确定，以身高作为标准，男、女身高六尺二寸以上为成年人，其犯罪应负刑
事责任
B.重视人的主观意识状态，对故意行为要追究刑事责任，对过失行为则认为无犯罪意识，不予追究
C.对共犯、累犯等加重处罚，对自首、犯后主动消除犯罪后果等减轻处罚
D.无论教唆成年人、未成年人犯罪，对教唆人均实行同罪，加重处罚","秦律原则［C］
［解析］秦律规定，凡属未成年犯罪，不负刑事责任或减轻刑事处罚。秦律以大约六尺五寸的身高为成年标准。故A项错误。
秦律重视故意与过失犯罪的区别。故意诬告者，实行反坐；主观上没有故意的，按“告不审”从轻处理。因此，对于过失犯罪，不是不视为犯罪，而是从轻处罚。故B项错误。
秦律规定，对于共犯、累犯等加重处罚，对自首、犯后主动消除犯罪后果等减轻处罚；教唆未成年人犯罪的，加重处罚。故C项正确，D项错误。"
"180.2014/1/16/单
秦律明确规定了司法官渎职犯罪的内容。关于秦朝司法官渎职的说法，下列哪一选项是不正确的？
【B】
A.故意使罪犯未受到惩罚，属于“纵囚”
B.对已经发生的犯罪，由于过失未能揭发、检举，属于“见知不举”
C.对犯罪行为由于过失而轻判者，属于“失刑”
D.对犯罪行为故意重判者，属于“不直”","秦律的渎职罪［B］
［解析］“纵囚”指应当论罪而故意不论罪，以及设法减轻案情，故意使案犯达不到定罪标准，从而判其无罪，故A项正确。
“见知不举”指官吏发现犯罪而不揭发、举报，该罪的适用以官吏发现或知道犯罪为前提，而不以过失为要件，故B项错误。
“失刑”指因过失而量刑不当（若系故意，则构成“不直”罪），故C项正确。
“不直”指的是罪应重而故意轻判，应轻而故意重判，故D项正确。"
"181.2013/1/18/单
“名例律”作为中国古代律典的“总则”篇，经历了发展、变化的过程。下列哪一表述是不正确的？
【C】
A.《法经》六篇中有“具法”篇，置于末尾，为关于定罪量刑中从轻从重法律原则的规定
B.《晋律》共20篇，在刑名律后增加了法例律，丰富了刑法总则的内容
C.《北齐律》共12篇，将刑名与法例律合并为名例律一篇，充实了刑法总则，并对其进行逐条逐
句的疏议
D.《大清律例》的结构、体例、篇目与《大明律》基本相同，名例律置首，后为吏律、户律、礼
律、兵律、刑律、工律","中国古代律典历史变迁［C］
［解析］《法经》中“具法”篇是关于定罪量刑中从轻从重法律原则的规定，起着“具其加减”的作用，相当于近代刑法典中的总则部分。故A项正确。
《晋律》又称《泰始律》《张杜律》，共20篇602条。《晋律》与魏律相比，在刑名律后增加法例律，丰富了刑法总则的内容。故B项正确。
“《北齐律》共12篇，将刑名与法例律合并为名例律一篇，充实了刑法总则”表述正确，但并未对其进行逐条逐句的疏议。注意，唐朝时期，唐高宗安排律学通才和重要幕僚以疏议的形式对《永徽律》全篇律文逐条逐句地做了统一的法律解释，与《永徽律》合并，形成《永徽律疏》。故C项错误。
《大清律例》的结构、形式、体例、篇目与《大明律》基本相同，共分名例律、吏律、户律、礼律、兵律、刑律、工律七部分。故D项正确。"
"182.2013/1/19/单
中国历史上曾进行多次法制变革以适应社会的发展。关于这些法制变革的表述，下列哪一选项是错
误的？ 【C】
A.秦国商鞅实施变法改革，全面贯彻法家“明法重刑”的主张，加大量刑幅度，对轻罪也施以重刑，
以实现富国强兵目标
B.西汉文帝为齐太仓令之女缇萦请求将自己没官为奴、替父赎罪的行为所动，下令废除肉刑
C.唐代废除了宫刑制度，创设了鞭刑和杖刑，以宽减刑罚，缓解社会矛盾
D.《大清新刑律》抛弃了旧律诸法合体的编纂形式，采用了罪刑法定原则，规定刑罚分为主刑、
从刑","中国历史上法制变革历程；商鞅变法；肉刑废除；《大清新刑律》［C］
［解析］商鞅变法全面贯彻法家“以法治国”“明法重刑”的主张。包括：（1）以法治国，要求全体臣民特别是国家官吏学法、“明法”，百姓学习法律者，“以吏为师”；（2）轻罪重刑；（3）不赦不宥，强调法律的严肃性，凡有罪者皆应受罚；（4）鼓励告奸，规定“告奸者与斩敌首同赏”；（5）实行连坐，以十家为什，五家为伍，什伍之中有作奸犯法者，相互负连带责任。A项属于“轻罪重刑”的内容。故A项正确。
文帝废除肉刑的起因是缇萦上书，景帝在文帝基础上对肉刑制度作进一步改革。具体措施包括：颁布《箠令》，规定笞杖尺寸，以竹板制成，削平竹节，以及行刑不得换人等，使得刑制改革向前迈了一大步。文帝、景帝时期的刑制改革，为结束传统肉刑制度，建立新的刑罚制度奠定了重要基础。故B项正确。
北朝与南朝相继宣布废除宫刑，自此结束了使用宫刑的历史。所以废除宫刑不是在唐代。故C项错误。
《大清新刑律》有以下特点：（1）是中国历史上第一部近代意义上的专门刑法典；（2）结构上分总则和分则两篇，后附《暂行章程》5条；（3）抛弃了旧律诸法合体的编纂形式，以罪名和刑罚等专属刑法范畴的条文作为法典的唯一内容；（4）确立了新刑罚制度，规定刑罚分主刑、从刑；（5）采用了一些近代西方资产阶级的刑法原则和刑法制度，如罪刑法定原则和缓刑制度等。故D项正确。"
"183.2013/1/57/多
董仲舒解说“春秋决狱”：“春秋之听狱也，必本其事而原其志；志邪者不待成，首恶者罪特重，本
直者其论轻。”关于该解说之要旨和倡导，下列哪些表述是正确的？ 【ABD】
A.断案必须根据事实，要追究犯罪人的动机，动机邪恶者即使犯罪未遂也不免刑责
B.在着重考察动机的同时，还要依据事实，分别首犯、从犯和已遂、未遂
C.如犯罪人主观动机符合儒家“忠”、“孝”精神，即使行为构成社会危害，也不给予刑事处罚
D.以《春秋》经义决狱为司法原则，对当时传统司法审判有积极意义，但某种程度上为司法擅断
提供了依据","“春秋决狱”的内容、特征［ABD］
［解析］题干文言文之要旨为：必须根据案情事实，追究行为人的动机；动机邪恶者即使犯罪未遂也不免刑责；首恶者从重惩治；主观上无恶念者从轻处理。这里强调审断时应重视行为人在案情中的主观动机；在着重考察动机的同时，还要依据事实分别首犯、从犯和已遂、未遂。如犯罪人主观动机符合儒家“忠”“孝”精神，即使其行为构成社会危害，也可以减免刑事处罚。相反，犯罪人主观动机严重违背儒家倡导的精神，即使没有造成严重危害后果，也要认定犯罪给予严惩。但春秋决狱，论心定罪，因为过于强调动机，往往会成为司法官吏主观臆断和陷害无辜的口实，在某种程度上为司法擅断提供了依据。故A、B、D项正确。
但是，《春秋》决狱实行“论心定罪”原则，如犯罪人主观动机符合儒家“忠”“孝”精神，即使其行为构成社会危害，也可以减免刑事处罚，而不是不给予刑事处罚。故C项错误。"
"184.2012/1/18/单
关于中国古代法律历史地位的表述，下列哪一选项是正确的？ 【A】
A.《法经》是中国历史上第一部比较系统的成文法典
B.《北魏律》在中国古代法律史上起着承先启后的作用
C.《宋刑统》是中国历史上第一部刊印颁行的仅含刑事内容的法典
D.《大明会典》以《元典章》为渊源，为《大清会典》所承继","战国、南北朝、宋代、清代重要法典的历史地位［A］
［解析］《法经》作者为战国时期魏国人李悝，是中国历史上第一部比较系统的成文法典。有人认为《法经》是中国历史上第一部比较系统的封建成文法典，故本选项错误。注意，《法经》成书于战国时期，为封建法典，自无异议。而《法经》之前的法典，包括春秋时期的《刑书》《刑鼎》，为奴隶制性质的法典，且虽为成文法典，但是缺乏系统性。故《法经》也可称之为第一部比较系统的成文法典。故A项正确。
《北齐律》在中国古代法律史上起着承先启后的作用，而非《北魏律》。故B项错误。
中国古代的法典实行诸法合体、以刑为主的传统，彻底打破传统诸法合体体制的是清代的《大清新刑律》。《宋刑统》虽为第一部刊印颁行之法典，但是其内容并非仅含刑事内容。《宋刑统》的编纂体例仿唐宣宗《大中刑律统类》，将性质相同或相近的律及有关的敕、令、格、式、起、请等条文合编，形成律令合编的体例。故C项错误。
《大明会典》为行政法典，仿《唐六典》，以六部官制为纲，为《大清会典》所承继。而《大明律》为刑事法典，仿《元典章》，采七篇结构，为《大清律例》所继承。故D项错误。"
"185.2012/1/56/多
秦汉时期的刑罚主要包括笞刑、徒刑、流放刑、肉刑、死刑、羞辱刑等，下列哪些选项属于徒刑？
【ABD】
A.候
B.隶臣妾
C.弃市
D.鬼薪白粲","秦汉刑罚中的徒刑类型［ABD］
［解析］秦代刑法包括八大类，五大主刑：笞、徒、流放、肉、死刑；三大附加刑：髡、耐等羞辱刑，赀刑（经济刑），族和收（株连刑）。但还未形成完整的刑罚体系。其中徒刑主要有：（1）城旦舂（男犯筑城墙，女犯舂米做饭，5年）；（2）鬼薪、白粲（男犯为祭祀鬼神砍柴，女犯为祭祀鬼神做饭，4年）；（3）隶臣妾（男犯收为臣，女犯收为妾，3年）；（4）司寇（伺察寇盗，2年）；（5）候（发往边地充当斥候，1年）。故本题A、B、D项正确。另外，弃市为死刑，意指杀人后不准收尸，不是徒刑，故C项错误。"
"186.2011/1/16/单
据史书载，以下均为秦朝刑事罪名。下列哪一选项最不具有秦朝法律文化的专制特色？ 【D】
A.“偶语诗书”
B.“以古非今”
C.“非所宜言”
D.“失刑”","秦朝刑事罪名；秦朝刑事罪名特色［D］
［解析］秦禁书令规定，“有敢偶语《诗》《书》者，弃市。以古非今者，族。”秦始皇为了加强思想统治，维护皇权，接受李斯的建议，下令焚烧《秦记》以外的列国史记，对不属于博士馆的私藏《诗》《书》等也限期交出烧毁；有敢谈论《诗》《书》的处死，以古非今的灭族；禁止私学，想学法令的人要以官吏为师。很显然是一种带有专制性的法律措施。故A、B项不当选。
“非所宜言”，属于秦危害皇权罪的一种，即说了不应说的话。至于什么是不应该说的话，秦律无明文规定，封建统治者可以随便解释，加罪于人，这是典型的封建专制主义法律。故C项不当选。
“失刑”罪，是指官吏因过失而量刑不当而应承担的一种渎职罪，是对执法者在执法过程中不公、不慎、不明造成冤假错案的惩罚原则，以后各封建朝代都对此行为作了规定，对于规范官吏合法合理执法起到了一定的警示作用，属于渎职罪。故D项当选。"
"187.2010/1/13/单
汉宣帝地节四年下诏曰：“自今子首匿父母、妻匿夫、孙匿大父母，皆勿坐。其父母匿子、夫匿
妻、大父母匿孙，罪殊死，皆上请廷尉以闻”，“亲亲得相首匿”正式成为中国封建法律原则和制度。对
此，下列哪一选项是错误的？ 【B】
A.近亲属之间相互首谋隐匿一般犯罪行为，不负刑事责任
B.近亲属之间相互首谋隐匿所有犯罪行为，不负刑事责任
C.“亲亲得相首匿”的本意在于尊崇伦理亲情
D.“亲亲得相首匿”的法旨在于宽宥缘自亲情发生的隐匿犯罪亲属的行为","汉律；亲亲得相首匿原则的内涵与实质［B］
［解析］“亲亲得相首匿”原则首先由汉宣帝规定，主张亲属间首谋隐匿犯罪可以不负刑事责任。其中，对卑幼亲属首匿尊长亲属的犯罪行为，不追究刑事责任。尊长亲属首匿卑幼亲属，罪应处死的，可上请皇帝宽贷，减轻刑事责任，而不是不负刑事责任。故A项正确，B项错误。
“亲亲得相首匿”对于有亲属关系的隐匿行为，可以宽宥，是法律儒家化的具体体现，其目的是尊崇儒家伦理。故C、D项正确。"
