Question,Answer
"第四章 适用冲突规范的制度
考点44 定性（识别）
89.2002/1/20/单
一对夫妇，夫为泰国人，妻为英国人。丈夫在中国逝世后，妻子要求中国法院判决丈夫在中国的遗
产归其所有。判断妻子对其夫财产的权利是基于夫妻财产关系的权利还是妻子对丈夫的继承权利的问题
在国际私法上被称为什么？ 【B】
A.二级识别
B.识别
C.法律适用
D.先决问题","定性（识别）［B］
［解析］判断妻子对其丈夫财产的权利是基于夫妻财产关系的权利还是妻子对丈夫的继承权利，属于对案件性质问题的认定过程，而对案件性质的认定称为识别。故B项正确，A、C、D项错误。"
"考点45 反致
90.2019回忆/单
新西兰人甲在中国某法院涉诉，其纠纷依中国法应适用新西兰法，依新西兰法应适用中国法。根据
我国《涉外民事关系法律适用法》，下列哪项判断是正确的？ 【B】
A.该纠纷应适用中国实体法
B.该纠纷应适用新西兰实体法
C.依最密切联系原则选择实体法
D.因中国法和新西兰法冲突，法院应驳回起诉","我国关于反致的规定［B］
［解析］根据《涉外民事关系法律适用法》第9条规定，我国司法实践禁止转致，即指向适用的外国法只包括外国的实体法，不包括外国的法律适用法。所以，在本案中，我国法院应直接适用新西兰实体法。故B项正确，A、C、D项错误。"
"91.2002/1/21/单
塞纳具有甲国国籍，住所在乙国，于1988年死亡。塞纳的亲属要求继承其遗留在丙国的不动产并
诉至丙国法院。丙国法院依照本国的冲突规范应适用塞纳的本国法即甲国法；但依甲国冲突规范规定又
应适用塞纳的住所地法即乙国法；而乙国冲突规范规定应适用不动产所在地法律即丙国法律。此时，丙
国法院适用自己本国法律的行为属于下列哪一选项？ 【B】
A.直接反致
B.间接反致
C.转致
D.双重反致","反致的类型［B］
［解析］对于反致，主要应掌握以下几种结构：（1）直接反致：甲国法律→乙国法律→甲国法律。（2）转致：甲国法律→乙国法律→丙国法律。（3）间接反致：甲国法律→乙国法律→丙国法律→甲国法律。（4）包含直接反致的转致：甲国法律→乙国法律→丙国法律→乙国法律。本案丙国法院先后适用过丙国、甲国、乙国冲突规范，最终确定适用丙国准据法判案，属于典型的间接反致。故B项正确，A、C、D项错误。"
"考点46 外国法的查明
92.2013/1/36/单
根据《涉外民事关系法律适用法》和司法解释，关于外国法律的查明问题，下列哪一表述是正确
的？ 【B】
A.行政机关无查明外国法律的义务
B.查明过程中，法院应当听取各方当事人对应当适用的外国法律的内容及其理解与适用的意见
C.无法通过中外法律专家提供的方式获得外国法律的，法院应认定为不能查明
D.不能查明的，应视为相关当事人的诉讼请求无法律依据","外国法律的查明的义务机关；查明的方式以及无法查明的处理［B］
［解析］《涉外民事关系法律适用法》第10条第1款规定：“涉外民事关系适用的外国法律，由人民法院、仲裁机构或者行政机关查明……”所以行政机关是有查明义务的。故A项错误。
《涉外民事关系法律适用法解释（一）》第16条规定：“人民法院应当听取各方当事人对应当适用的外国法律的内容及其理解与适用的意见，当事人对该外国法律的内容及其理解与适用均无异议的，人民法院可以予以确认；当事人有异议的，由人民法院审查认定。”故B项正确。
《涉外民事关系法律适用法解释（一）》第15条第1款规定：“人民法院通过由当事人提供、已对中华人民共和国生效的国际条约规定的途径、中外法律专家提供等合理途径仍不能获得外国法律的，可以认定为不能查明外国法律。”仅仅无法通过中外法律专家提供的方式获得外国法律的，法院不能认定为不能查明。故C项错误。
《涉外民事关系法律适用法》第10条第2款规定：“不能查明外国法律或者该国法律没有规定的，适用中华人民共和国法律。”故D项错误。"
"93.2011/1/35/单
在某涉外合同纠纷案件审判中，中国法院确定应当适用甲国法律。关于甲国法的查明和适用，下列
哪一说法是正确的？ 【C】
A.当事人选择适用甲国法律的，法院应当协助当事人查明该国法律
B.该案适用的甲国法包括该国的法律适用法
C.不能查明甲国法的，适用中华人民共和国法律
D.不能查明甲国法的，驳回当事人的诉讼请求","外国法的查明［C］
［解析］《涉外民事关系法律适用法》第10条规定：“涉外民事关系适用的外国法律，由人民法院、仲裁机构或者行政机关查明。当事人选择适用外国法律的，应当提供该国法律。不能查明外国法律或者该国法律没有规定的，适用中华人民共和国法律。”当事人自行选择的适用法，应由当事人自己提供，法院没有协助查明的义务。故A项错误。不能查明外国法律或者该国法律没有规定的，适用中华人民共和国法律，而不是驳回诉讼请求。故C项正确，D项错误。
《涉外民事关系法律适用法》第9条规定：“涉外民事关系适用的外国法律，不包括该国的法律适用法。”因此，适用的甲国法只能是准据法，准据法是实体法，不包括该国的法律适用法。故B项错误。"
"94.2008/1/35/单
我国“协航”号轮与甲国“瑟皇”号轮在乙国领海发生碰撞。“协航”号轮返回中国后，“瑟皇”号轮的
所有人在我国法院对“协航”号轮所属的船公司提起侵权损害赔偿之诉。在庭审过程中，双方均依据乙国
法律提出请求或进行抗辩。根据这一事实，下列哪一选项是正确的？ 【B（原答案C）】
A.因双方均依据乙国法律提出请求或进行抗辩，故应由当事人负责证明乙国法律，法院无须查明
B.法院应依职权查明乙国法律，双方当事人无须证明
C.法院应依职权查明乙国法律，也可要求当事人证明乙国法律的内容
D.应由双方当事人负责证明乙国法律，在其无法证明时，才由法院依职权查明","我国关于外国法查明的规定［B（原答案为C）］
［解析］《涉外民事关系法律适用法》第10条第1款规定：“涉外民事关系适用的外国法律，由人民法院、仲裁机构或者行政机关查明。当事人选择适用外国法律的，应当提供该国法律。”《海商法》第273条规定：“船舶碰撞的损害赔偿，适用侵权行为地法律。船舶在公海上发生碰撞的损害赔偿，适用受理案件的法院所在地法律。同一国籍的船舶，不论碰撞发生于何地，碰撞船舶之间的损害赔偿适用船旗国法律。”可见在船舶碰撞侵权关系的法律适用中，没有给当事人意思自治的权利，因此本案庭审过程中当事人双方援引乙国法律并不构成有效的意思自治，当事人不承担查明外国法的义务。本案属于不同船旗的船舶碰撞于乙国领海，应适用侵权行为地的乙国法，但乙国法的适用并非当事人意思自治的结果，应由法院查明。故B项正确，A、C、D项错误。"
"考点47 法律规避
95.2010/1/81/多
根据我国相关法律规定，关于合同法律适用问题上的法律规避，下列哪些选项是正确的？
【BD】
A.当事人规避中国法律强制性规定的，应当驳回起诉
B.当事人规避中国法律强制性规定的，不发生适用外国法律的效力
C.如果当事人采用明示约定的方式，则其规避中国法律强制性规定的行为将为法院所认可
D.当事人在合同关系中规避中国法律强制性规定的行为无效，该合同应适用中国法","我国法律关于合同法律适用问题上的法律规避的规定［BD］
［解析］《涉外民事关系法律适用法解释（一）》第9条规定：“一方当事人故意制造涉外民事关系的连结点，规避中华人民共和国法律、行政法规的强制性规定的，人民法院应认定为不发生适用外国法律的效力。”规避中国法律强制性规定的效力：诉讼继续进行，但应适用中国法律，排除当事人选择的法律。故A、C项错误，B、D项正确。"
"考点48 公共秩序保留与直接适用的法
96.2014/1/77/多
中国甲公司与巴西乙公司因合同争议在中国法院提起诉讼。关于该案的法律适用，下列哪些选项是
正确的？ 【AD】
A.双方可协议选择合同争议适用的法律
B.双方应在一审开庭前通过协商一致，选择合同争议适用的法律
C.因法院地在中国，本案的时效问题应适用中国法
D.如案件涉及中国环境安全问题，该问题应适用中国法","合同的法律适用；诉讼时效的法律适用；公共秩序保留［AD］
［解析］《涉外民事关系法律适用法》第41条规定：“当事人可以协议选择合同适用的法律。当事人没有选择的，适用履行义务最能体现该合同特征的一方当事人经常居所地法律或者其他与该合同有最密切联系的法律。”故A项正确。
《涉外民事关系法律适用法解释（一）》第6条第1款规定：“当事人在一审法庭辩论终结前协议选择或者变更选择适用的法律的，人民法院应予准许。”故B项错误，不是“一审开庭前”而是“一审法庭辩论终结前”。
《涉外民事关系法律适用法》第7条规定，诉讼时效的准据法与基础法律关系的准据法一致，而非必须适用法院地去确定。故C项错误。
根据《涉外民事关系法律适用法解释（一）》第8条的规定，环境安全问题是强制保留事项，应直接适用中国法。故D项正确。"
"97.2014/1/98/任
根据我国法律和司法解释，关于涉外民事关系适用的外国法律，下列说法正确的是： 【AB】
A.不能查明外国法律，适用中国法律
B.如果中国法有强制性规定，直接适用该强制性规定
C.外国法律的适用将损害中方当事人利益的，适用中国法
D.外国法包括该国法律适用法","外国法的查明；适用中国法的范围；适用外国法的范围［AB］
［解析］《涉外民事关系法律适用法》第10条规定：“涉外民事关系适用的外国法律，由人民法院、仲裁机构或者行政机关查明。当事人选择适用外国法律的，应当提供该国法律。不能查明外国法律或者该国法律没有规定的，适用中华人民共和国法律。”故A项正确。
《涉外民事关系法律适用法》第4条规定：“中华人民共和国法律对涉外民事关系有强制性规定的，直接适用该强制性规定。”故B项正确。
《涉外民事关系法律适用法》第5条规定：“外国法律的适用将损害中华人民共和国社会公共利益的，适用中华人民共和国法律。”故C项错误。
《涉外民事关系法律适用法》第9条规定：“涉外民事关系适用的外国法律，不包括该国的法律适用法。”故D项错误。"
"98.2013/1/35/单
中国甲公司与德国乙公司进行一项商事交易，约定适用英国法律。后双方发生争议，甲公司在中国
法院提起诉讼。关于该案的法律适用问题，下列哪一选项是错误的？ 【C】
A.如案件涉及食品安全问题，该问题应适用中国法
B.如案件涉及外汇管制问题，该问题应适用中国法
C.应直接适用的法律限于民事性质的实体法
D.法院在确定应当直接适用的中国法律时，无需再通过冲突规范的指引","公共秩序保留制度中我国法律的强制性规定；我国对于转致和反致的规定［C］
［解析］《涉外民事关系法律适用法解释（一）》第8条规定：“有下列情形之一，涉及中华人民共和国社会公共利益、当事人不能通过约定排除适用、无需通过冲突规范指引而直接适用于涉外民事关系的法律、行政法规的规定，人民法院应当认定为涉外民事关系法律适用法第四条规定的强制性规定：（一）涉及劳动者权益保护的；（二）涉及食品或公共卫生安全的；（三）涉及环境安全的；（四）涉及外汇管制等金融安全的；（五）涉及反垄断、反倾销的；（六）应当认定为强制性规定的其他情形。”食品安全问题和外汇管制问题属强制性规定，不能约定排除，只能适用中国法。故A、B项正确。
根据上述规定，应直接适用的法律涉及劳动法、食品安全法、环境保护法、反垄断法、外汇管制法等，并不限于民事实体法。故C项错误。
我国不承认反致，根据《涉外民事关系法律适用法》第9条，法院在确定应当适用的法律时，无需再通过冲突规范的指引，而是直接适用该国的实体法。故D项正确。"
"第五章 国际民商事关系的法律适用
考点49 意思自治原则在法律适用中的运用
99.2015/1/77/多
在某合同纠纷中，中国当事方与甲国当事方协议选择适用乙国法，并诉至中国法院。关于该合同纠
纷，下列哪些选项是正确的？ 【AC】
A.当事人选择的乙国法，仅指该国的实体法，既不包括其冲突法，也不包括其程序法
B.如乙国不同州实施不同的法律，人民法院应适用该国首都所在地的法律
C.在庭审中，中国当事方以乙国与该纠纷无实际联系为由主张法律选择无效，人民法院不应支持
D.当事人在一审法庭辩论即将结束时决定将选择的法律变更为甲国法，人民法院不应支持","涉外合同纠纷的法律适用［AC］
［解析］我国法律禁止反致，《涉外民事关系法律适用法》第9条规定：“涉外民事关系适用的外国法律，不包括该国的法律适用法。”另外，诉讼程序法属于公法范畴，应适用法院地法即中国法。故A项正确。
《涉外民事关系法律适用法》第6条规定：“涉外民事关系适用外国法律，该国不同区域实施不同法律的，适用与该涉外民事关系有最密切联系区域的法律。”故B项错误。
《涉外民事关系法律适用法解释（一）》第5条规定，一方当事人以双方协议选择的法律与系争的涉外民事关系没有实际联系为由主张选择无效的，人民法院不予支持。故C项正确。
《涉外民事关系法律适用法解释（一）》第6条第1款规定，当事人在一审法庭辩论终结前变更选择适用的法律的，人民法院应予准许。故D项错误。"
"100.2013/1/98/任
在涉外民事关系中，依《涉外民事关系法律适用法》和司法解释，关于当事人意思自治原则，下列
表述中正确的是： 【CD】
A.当事人选择的法律应与所争议的民事关系有实际联系
B.当事人仅可在具有合同性质的涉外民事关系中选择法律
C.在一审法庭辩论终结前，当事人有权协议选择或变更选择适用的法律
D.各方当事人援引相同国家的法律且未提出法律适用异议的，法院可以认定当事人已经就涉外民
事关系适用的法律作出了选择","当事人意思自治的限制；意思自治的范围［CD］
［解析］《涉外民事关系法律适用法解释（一）》第5条规定，一方当事人以双方协议选择的法律与系争的涉外民事关系没有实际联系为由主张选择无效的，人民法院不予支持。据此，除非法律另有规定，否则法律适用中的意思自治可以突破实际联系原则的限制。故A项错误。
除合同领域，当事人还可以在侵权行为关系、代理关系、无因管理、不当得利、婚姻家庭等涉外民事关系中选择适用的法律。故B项错误。
《涉外民事关系法律适用法解释（一）》第6条规定：“当事人在一审法庭辩论终结前协议选择或者变更选择适用的法律的，人民法院应予准许。各方当事人援引相同国家的法律且未提出法律适用异议的，人民法院可以认定当事人已经就涉外民事关系适用的法律做出了选择。”故C、D项正确。"
"101.2011/1/77/多
根据我国有关法律规定，关于涉外民事关系的法律适用，下列哪些领域采用当事人意思自治原则？
【AB】
A.合同
B.侵权
C.不动产物权
D.诉讼离婚","当事人的意思自治原则［AB］
［解析］《涉外民事关系法律适用法》第41条规定：“当事人可以协议选择合同适用的法律。当事人没有选择的，适用履行义务最能体现该合同特征的一方当事人经常居所地法律或者其他与该合同有最密切联系的法律。”合同之债法律适用的第一顺序就是意思自治原则。故A项正确。
《涉外民事关系法律适用法》第44条规定：“侵权责任，适用侵权行为地法律，但当事人有共同经常居所地的，适用共同经常居所地法律。侵权行为发生后，当事人协议选择适用法律的，按照其协议。”侵权之债法律适用的第一顺序就是意思自治原则。故B项正确。
《涉外民事关系法律适用法》第36条规定：“不动产物权，适用不动产所在地法律。”可见，在不动产物权领域的法律适用方面是不允许当事人意思自治的。故C项错误。
《涉外民事关系法律适用法》第27条规定：“诉讼离婚，适用法院地法律。”可见，离婚诉讼的法律适用方面是不允许当事人意思自治的。故D项错误。"
"考点50 自然人权利能力和行为能力的法律适用
102.2012/1/35/单
甲国公民琼斯的经常居住地在乙国，其在中国居留期间，因合同纠纷在中国法院参与民事诉讼。关
于琼斯的民事能力的法律适用，下列哪一选项是正确的？ 【D】
A.民事权利能力适用甲国法
B.民事权利能力适用中国法
C.民事行为能力应重叠适用甲国法和中国法
D.依照乙国法琼斯为无民事行为能力，依照中国法为有民事行为能力的，其民事行为能力适用中
国法","自然人民事权利能力和民事行为能力的法律适用［D］
［解析］《涉外民事关系法律适用法》第11条规定：“自然人的民事权利能力，适用经常居所地法律。”琼斯的经常居住地在乙国，其民事权利能力适用乙国法。故A、B项错误。
《涉外民事关系法律适用法》第12条规定：“自然人的民事行为能力，适用经常居所地法律。自然人从事民事活动，依照经常居所地法律为无民事行为能力，依照行为地法律为有民事行为能力的，适用行为地法律，但涉及婚姻家庭、继承的除外。”民事行为能力适用哪国法，首先看经常居住地法，如果经常居住地法认为自然人无民事行为能力，则依行为地法。因此依照乙国法琼斯为无民事行为能力，依照中国法为有民事行为能力的，其民事行为能力适用中国法。故C项错误，D项正确。"
"103.2009/1/36/单
中国籍人李某2008年随父母定居甲国，甲国法律规定自然人具有完全民事行为能力的年龄为21周
岁。2009年7月李某19周岁，在其回国期间与国内某电脑软件公司签订了购买电脑软件的合同，合同
分批履行。李某在部分履行合同后，以不符合甲国有关完全民事行为能力年龄法律规定为由，主张合同
无效，某电脑软件公司即向我国法院起诉。依我国相关法律规定，下列哪一说法是正确的？ 【B】
A.应适用甲国法律认定李某不具有完全行为能力
B.应适用中国法律认定李某在中国的行为具有完全行为能力
C.李某已在甲国定居，在中国所为行为应适用定居国法律
D.李某在甲国履行该合同的行为应适用甲国法律","自然人行为能力的法律适用［B］
［解析］《涉外民事关系法律适用法》第12条规定，自然人的民事行为能力，原则上适用经常居所地法律。但自然人从事民事活动，依照经常居所地法律为无民事行为能力，依照行为地法律为有民事行为能力的，适用行为地法律。本题中，李某具有中国籍，定居甲国，甲国应为其经常居住地。李某购买电脑的行为发生在中国，中国为行为地。依据甲国法律，李某无民事行为能力。而依据中国法律，年满18周岁即具有完全民事行为能力，所以应当适用中国法律，认定李某有完全民事行为能力。故B项正确，A、C、D项错误。"
"考点51 法人权利能力和行为能力的法律适用
104.2016/1/77/多
韩国公民金某在新加坡注册成立一家公司，主营业地设在香港地区。依中国法律规定，下列哪些选
项是正确的？ 【AD】
A.该公司为新加坡籍
B.该公司拥有韩国与新加坡双重国籍
C.该公司的股东权利义务适用中国内地法
D.该公司的民事权利能力与行为能力可适用香港地区法或新加坡法","中国关于法人国籍的确定；法人权利能力和行为能力法律适用的规定［AD］
［解析］我国以公司的注册登记地确定公司的国籍。本题中，公司在新加坡注册登记，则其国籍为新加坡。故A项正确，B项错误。
《涉外民事关系法律适用法》第14条规定：“法人及其分支机构的民事权利能力、民事行为能力、组织机构、股东权利义务等事项，适用登记地法律。法人的主营业地与登记地不一致的，可以适用主营业地法律。法人的经常居所地，为其主营业地。”本题中，公司注册地在新加坡，主营业地在香港地区，该公司的股东权利义务、民事权利能力与行为能力，适用新加坡法或者香港法。故C项错误，D项正确。"
"105.2014/1/35/单
德国甲公司与中国乙公司在中国共同设立了某合资有限责任公司，后甲公司以确认其在合资公司的
股东权利为由向中国某法院提起诉讼。关于本案的法律适用，下列哪一选项是正确的？ 【A】
A.因合资公司登记地在中国，故应适用中国法
B.因侵权行为地在中国，故应适用中国法
C.因争议与中国的联系更密切，故应适用中国法
D.当事人可协议选择纠纷应适用的法律","股东权利事项的法律适用［A］
［解析］《涉外民事关系法律适用法》第14 条规定:“法人及其分支机构的民事权利能力、民事行为能力、组织机构、股东权利义务等事项，适用登记地法律。法人的主营业地与登记地不一致的，可以适用主营业地法律。法人的经常居所地，为其主营业地。”本题中，甲公司、乙公司共同设立的合资公司的登记地在中国，因此，应当适用中国法。故A 项正确，B、C、D项错误。"
"106.2011/1/36/单
甲国A公司和乙国B公司共同出资组建了C公司，C公司注册地和主营业地均在乙国，同时在甲国、
乙国和中国设有分支机构，现涉及中国某项业务诉诸中国某法院。根据我国相关法律规定，该公司的民
事行为能力应当适用哪国法律？ 【B】
A.甲国法
B.乙国法
C.中国法
D.乙国法或者中国法","法人民事行为能力的法律适用［B］
［解析］《涉外民事关系法律适用法》第14条规定：“法人及其分支机构的民事权利能力、民事行为能力、组织机构、股东权利义务等事项，适用登记地法律。法人的主营业地与登记地不一致的，可以适用主营业地法律。法人的经常居所地，为其主营业地。”本题中，C公司注册地和主营业地均在乙国，故应适用乙国法。故B项正确，A、C、D项错误。"
"考点52 宣告失踪和宣告死亡的法律适用
107.2016/1/35/单
经常居所同在上海的越南公民阮某与中国公民李某结伴乘新加坡籍客轮从新加坡到印度游玩。客轮
在公海遇风暴沉没，两人失踪。现两人亲属在上海某法院起诉，请求宣告两人失踪。依中国法律规定，
下列哪一选项是正确的？ 【A】
A.宣告两人失踪，均应适用中国法
B.宣告阮某失踪，可适用中国法或越南法
C.宣告李某失踪，可适用中国法或新加坡法
D.宣告阮某与李某失踪，应分别适用越南法与中国法","宣告自然人失踪的法律适用［A］
［解析］《涉外民事关系法律适用法》第13条规定：“宣告失踪或者宣告死亡，适用自然人经常居所地法律。”题中，阮某和李某的经常居所地为上海，所以宣告失踪均应适用中国法。故A项正确，B、C、D项错误。"
"108.2014/1/36/单
经常居住于中国的英国公民迈克，乘坐甲国某航空公司航班从甲国出发，前往中国，途经乙国领空
时，飞机失去联系。若干年后，迈克的亲属向中国法院申请宣告其死亡。关于该案件应适用的法律，下
列哪一选项是正确的？ 【A】
A.中国法
B.英国法
C.甲国法
D.乙国法","自然人宣告死亡的法律适用［A］
［解析］《涉外民事关系法律适用法》第13条规定：“宣告失踪或者宣告死亡，适用自然人经常居所地法律。”由于英国公民迈克的经常居所地在中国，所以，在宣告死亡的法律适用问题上应该适用中国法。故A项正确，B、C、D项错误。"
"考点53 时效的法律适用
109.2021回忆/单
中国甲公司与英国乙公司签订了商事合同，约定合同适用英国法。现甲、乙两公司因合同履行发生
纠纷诉至中国某法院，根据我国法律和相关司法解释，下列哪一项说法是正确的？ 【C】
A.若英国存在多个法域，该合同纠纷应适用伦敦所在的英格兰法
B.若双方在一审法庭辩论时约定该纠纷的诉讼时效适用中国法，应从其约定
C.若双方在一审法庭辩论时将合同适用的法律变更为苏格兰法，法院应予支持
D.关于诉讼时效规定应适用英国法","诉讼时效的法律适用；意思自治；区际法律冲突［C］
［解析］根据《涉外民事关系法律适用法》第6条规定，涉外民事关系适用外国法律，该国不同区域实施不同法律的，适用与该涉外民事关系有最密切联系区域的法律。A项表述过于绝对，故错误。
根据《涉外民事关系法律适用法》第7条规定，诉讼时效，适用相关涉外民事关系应当适用的法律。据此，诉讼时效适用基础民事关系所适用的法律，当事人不能约定诉讼时效所适用的法律。本题中,当事人已经约定作为基础民事关系的合同适用英国法，所以本案中的诉讼时效也应该适用英国法。故B、D项错误。
根据《涉外民事关系法律适用法解释（一）》第6条规定，当事人可以在一审法庭辩论终结前选择或者变更选择所适用的法律。故C项正确。"
"110.2017/1/79/多
中国甲公司与英国乙公司签订一份商事合同，约定合同纠纷适用英国法。合同纠纷发生4年后，乙
公司将甲公司诉至某人民法院。英国关于合同纠纷的诉讼时效为6年。关于本案的法律适用，下列哪些
选项是正确的？ 【BC】
A.本案的诉讼时效应适用中国法
B.本案的实体问题应适用英国法
C.本案的诉讼时效与实体问题均应适用英国法
D.本案的诉讼时效应适用中国法，实体问题应适用英国法","合同的法律适用；时效的法律适用；意思自治原则［BC］
［解析］《涉外民事关系法律适用法》第41条规定：“当事人可以协议选择合同适用的法律。当事人没有选择的，适用履行义务最能体现该合同特征的一方当事人经常居所地法律或者其他与该合同有最密切联系的法律。”第7条规定：“诉讼时效，适用相关涉外民事关系应当适用的法律。”据此，诉讼时效应该适用案件基础法律关系。本案的基础法律关系是合同法律关系，而合同首先应该适用双方当事人选择的法律，本案中双方当事人约定合同纠纷适用英国法，所以本案的实体问题应当适用英国法，从而本案的诉讼时效也应当适用英国法。故B、C项正确，A、D项错误。"
"考点54 信托的法律适用
111.2017/1/77/多
新加坡公民王颖与顺捷国际信托公司在北京签订协议，将其在中国的财产交由该公司管理，并指定
受益人为其幼子李力。在管理信托财产的过程中，王颖与顺捷公司发生纠纷，并诉至某人民法院。关于
该信托纠纷的法律适用，下列哪些选项是正确的？ 【ABC】
A.双方可协议选择适用瑞士法
B.双方可协议选择适用新加坡法
C.如双方未选择法律，法院应适用中国法
D.如双方未选择法律，法院应在中国法与新加坡法中选择适用有利于保护李力利益的法律","信托的法律适用；意思自治原则［ABC］
［解析］《涉外民事关系法律适用法》第17条规定：“当事人可以协议选择信托适用的法律。当事人没有选择的，适用信托财产所在地法律或者信托关系发生地法律。”《涉外民事关系法律适用法解释（一）》第5条规定：“一方当事人以双方协议选择的法律与系争的涉外民事关系没有实际联系为由主张选择无效的，人民法院不予支持。”信托的法律适用是协议选择优先，且除非法条本身有限制，否则意思自治可以突破实际联系原则的限制；中国为信托财产所在地和信托关系发生地，未选择的适用中国法。故A、B、C项正确。
《涉外民事关系法律适用法》第25条规定：“父母子女人身、财产关系，适用共同经常居所地法律；没有共同经常居所地的，适用一方当事人经常居所地法律或者国籍国法律中有利于保护弱者权益的法律。”第29条规定：“扶养，适用一方当事人经常居所地法律、国籍国法律或者主要财产所在地法律中有利于保护被扶养人权益的法律。”第30条规定：“监护，适用一方当事人经常居所地法律或者国籍国法律中有利于保护被监护人权益的法律。”本题不属于上述任何一种情形。故D项错误。"
"考点55 仲裁协议的法律适用
112.2020回忆/多
中国甲公司和泰国乙公司签订买卖合同，合同约定因履行合同产生的纠纷适用德国法，合同纠纷可
由北京仲裁委员会在新加坡仲裁，也可向中国法院起诉。后双方发生履约纠纷，中国甲公司诉至中国某
法院，泰国乙公司则认为纠纷应通过仲裁解决。根据我国相关法律规定，下列哪些选项是错误的？
【ABCD】
A.北京仲裁委员会只能在中国工作，合同约定仲裁地在新加坡，该仲裁条款无效
B.因买卖合同选择了德国法，故应适用德国法来认定仲裁条款的效力
C.对该仲裁条款的效力应由北京仲裁委员会作出决定
D.应直接适用中国法认定该仲裁条款无效","仲裁协议的法律适用［ABCD］
［解析］仲裁机构的仲裁地不限于国内，故A项错误。【特别提醒】法院的工作地原则上只能在国内。
《涉外民事关系法律适用法》第18条规定：“当事人可以协议选择仲裁协议适用的法律。当事人没有选择的，适用仲裁机构所在地法律或者仲裁地法律。”要特别注意，合同所适用的法律不等于合同中仲裁条款所适用的法律。本案中双方只约定了合同产生的纠纷适用德国法，但没有约定仲裁条款适用的法律，所以不能用德国法认定仲裁条款的效力，而应当适用仲裁机构所在地法律（中国法）或者仲裁地法律（新加坡法）。故B项错误。
《涉外民事关系法律适用法解释（一）》第12条规定：“当事人没有选择涉外仲裁协议适用的法律，也没有约定仲裁机构或者仲裁地，或者约定不明的，人民法院可以适用中华人民共和国法律认定该仲裁协议的效力。”本题中约定了仲裁机构和仲裁地，因此不能直接适用中国法认定该仲裁协议的效力，还可能适用新加坡法。故D项错误。
《仲裁法》第20条第1款规定：“当事人对仲裁协议的效力有异议的，可以请求仲裁委员会作出决定或者请求人民法院作出裁定。一方请求仲裁委员会作出决定，另一方请求人民法院作出裁定的，由人民法院裁定。”据此，对于仲裁协议的效力，既可以请求仲裁委员会作出决定，也可以请求人民法院作出裁定。故C项错误。"
"考点56 物权的法律适用
113.2020回忆/单
甲国一马戏团带着动物明星小狗皮皮来中国演出，因管理人员看管不利，小狗皮皮逃脱被中国公民
王某抓获，王某在中国将小狗皮皮卖给甲国公民莉莉。现甲国马戏团在中国某法院起诉，要求莉莉归还
小狗皮皮。根据我国《涉外民事关系法律适用法》，我国法院应如何认定本案动产物权的法律适用？
【D】
A.若当事双方协议选择乙国法，法院应不予适用
B.应当适用双方共同国籍国的甲国法
C.应当适用中国法或甲国法
D.应当适用中国法","动产物权的法律适用［D］
［解析］《涉外民事关系法律适用法》第37条规定：“当事人可以协议选择动产物权适用的法律。当事人没有选择的，适用法律事实发生时动产所在地法律。”据此，有协议的协议优先，若双方当事人协议选择乙国法，法院应当适用乙国法，故A项错误。
事实上，本案当事人双方没有协议选择动产物权适用的法律，那么应适用哪国法？根据上述规定，当事人没有选择的，适用法律事实发生时动产所在地法律。关键在于“法律事实发生时动产所在地”的判定。注意，这里的法律事实指的是产生物权变动的法律事实。本案中，王某抓获小狗皮皮时，并不发生物权变动（拾得遗失物），在将小狗皮皮卖给莉莉时才产生了物权变动，买卖的地点在中国，因此应当适用中国法。故B、C项错误，D项正确。"
"114.2018回忆/单
经常居住在天津的德国公民托马斯家中名画失窃，该画后被中国公民李伟在韩国艺术品市场购得。
托马斯得知李伟将画带回中国并委托拍卖公司在天津拍卖，欲通过诉讼要回该画作。根据我国《涉外民
事关系法律适用法》，关于本案下列哪一说法是正确的？ 【C】
A.托马斯的诉讼行为能力应适用德国法来判断
B.关于该画作的物权问题，当事双方应当在与案件有实际联系的德国法、中国法以及韩国法中进行
选择
C.关于该画作的物权问题，当事双方不能就准据法的选择达成一致时，应适用韩国法
D.关于该画作的物权问题，当事双方不能就准据法的选择达成一致时，应适用法院地法即中国法","自然人行为能力的法律适用；动产物权的法律适用［C］
［解析］《涉外民事关系法律适用法》第12条第1款规定：“自然人的民事行为能力，适用经常居所地法律。”托马斯经常居所地在中国天津，其诉讼行为能力应适用中国法，故A项错误。
《涉外民事关系法律适用法》第37条规定：“当事人可以协议选择动产物权适用的法律。当事人没有选择的，适用法律事实发生时动产所在地法律。”该条款没有对当事人意思自治的范围进行限制，当事人可以协议选择任意国家的法律，故B项错误。对于本案画作的物权纠纷，当事双方没有达成法律选择的意思自治，应当适用李伟购得该画作的所在地（物权变动地）韩国法，故C项正确，D项错误。"
