Question,Answer
"253.2011/2/59/多
关于货币犯罪的认定，下列哪些选项是正确的？ 【ABC】
A.以使用为目的，大量印制停止流通的第三版人民币的，不成立伪造货币罪
B.伪造正在流通但在我国尚无法兑换的境外货币的，成立伪造货币罪
C.将白纸冒充假币卖给他人的，构成诈骗罪，不成立出售假币罪
D.将一半真币与一半假币拼接，制造大量半真半假面额100元纸币的，成立变造货币罪","货币犯罪的认定［ABC］
［解析］《关于审理伪造货币等案件具体应用法律若干问题的解释（二）》第5条规定，以使用为目的，伪造停止流通的货币，或者使用伪造的停止流通的货币，以诈骗罪定罪处罚。故A项正确。
《关于审理伪造货币等案件具体应用法律若干问题的解释（二）》第3条规定，以正在流通的境外货币为对象的假币犯罪，依照假币犯罪定罪处罚。伪造正在流通但在我国尚无法兑换的境外货币的，成立伪造货币罪。故B项正确。
将白纸冒充假币卖给他人，其本人并没有持有、伪造货币，所谓的“假币”只是其实施诈骗的“工具”而已，因而根本不构成与货币相关的犯罪，但却构成诈骗罪。故C项正确。
《关于审理伪造货币等案件具体应用法律若干问题的解释（二）》第2条规定，同时采用伪造和变造手段，制造真伪拼凑货币的行为，依照《刑法》第170条的规定，以伪造货币罪定罪处罚。故D项错误。"
"254.2010/2/13/单
关于货币犯罪，下列哪一选项是正确的？ 【C】
A.以货币碎片为材料，加入其他纸张，制作成假币的，属于变造货币
B.将金属货币熔化后，制作成较薄的、更多的金属货币的，属于变造货币
C.将伪造的货币赠与他人的，属于使用假币
D.运输假币并使用假币的，按运输假币罪从重处罚","变造货币罪；持有、使用假币罪的客观方面；运输假币罪［C］
［解析］以货币碎片为材料，加入其他纸张，制作成假币的，属于伪造货币，而非变造货币。故A项错误。
将金属货币熔化使得货币的形态发生改变，丧失货币职能，再制作成较薄的、更多的金属货币的，属于伪造货币。故B项错误。
持有、使用假币罪是指明知是伪造的货币而持有、使用，数额较大的行为。使用，是将假币作为真货币而使用。既可以是以外表合法的方式使用货币，如购买商品、兑换另一货币、存入银行、赠与他人或者将假币用于缴纳罚金或者罚款等，也可以是以非法的方式使用，如将假币用于赌博。故C项正确。
《关于审理伪造货币等案件具体应用法律若干问题的解释》第2条第2款规定，行为人出售、运输假币构成犯罪，同时有使用假币行为的，依照《刑法》第171条、第172条的规定，实行数罪并罚。因此运输假币并使用假币的，应当以运输假币罪与使用假币罪数罪并罚。故D项错误。"
"255.甲、乙预谋修车后以假币骗付。某日，甲、乙在某汽修厂修车后应付款4，850元，按照预谋
甲将4，900元假币递给乙清点后交给修理厂职工丙，乙说：“修得不错，零钱不用找了”，甲、乙随即
上车。丙发现货币有假大叫“别走”，甲迅即启动驶向厂门，丙扑向甲车前风挡，抓住雨刮器。乙对甲
说：“太危险，快停车”，甲仍然加速，致丙摔成重伤。
请回答(1)～(4)题。
(1)2010/2/91/任
甲、乙用假币支付修车费被识破后开车逃跑的行为应定的罪名是： 【A】
A.持有、使用假币罪
B.诈骗罪
C.抢夺罪
D.抢劫罪","持有、使用假币罪；抢劫罪［A］
［解析］持有、使用假币罪，是指明知是伪造的货币而持有、使用，数额较大的行为。该罪中的“使用”，是指将假币当作真货币而使用。既可以是以外表合法的方式使用，如购买商品、兑换货币、存入银行、赠与他人等，也可以是以非法的方式使用，如将假币用于赌博。甲、乙使用假币支付修车款的行为，属于使用假币的行为。故A项正确。
诈骗罪是指以非法占有为目的，用虚构事实或者隐瞒真相的方法，骗取数额较大的公私财物的行为。甲、乙二人使用假币，虽然存在欺骗丙的行为，但骗取的只是丙的劳务，不成立诈骗罪。故B项错误。
本题问的是甲、乙用假币支付修车费被识破后开车逃跑的行为如何认定，也没有抢夺行为，不涉及逃跑撞伤人的行为，故不构成抢劫罪、抢夺罪。故C、D项均错误。"
"(2)2010/2/92/任
对于丙的重伤，甲的罪过形式是： 【A】
A.故意
B.有目的的故意
C.过失
D.无认识的过失","犯罪故意、过失［A］
［解析］犯罪故意是指明知自己的行为会发生危害社会的结果，并且希望或者放任这种结果发生的一种心理态度。犯罪故意分为直接故意和间接故意两种类型。直接故意是指行为人明知自己的行为会发生危害社会的结果，并且希望这种结果发生的心理态度；间接故意是指行为人明知自己的行为可能发生危害社会的结果，并且有意放任，以致发生这种结果的心理态度。
在丙扑向甲车前风挡，抓住雨刮器的情况下，甲仍然加速，致丙摔成重伤。甲对于丙受伤害的结果持放任的态度，而非希望该结果的发生，所以甲的罪过形式为间接故意，而非直接故意（有目的的故意）。故A项正确，B项错误。
犯罪过失是指行为人应当预见自己的行为可能发生危害社会的结果，因为疏忽大意而没有预见，或者已经预见而轻信能够避免，以致发生这种结果的心理态度。犯罪过失包括疏忽大意的过失与过于自信的过失。其中疏忽大意的过失是一种无认识的过失，即行为人没有预见到自己的行为可能发生危害社会的结果；而过于自信的过失则属于有认识的过失，即对于危害结果发生的可能性已经预见到。甲主观上为故意，而非过失，更不属于无认识的过失。故C、D项错误。"
"(3)2010/2/93/任
关于致丙重伤的行为，下列选项错误的是： 【AB】
A.乙明确叫甲停车，可以成立犯罪中止
B.甲、乙构成故意伤害的共同犯罪
C.甲的行为超出了共同犯罪故意，对于丙的重伤后果，乙不应当负责
D.乙没有实施共同伤害行为，不构成犯罪","共同犯罪［AB］
［解析］共同犯罪是指二人以上共同故意犯罪。甲乙二人共同实施使用假币的行为，成立使用假币罪的共犯。对于致丙重伤的行为，此前二人并没有形成伤害丙的故意，故乙的行为也不是“共同犯罪中未能制止他人犯罪既遂”的行为。甲超出了共同犯罪的故意，乙不存在故意伤害的故意，乙不构成故意伤害罪，更不存在是否成立犯罪中止的问题，对于丙的重伤后果，乙不应承担刑事责任。故A、B项错误，当选；C、D项正确，不当选。"
"(4)2010/2/94/任
对甲的定罪，下列选项错误的是： 【ABCD】
A.抢夺罪、故意伤害罪
B.诈骗罪、以危险方法危害公共安全罪
C.持有、使用假币罪，交通肇事罪
D.抢劫罪、故意伤害罪","事后转化抢劫的适用［ABCD］
［解析］甲未实施强行夺取他人财物的行为，不构成抢夺罪。故A项错误。
诈骗罪是指以非法占有为目的，用虚构事实或者隐瞒真相的方法，骗取数额较大的公私财物的行为。甲、乙二人使用假币，虽然存在欺骗丙的行为，但该行为已经被使用假币罪所评价，不构成诈骗罪。故B项错误。
甲、乙使用假币支付修车款的行为，属于使用假币的行为，构成使用假币罪。在丙扑向甲车前风挡，抓住雨刮器的情况下，甲仍然加速，致丙摔成重伤。甲对于丙受伤害的结果持放任的态度，主观上是间接故意，构成故意伤害罪，而非交通肇事罪（过失）。故C项错误。
《刑法》第269条规定，犯盗窃、诈骗、抢夺罪，为窝藏赃物、抗拒抓捕或者毁灭罪证而当场使用暴力或者以暴力相威胁的，以抢劫罪论处。甲、乙二人在被识破使用假币后，开车逃跑并致使丙摔成重伤，由于甲、乙二人构成使用假币罪，而不是诈骗罪，不属于事后抢劫的情形。故D项错误。"
"256.2009/2/61/多
甲发现某银行的ATM机能够存入编号以“HD”开头的假币，于是窃取了三张借记卡，先后两次采取
存入假币取出真币的方法，共从ATM机内获取6000元人民币。甲的行为构成何罪？ 【AC】
A.使用假币罪
B.信用卡诈骗罪
C.盗窃罪
D.以假币换取货币罪","使用假币罪；盗窃罪［AC］
［解析］甲将“HD”开头的假币存入ATM机的行为使假币有进入流通的可能性，构成使用假币罪；而以假币换取货币罪的主体仅限于银行或者其他金融机构的工作人员。故A项正确，D项错误。
甲又从ATM机中取出真币6000元，题中明确表明是“窃取了三张借记卡”，即甲是盗窃信用卡而使用的行为，构成盗窃罪，而非信用卡诈骗罪。故B项错误，C项正确。"
"257.2008/2/11/单
X公司系甲、乙二人合伙依法注册成立的公司，以钢材批发零售为营业范围。丙因自己的公司急需
资金，便找到甲、乙借款，承诺向X公司支付高于银行利息五个百分点的利息，并另给甲、乙个人好处
费。甲、乙见有利可图，即以购买钢材为由，以X公司的名义向某银行贷款1000万元，贷期半年。
甲、乙将贷款按约定的利息标准借与丙，丙给甲、乙各10万元的好处费。半年后，丙将借款及利息还
给X公司，甲、乙即向银行归还本息。关于甲、乙、丙行为的定性，下列哪一选项是正确的？ 【C】
A.甲、乙构成高利转贷罪，丙无罪
B.甲、乙构成骗取贷款罪，丙无罪
C.甲、乙构成高利转贷罪、非国家工作人员受贿罪，丙构成对非国家工作人员行贿罪
D.甲、乙构成骗取贷款罪、非国家工作人员受贿罪，丙构成对非国家工作人员行贿罪","高利转贷罪与骗取贷款罪；非国家工作人员受贿罪与对非国家工作人员行贿罪［C］
［解析］根据《刑法》第175条的规定，高利转贷罪是指以转贷牟利为目的，套取金融机构信贷资金高利转贷他人，违法所得数额较大的行为。根据《刑法》第175条之一的规定，骗取贷款罪是指以欺骗手段取得银行或其他金融机构贷款，给其造成重大损失的行为。甲、乙以X公司名义假借购买钢材为由向银行借款1000万元，实际将借款以高于银行利息5个百分点借给丙并各收取了10万元好处费，半年后，甲、乙即向银行归还本息并未造成银行重大损失，甲、乙构成高利转贷罪。又依据《刑法》第163、164条的规定，甲、乙构成非国家工作人员受贿罪，丙构成对非国家工作人员行贿罪。故C项正确，A、B、D项错误。"
"(5)金融诈骗罪
考点36 金融诈骗罪
258.2017/2/14/单
关于诈骗犯罪的论述，下列哪一选项是正确的（不考虑数额）？ 【B】
A.与银行工作人员相勾结，使用伪造的银行存单，骗取银行巨额存款的，只能构成票据诈骗罪，不
构成金融凭证诈骗罪
B.单位以非法占有目的骗取银行贷款的，不能以贷款诈骗罪追究单位的刑事责任，但可以该罪追究
策划人员的刑事责任
C.购买意外伤害保险，制造自己意外受重伤假象，骗取保险公司巨额保险金的，仅构成保险诈骗
罪，不构成合同诈骗罪
D.签订合同时并无非法占有目的，履行合同过程中才产生非法占有目的，后收受被害人货款逃匿
的，不构成合同诈骗罪","票据诈骗罪；金融凭证诈骗罪；保险诈骗罪；合同诈骗罪［B］
［解析］对于票据诈骗罪的情形，《刑法》第194条第1款规定：“……（一）明知是伪造、变造的汇票、本票、支票而使用的；（二）明知是作废的汇票、本票、支票而使用的；（三）冒用他人的汇票、本票、支票的；（四）签发空头支票或者与其预留印鉴不符的支票，骗取财物的；（五）汇票、本票的出票人签发无资金保证的汇票、本票或者在出票时作虚假记载，骗取财物的。”因此，票据诈骗罪使用的是汇票、本票、支票对于金融凭证诈骗罪，该条第2款规定：“使用伪造、变造的委托收款凭证、汇款凭证、银行存单等其他银行结算凭证的，依照前款的规定处罚。”因此，金融凭证诈骗罪使用的是委托收款凭证、汇款凭证、银行存单等其他银行结算凭证。A项中，银行存单是金融凭证，行为人应构成金融凭证诈骗罪。故A项错误。
《关于〈中华人民共和国刑法〉第三十条的解释》规定，公司、企业、事业单位、机关、团体等单位实施刑法规定的危害社会的行为，刑法分则和其他法律未规定追究单位的刑事责任的，对组织、策划、实施该危害社会行为的人依法追究刑事责任。据此，虽然刑法规定贷款诈骗罪的主体是自然人，但单位实施贷款诈骗的，仍然可以追究单位中的直接责任人员、主要负责人贷款诈骗罪的刑事责任。故B项正确。
保险诈骗罪和合同诈骗罪不是对立的关系，二者之间存在竞合。实施保险诈骗需要与保险公司订立保险合同，行为人构成保险诈骗罪的同时也构成合同诈骗罪，可能构成想象竞合犯。故C项错误。
《刑法》第224条规定，以非法占有为目的，在签订、履行合同过程中，收受对方当事人给付的货物、货款、预付款或者担保财产后逃匿的，构成合同诈骗罪。由此可知，合同诈骗罪以非法占有为目的，只要是产生非法占有目的后的行为就属于诈骗行为。故D项错误。"
"259.2017/2/58/多
关于信用卡诈骗罪，下列哪些选项是错误的？ 【ACD】
A.以非法占有目的，用虚假身份证明骗领信用卡后又使用该卡的，应以妨害信用卡管理罪与信用卡
诈骗罪并罚
B.根据司法解释，在自动柜员机（ATM机）上擅自使用他人信用卡的，属于冒用他人信用卡的行
为，构成信用卡诈骗罪
C.透支时具有归还意思，透支后经发卡银行两次催收，超过3个月仍不归还的，属于恶意透支，成
立信用卡诈骗罪
D.《刑法》规定，盗窃信用卡并使用的，以盗窃罪论处。与此相应，拾得信用卡并使用的，就应
以侵占罪论处","信用卡诈骗罪［ACD］
［解析］使用虚假的身份证明骗领信用卡的，符合《刑法》第177条之一的规定，构成妨害信用卡管理罪。使用以虚假的身份证明骗领的信用卡的，符合《刑法》第196条的规定，构成信用卡诈骗罪。由此可知，用虚假身份证明骗领信用卡是手段行为，使用该信用卡是目的行为，属于牵连犯，择一重罪论处。故A项错误。
《关于拾得他人信用卡并在自动柜员机（ATM机）上使用的行为如何定性问题的批复》规定，拾得他人信用卡并在自动柜员机（ATM机）上使用的行为，属于《刑法》第196条第1款第3项规定的“冒用他人信用卡”的情形，构成犯罪的，以信用卡诈骗罪追究刑事责任。拾得信用卡并使用，无论对人还是对机器使用的，均认定为信用卡诈骗罪。故B项正确，D项错误。
根据《关于办理妨害信用卡管理刑事案件具体应用法律若干问题的解释》第6条第1款的规定，“恶意透支”是指持卡人以非法占有为目的，超过规定限额或者规定期限透支，经发卡银行两次有效催收后超过3个月仍不归还的行为。这意味着仅在透支之时行为人具有非法占有目的的，才能构成信用卡诈骗罪。因此，透支时具有归还意思，透支后经发卡银行2次催收，超过3个月仍不归还的，不属于恶意透支，不构成信用卡诈骗罪。故C项错误。"
"260.2015/2/57/多
甲和女友乙在网吧上网时，捡到一张背后写有密码的银行卡。甲持卡去ATM机取款，前两次取出
5000元。在准备再次取款时，乙走过来说：“注意，别出事”，甲答：“马上就好。”甲又分两次取出
6000元，并将该6000元递给乙。乙接过钱后站了一会儿说：“我走了，小心点。”甲接着又取出7000
元。关于本案，下列哪些选项是正确的？ 【ABD】
A.甲拾得他人银行卡并在ATM机上使用，根据司法解释，成立信用卡诈骗罪
B.对甲前两次取出5000元的行为，乙不负刑事责任
C.乙接过甲取出的6000元，构成掩饰、隐瞒犯罪所得罪
D.乙虽未持银行卡取款，也构成犯罪，犯罪数额是1.3万元","信用卡诈骗罪；掩饰、隐瞒犯罪所得罪［ABD］
［解析］《关于拾得他人信用卡并在自动柜员机（ATM机）上使用的行为如何定性问题的批复》规定，拾得他人信用卡并在自动柜员机（ATM机）上使用的行为，属于《刑法》第196条第1款第3项规定的“冒用他人信用卡”的情形，即构成信用卡诈骗罪。甲拾到的银行卡具有存取现金等功能，属于信用卡的范畴，因此构成信用卡诈骗罪。故A项正确。对于前两次取出5000元的行为，乙与甲并无意思联络，因此不承担责任。故B项正确。乙最初在主观上没有与甲共同犯罪的故意，但是甲再次取款并将钱款交给乙时，乙予以接受，此时乙的主观方面发生了变化，与甲形成了共同的意思联络，成立共同犯罪，乙对自己参与取得的6000元，不再成立掩饰、隐瞒犯罪所得罪。乙应对形成共同意思联络后甲支取的13万元承担刑事责任。故C项错误，D项正确。"
"261.2013/2/15/单
甲、乙为朋友。乙出国前，将自己的借记卡（背面写有密码）交甲保管。后甲持卡购物，将卡中
1.3万元用完。乙回国后发现卡里没钱，便问甲是否用过此卡，甲否认。关于甲的行为性质，下列哪一
选项是正确的？ 【B】
A.侵占罪
B.信用卡诈骗罪
C.诈骗罪
D.盗窃罪","信用卡犯罪［B］
［解析］乙将借记卡交给甲保管，只意味着将借记卡本身交由甲保管，并不意味着将卡里的13万元钱也交给甲保管，因为钱属于银行特定工作人员占有。因此，甲冒用乙的信用卡进行刷卡消费的行为成立信用卡诈骗罪，而不成立侵占罪。故A项错误，B项正确。
甲的行为符合信用卡诈骗罪的构成要件，成立信用卡诈骗罪，不再认定为诈骗罪，因为诈骗罪条文明文规定“本法另有规定的，依照规定”。故C项错误。
甲的行为也不成立盗窃罪，因为甲是通过欺骗收银员的方式骗得了财物，理应成立信用卡诈骗罪。如果甲使用该信用卡到自动取款机上取钱，则成立盗窃罪。故D项错误。"
"262.2010/2/14/单
张某窃得同事一张银行借记卡及身份证，向丈夫何某谎称路上所拾。张某与何某根据身份证号码试
出了借记卡密码，持卡消费5000元。关于本案，下列哪一说法是正确的？ 【C】
A.张某与何某均构成盗窃罪
B.张某与何某均构成信用卡诈骗罪
C.张某构成盗窃罪，何某构成信用卡诈骗罪
D.张某构成信用卡诈骗罪，何某不构成犯罪","盗窃罪；信用卡诈骗罪；共同犯罪［C］
［解析］《刑法》第196条第3款规定，盗窃信用卡并使用的，依照《刑法》第264条（盗窃罪）的规定定罪处罚。本案中，张某窃得同事一张银行借记卡并使用的行为，构成盗窃罪。但是，由于何某并不知道张某盗窃借记卡的事实，以为是张某拾得的，其主观上只有与张某一起冒用他人信用卡的故意，客观上在商场刷卡消费骗取财物的行为也符合信用卡诈骗罪的客观要件，故何某的行为构成信用卡诈骗罪。故C项正确，A、B、D项错误。"
"263.2009/2/15/单
甲将自己的汽车藏匿，以汽车被盗为由向保险公司索赔。保险公司认为该案存有疑点，随即报警。
在掌握充分证据后，侦查机关安排保险公司向甲“理赔”。甲到保险公司二楼财务室领取20万元赔偿金
后，刚走到一楼即被守候的多名侦查人员抓获。关于甲的行为，下列哪一选项是正确的？ 【A】
A.保险诈骗罪未遂
B.保险诈骗罪既遂
C.保险诈骗罪预备
D.合同诈骗罪","保险诈骗罪的既遂与未遂的认定［A］
［解析］实行行为是具有侵害法益的紧迫危险的行为。根据《刑法》第198条第1款的规定，就保险诈骗罪而言，虚构保险标的、造成保险事故等行为，是为诈骗保险金创造了前提条件，只有到保险公司索赔的行为或提出支付保险金的请求的行为才是本罪的着手。甲向保险公司提出索赔，但此时，保险公司认为存有疑点而报警，侦查机关充分取证后，有意安排保险公司“理赔”，在甲领取20万元赔偿金后，走到一楼被抓获，这些都已表明甲的保险诈骗行为已被识破。甲属于已经着手实施保险诈骗行为，但由于意志以外的原因未能获得赔偿，成立保险诈骗罪的未遂。故A项正确，B、C、D项均错误。"
"(6)危害税收征管罪
考点37 危害税收征管罪
264.2017/2/13/单
甲系外贸公司总经理，在公司会议上拍板：为物尽其用，将公司以来料加工方式申报进口的原材料
剩料在境内销售。该行为未经海关许可，应缴税款90万元，公司亦未补缴。关于本案，下列哪一选项
是正确的？ 【C】
A.虽未经海关许可，但外贸公司擅自销售原材料剩料的行为发生在我国境内，不属于走私行为
B.外贸公司的销售行为有利于物尽其用，从利益衡量出发，应认定存在超法规的犯罪排除事由
C.外贸公司采取隐瞒手段不进行纳税申报，逃避缴纳税款数额较大且占应纳税额的10%以上，构
成逃税罪
D.如海关下达补缴通知后，外贸公司补缴应纳税款，缴纳滞纳金，接受行政处罚，则不再追究外
贸公司的刑事责任","走私普通货物、物品罪；逃税罪［C］
［解析］《刑法》第154条规定，未经海关许可并且未补缴应缴税额，擅自将批准进口的来料加工、来件装配、补偿贸易的原材料、零件、制成品、设备等保税货物，在境内销售牟利的，应以走私普通货物、物品罪追究刑事责任。故A 项错误。
外贸公司的销售行为有利于物尽其用，但这不构成超法规的犯罪排除事由，因为外贸公司的行为并没有保全更为重要的法益，不能经过法益衡量后被正当化。故B项错误。
根据《刑法》第201条的规定，纳税人采取欺骗、隐瞒手段进行虚假纳税申报或者不申报，逃避缴纳税款数额较大并且占应纳税额10%以上的，构成逃税罪。有逃税行为，经税务机关依法下达追缴通知后，补缴应纳税款，缴纳滞纳金，已受行政处罚的，不予追究刑事责任；但是，5年内因逃避缴纳税款受过刑事处罚或者被税务机关给予2次以上行政处罚的除外。D项错在“接受行政处罚”，应为“已受行政处罚”。故C项正确，D项错误。"
"265.2012/2/61/多
①纳税人逃税，经税务机关依法下达追缴通知后，补缴应纳税款，缴纳滞纳金，已受行政处罚的，
一律不予追究刑事责任
②纳税人逃避追缴欠税，经税务机关依法下达追缴通知后，补缴应纳税款，缴纳滞纳金，已受行政
处罚的，应减轻或者免除处罚
③纳税人以暴力方法拒不缴纳税款，后主动补缴应纳税款，缴纳滞纳金，已受行政处罚的，不予追
究刑事责任
④扣缴义务人逃税，经税务机关依法下达追缴通知后，补缴应纳税款，缴纳滞纳金，已受行政处罚
的，不予追究刑事责任
关于上述观点的正误判断，下列哪些选项是错误的？ 【ABCD】
A.第①句正确，第②③④句错误
B.第①②句正确，第③④句错误
C.第①③句正确，第②④句错误
D.第①②③句正确，第④句错误","逃税罪的认定［ABCD］
［解析］《刑法》第201条规定：“纳税人采取欺骗、隐瞒手段进行虚假纳税申报或者不申报，逃避应缴税款数额较大并且占应纳税额10%以上的，处3年以下有期徒刑或者拘役，并处罚金；数额巨大并且占应纳税额30%以上的，处3年以上7年以下有期徒刑，并处罚金。扣缴义务人采取前款所列手段，不缴或者少缴已扣、已收税款数额较大的，依照前款的规定处罚。对多次实施前两款行为，未经处理的，按照累计数额计算。有第1款行为，经税务机关依法下达追缴通知后，补缴应纳税款，缴纳滞纳金，已受行政处罚的，不予追究刑事责任；但是，5年内因逃避缴纳税款受过刑事处罚或者被税务机关给予二次以上行政处罚的除外。”据此，①错在“一律不予追究刑事责任”，因为还有5年内因逃避缴纳税款受过刑事处罚或两次行政处罚的，仍应追究的规定。②错在“应减轻或者免除处罚”，应为“不予追究责任”。③触犯抗税罪，刑法并没有免责规定。④错在“扣缴义务人”，刑法只规定“纳税人”可以免责。据此，本题A、B、C、D项均错误。"
"266.2009/2/54/多
关于刑事责任的追究，下列哪些选项是正确的？ 【CD】
A.甲非法从事资金支付结算业务，构成非法吸收公众存款罪
B.乙采取欺骗手段进行虚假纳税申报，逃避缴纳税款1000万元，但经税务机关依法下达追缴通知
后，补缴了应纳税款。即便乙拒绝缴纳滞纳金，也不应当再对其追究刑事责任
C.丙明知赵某实施高利转贷行为获利200万元，而为其提供资金账户的，构成洗钱罪
D.丁组织多名男性卖淫，由于《刑法》第三百五十八条并未限定组织卖淫罪中的被组织者是妇
女，对丁应当追究刑事责任","非法经营罪；逃税罪；洗钱罪；组织卖淫罪［CD］
［解析］根据《刑法》第225条的规定，非法从事资金支付结算业务的，构成非法经营罪。故A项错误。
《刑法》第201条第4款规定，纳税人有逃避缴纳税款行为的，经税务机关依法下达追缴通知后，补缴应纳税款，缴纳滞纳金，已受行政处罚的，可不予追究刑事责任。乙必须缴纳滞纳金且受到行政处罚才不予追究刑事责任。注意：偷税罪已取消，改为逃税罪。故B项错误。
依据《刑法》第191条，洗钱罪的上游犯罪是毒品、黑社会性质的组织、恐怖活动、走私、贪污贿赂、破坏金融管理秩序和金融诈骗犯罪，即对于以上犯罪所得及其产生的收益，行为人掩饰、隐瞒其来源和性质的，都可构成洗钱罪。丙明知赵某高利转贷获利200万元，而为其提供资金账户的，构成洗钱罪。故C项正确。
组织卖淫罪中的被组织者，不限于妇女，包括男子。换言之，女性向男性卖淫、女性向女性卖淫、男性向女性卖淫、男性向男性卖淫都属于组织卖淫的行为。因此，对丁应当以组织卖淫罪追究刑事责任。故D项正确。"
"267.2008/2/59/多
关于骗取出口退税罪和虚开增值税发票罪的说法，下列哪些选项是正确的？ 【ACD】
A.甲公司具有进出口经营权，明知他人意欲骗取国家出口退税款，仍违反国家规定允许他人自带客
户、自带货源、自带汇票并自行报关，骗取国家出口退税款。对甲公司应以骗取出口退税罪论处
B.乙公司虚开用于骗取出口退税的发票，并利用该虚开的发票骗取数额巨大的出口退税，其行为构
成虚开用于骗取出口退税发票罪与骗取出口退税罪，实行数罪并罚
C.丙公司缴纳200万元税款后，以假报出口的手段，一次性骗取国家出口退税款400万元，丙公司
的行为分别构成偷税罪 【“偷税罪”已被取消，现为“逃税罪”。】 与骗取出口退税罪，实行数罪并罚
D.丁公司虚开增值税专用发票并骗取国家税款，数额特别巨大，情节特别严重，给国家利益造成
特别重大损失。对丁公司应当以虚开增值税专用发票罪论处","骗取出口退税罪；虚开增值税专用发票、用于骗取出口退税、抵扣税款发票罪［ACD］
［解析］《关于审理骗取出口退税刑事案件具体应用法律若干问题的解释》第6条规定，有进出口经营权的公司、企业，明知他人意欲骗取国家出口退税款，仍违反国家有关进出口经营的规定，允许他人自带客户、自带货源、自带汇票并自行报关，骗取国家出口退税款的，构成骗取出口退税罪。故A项正确。
依上述解释第9条规定，实施骗取出口退税犯罪，同时构成虚开增值税专用发票罪等其他犯罪的，依处罚较重的定罪。故B项错误。
《刑法》第204条第2款规定：“纳税人缴纳税款后，采取前款规定的欺骗方法，骗取所缴纳的税款的，依照本法第201条的规定定罪处罚；骗取税款超过所缴纳的税款部分，依照前款的规定处罚。”故C项正确。
根据《刑法》第205条第2款的规定，丁公司的行为属于虚开增值税专用发票罪的加重情形，不另成立其他犯罪。故D项正确。"
"(7)侵犯知识产权罪
考点38 侵犯知识产权罪
268.2009/2/14/单
赵某多次临摹某著名国画大师的一幅名画，然后署上该国画大师姓名并加盖伪造印鉴，谎称真迹售
得收入六万元。对赵某的行为如何定罪处罚？ 【B】
A.按诈骗罪和侵犯著作权罪，数罪并罚
B.按侵犯著作权罪处罚
C.按生产、销售伪劣产品罪处罚
D.按非法经营罪处罚","侵犯著作权罪［B］
［解析］《刑法》第217条规定：“以营利为目的，有下列侵犯著作权或者与著作权有关的权利的情形之一，违法所得数额较大或者有其他严重情节的，处3年以下有期徒刑，并处或者单处罚金；违法所得数额巨大或者有其他特别严重情节的，处3年以上10年以下有期徒刑，并处罚金：（一）未经著作权人许可，复制发行、通过信息网络向公众传播其文字作品、音乐、美术、视听作品、计算机软件及法律、行政法规规定的其他作品的；（二）出版他人享有专有出版权的图书的；（三）未经录音录像制作者许可，复制发行、通过信息网络向公众传播其制作的录音录像的；（四）未经表演者许可，复制发行录有其表演的录音录像制品，或者通过信息网络向公众传播其表演的；（五）制作、出售假冒他人署名的美术作品的；（六）未经著作权人或者与著作权有关的权利人许可，故意避开或者破坏权利人为其作品、录音录像制品等采取的保护著作权或者与著作权有关的权利的技术措施的。”
赵某临摹著名国画大师的名画、署上该大师姓名并加盖伪造印鉴，符合上述第5项的规定，构成侵犯著作权罪。《关于审理非法出版物刑事案件具体应用法律若干问题的解释》第5条规定，实施侵犯著作权行为，又销售该侵权复制品，违法所得数额巨大的，只定侵犯著作权罪。赵某将此幅作品出售获得6万元收入，不再另定罪，对赵某只以侵犯著作权罪处罚。故B项正确。"
"269.2005/2/94/任
甲公司拥有某项独家技术，每年为公司带来100万元利润，故对该技术严加保密。乙公司经理丙为
获得该技术，带人将甲公司技术员丁在其回家路上强行拦截并推入丙的汽车，对丁说如果他提供该技术
资料就给他2万元，如果不提供就将他嫖娼之事公之于众。丁同意配合。次日丁向丙提供了该技术资
料，并获得2万元报酬。丙的行为构成： 【D】
A.强迫交易罪
B.敲诈勒索罪
C.绑架罪
D.侵犯商业秘密罪","侵犯商业秘密罪［D］
［解析］根据《刑法》第219条的规定，以盗窃、欺诈、贿赂、胁迫、电子侵入或者其他不正当手段获取权利人的商业秘密，情节严重的，构成侵犯商业秘密罪。本案中，丙为了获取甲公司的商业秘密，采取了胁迫、利诱手段，这些都属于不正当手段，故丙构成侵犯商业秘密罪。故D项当选。【特别提示】以盗窃、诈骗、敲诈等手段获取商业秘密，不定盗窃罪、诈骗罪、敲诈勒索罪，而定侵犯商业秘密罪，这是因为商业秘密虽然具有经济价值，但从存在样态上无法评价为财物。例如，本案中，丙采取了胁迫手段，但不能认定为构成敲诈勒索罪。"
