Question,Answer
"188.2015/3/55/单
下列哪一情形下权利人可以行使留置权？ 【C（原答案CD）。原为多选题，根据新法答案有变
化，调整为单选题。】
A.张某为王某送货，约定货物送到后一周内支付运费。张某在货物运到后立刻要求王某支付运费被
拒绝，张某可留置部分货物
B.刘某把房屋租给方某，方某退租搬离时尚有部分租金未付，刘某可留置方某部分家具
C.何某将丁某的行李存放在火车站小件寄存处，后丁某取行李时认为寄存费过高而拒绝支付，寄存
处可留置该行李
D.甲公司加工乙公司的机器零件，约定先付费后加工。付费和加工均已完成，但乙公司尚欠甲公
司借款，甲公司可留置机器零件","留置权的构成［C］
［解析］《民法典》第447条规定，债务人不履行到期债务，债权人可以留置已经合法占有的债务人的动产，并有权就该动产优先受偿。本题A选项中的债务未到期，因此张某不得留置。故A项错误。
《民法典》第448条规定：“债权人留置的动产，应当与债权属于同一法律关系，但是企业之间留置的除外。”B项中，刘某的债权与方某的家具不属于同一法律关系，刘某无权对家具行使留置权。故B项错误。
C项中，寄存处与丁某之间是保管合同关系，当丁某不支付保管费时，寄存处可以留置该行李。故C项正确。
根据《民法典》第448条的规定，商事留置权的成立不要求留置的动产与被担保的债权属于同一法律关系。但是需注意，《民法典担保制度解释》第62条第2款规定：“企业之间留置的动产与债权并非同一法律关系，债务人以该债权不属于企业持续经营中发生的债权为由请求债权人返还留置财产的，人民法院应予支持。”本条款对不属于同一法律关系的商事留置作出了限制，即：如果留置的动产与债权不属于同一法律关系，只有对于企业持续经营中发生的债权，债权人才可以行使留置权。D项表述的关系中，甲公司的借款不属于企业持续经营中发生的债权，因此甲公司不可以行使留置权。故D项错误。"
"189.2015/3/91/任
顺风电器租赁公司将一台电脑出租给张某，租期为2年。在租赁期间内，张某谎称电脑是自己的，
分别以市价与甲、乙、丙签订了三份电脑买卖合同并收取了三份价款，但张某把电脑实际交付给了乙。
后乙的这台电脑被李某拾得，因暂时找不到失主，李某将电脑出租给王某获得很高收益。王某租用该电
脑时出了故障，遂将电脑交给康成电脑维修公司维修。王某和李某就维修费的承担发生争执。康成公司
因未收到修理费而将电脑留置，并告知王某如7天内不交费，将变卖电脑抵债。李某听闻后，于当日潜
入康成公司偷回电脑。
关于康成公司的民事权利，下列说法正确的是： 【BC】
A.王某在7日内未交费，康成公司可变卖电脑并自己买下电脑
B.康成公司曾享有留置权，但当电脑被偷走后，丧失留置权
C.康成公司可请求李某返还电脑
D.康成公司可请求李某支付电脑维修费","留置权的构成、行使和消灭；占有返还请求权［BC］
［解析］依《民法典》第447条的规定，债务人不履行到期债务，债权人可以留置已经合法占有的债务人的动产，并有权就该动产优先受偿。本题中，王某作为电脑的承租人，将电脑交给康成电脑维修公司维修而拒付维修费，康成公司有权请求王某支付电脑维修费，也有权将电脑留置。但依《民法典》第453条第1款规定：“留置权人与债务人应当约定留置财产后的债务履行期限；没有约定或者约定不明确的，留置权人应当给债务人六十日以上履行债务的期限，但是鲜活易腐等不易保管的动产除外。债务人逾期未履行的，留置权人可以与债务人协议以留置财产折价，也可以就拍卖、变卖留置财产所得的价款优先受偿。”本题中没有约定留置权的行使期间，因此至少要给对方60日的时间。故A项错误。
《民法典》第457条规定：“留置权人对留置财产丧失占有或者留置权人接受债务人另行提供担保的，留置权消灭。”当李某将电脑偷回以后，留置权人丧失了对于留置物的占有，则丧失留置权，故B项正确。
李某将电脑偷回的行为，侵犯了康成公司作为留置权人的占有。《民法典》第462条规定：“占有的不动产或者动产被侵占的，占有人有权请求返还原物；对妨害占有的行为，占有人有权请求排除妨害或者消除危险；因侵占或者妨害造成损害的，占有人有权依法请求损害赔偿。占有人返还原物的请求权，自侵占发生之日起一年内未行使的，该请求权消灭。”因此，康成公司可基于占有返还原物请求权请求李某返还电脑。故C项正确。
本题中，王某将电脑交给康成公司进行维修，维修合同的主体是王某和康成公司，基于合同的相对性，康成公司只能主张王某支付维修费，而不能主张李某支付维修费，故D项错误。"
"190.2016/3/7/单
甲借用乙的山地自行车，刚出门就因莽撞骑行造成自行车链条断裂，甲将自行车交给丙修理，约定
修理费100元。乙得知后立刻通知甲解除借用关系并告知丙，同时要求丙不得将自行车交给甲。丙向甲
核实，甲承认。自行车修好后，甲、乙均请求丙返还。对此，下列哪一选项是正确的？ 【C】
A.甲有权请求丙返还自行车
B.丙如将自行车返还给乙，必须经过甲当场同意
C.乙有权要求丙返还自行车，但在修理费未支付前，丙就自行车享有留置权
D.如乙要求丙返还自行车，即使修理费未付，丙也不得对乙主张留置权","返还原物请求权；留置权［C］
［解析］《民法典》第235条规定：“无权占有不动产或者动产的，权利人可以请求返还原物。”由此可知，享有返还原物请求权的是物权人。本题中，山地自行车的物权人乙解除了与甲之间的借用关系，甲对于自行车的占有失去正当性，不再构成有权占有，因此甲无权再请求丙返还自行车。乙是山地自行车的物权人，已经解除了其与甲之间的借用关系并告知了丙，因此乙作为物权人要求返还原物，不需要甲同意。故A、B项错误。
《民法典》第447条第1款规定：“债务人不履行到期债务，债权人可以留置已经合法占有的债务人的动产，并有权就该动产优先受偿。”此处所谓债务人的财产，根据留置权可以设立的具体情形分析，不应当限于债务人享有所有权的动产，而应理解为债务人交给债权人占有的财产。因此，尽管自行车不是甲的，但是在交给丙维修后，如果不支付维修费，丙可以对该车行使留置权；乙作为所有人，在支付维修费之前，也不能请求丙返还。故C项正确，D项错误。"
"191.2018回忆/单
朴某是枫蓝公司的业务经理。公司为方便朴某工作，特将公司的一辆特斯拉Model3批给朴某无偿
使用。后来，朴某因为违反公司的管理制度，在开展业务过程中收受客户回扣，被公司解职。由于公司
没有依约向朴某支付应付提成奖金20万元，朴某遂对枫蓝公司的该特斯拉汽车主张留置权，不予返
还。关于朴某行使留置权的主张，以下哪一项说法是正确的？ 【B】
A.朴某有权主张留置权以扣留该汽车
B.朴某无权就该汽车主张留置权
C.朴某有权随时将该汽车拍卖，并就价款优先清偿自己的提成奖金
D.朴某有权在两个月后将该汽车拍卖，并就价款优先清偿自己的提成奖金","留置权［B］
［解析］《民法典》第448条规定：“债权人留置的动产，应当与债权属于同一法律关系，但是企业之间留置的除外。”劳动合同的基本法律关系为劳动者承担向用人单位提供劳动和接受用人单位管理的义务，并有权要求用人单位依约支付劳动报酬。为公司高管出行便利而配备的公务用车，不是劳动关系的标的物。朴某占有的公务用车与其拟担保的基于劳动关系所生债权不属于同一法律关系，不成立留置权。故B选项正确。"
"考点46 担保物权的竞合
192.2011/3/7/单
同升公司以一套价值100万元的设备作为抵押，向甲借款10万元，未办理抵押登记手续。同升公
司又向乙借款80万元，以该套设备作为抵押，并办理了抵押登记手续。同升公司欠丙货款20万元，将
该套设备出质给丙。丙不小心损坏了该套设备送丁修理，因欠丁5万元修理费，该套设备被丁留置。关
于甲、乙、丙、丁对该套设备享有的担保物权的清偿顺序，下列哪一排列是正确的？ 【D】
A.甲乙丙丁
B.乙丙丁甲
C.丙丁甲乙
D.丁乙丙甲","动产担保物权的竞合［D］
［解析］同一动产上同时并存抵押权、质权、留置权，且分别担保不同的债权，称为动产担保物权的竞合。由于各担保物权分别担保不同的债权，需要确定各担保物权对该动产优先受偿的顺序。特别是当该动产的价值不足以清偿所有的债权时，各担保物权清偿的顺序就具有实质意义了。动产担保物权竞合时，确定各担保物权优先受偿顺序的规则是：先来后到（先成立的优先于后成立的），但法律另有规定的除外。
甲的抵押权（未登记）先成立，乙的抵押权（已登记）后成立。但是，根据《民法典》第414条规定的抵押权顺位，登记的动产抵押权优先于未登记的动产抵押权。此时，不论成立先后。乙的抵押权优先于甲的抵押权。
《民法典》第415条规定：“同一财产既设立抵押权又设立质权的，拍卖、变卖该财产所得的价款按照登记、交付的时间先后确定清偿顺序。”据此，同一动产上并存抵押权与质权时，无论成立的先后，公示在先的动产物权优先于公示在后的动产物权（动产质权以交付为公示手段；动产抵押权以登记为公示手段）。综上，乙的登记动产抵押权优先于丙的质权，丙的质权优先于甲的未登记动产抵押权。
《民法典》第456条规定：“同一动产上已经设立抵押权或者质权，该动产又被留置的，留置权人优先受偿。”据此，丁的留置权最优先。
综上，甲、乙、丙、丁间的排序是：丁＞乙＞丙＞甲。故D项正确，A、B、C项错误。【总结提示】同一动产上，抵押权、质权、留置权并存时，优先受偿顺序为：（1）留置权优先于抵押权和质权；（2）动产抵押权与质权之间：抵押权未登记的，质权优先；抵押权登记的，按照先来后到的规则确定清偿顺序；（3）在两个动产抵押之间：办理了登记的优先；都办理了登记的，先登记的优先；都没有登记的，则按比例平等受偿。"
"193.2013/3/8/单
甲公司以其机器设备为乙公司设立了质权。10日后，丙公司向银行贷款100万元，甲公司将机器
设备又抵押给银行，担保其中40万元贷款，但未办理抵押登记。同时，丙公司将自有房产抵押给银
行，担保其余60万元贷款，办理了抵押登记。20日后，甲将机器设备再抵押给丁公司，办理了抵押登
记。丙公司届期不能清偿银行贷款。下列哪一表述是正确的？ 【C】
A.如银行主张全部债权，应先拍卖房产实现抵押权
B.如银行主张全部债权，可选择拍卖房产或者机器设备实现抵押权
C.乙公司的质权优先于银行对机器设备的抵押权
D.丁公司对机器设备的抵押权优先于乙公司的质权","按份共同抵押；动产担保物权的竞合［C］
［解析］当债务人提供的物保与第三人的物保并存时，如果没有约定责任的承担方式，应当先执行债务人自己的物保。本题中，债务人丙公司将自有房产抵押给银行，因此应当先拍卖丙公司房产实现抵押权。但是，由于两个抵押合同约定了担保数额（丙公司的房产担保其中的60万元，甲公司的机器设备担保其中的40万元），属于按份共同物保，因此，若丙公司届期不能清偿银行贷款,银行主张全部债权,应基于上述6∶4的比例行权(有约从约),无论单独选择其中哪一个均实现不了全部债权。故A、B项错误。
甲公司的机器设备上同时并存三个担保物权，即乙公司的质权、银行的（未登记）抵押权、丁公司的（已登记）抵押权，构成动产担保物权的竞合。根据《民法典》第414条规定的抵押权顺位规则，丁公司的登记动产抵押权优先于银行的未登记动产抵押权。同时，《民法典》第415条规定：“同一财产既设立抵押权又设立质权的，拍卖、变卖该财产所得的价款按照登记、交付的时间先后确定清偿顺序。”据此，同一动产上并存抵押权与质权时，无论成立的先后，公示在先的动产物权优先于公示在后的动产物权（动产质权以交付为公示手段；动产抵押权以登记为公示手段）。因此，乙公司的质权优先于丁公司的登记动产抵押权。故C项正确，D项错误。"
"第十一章 占有
考点47 占有
194.2012/3/8/单
甲、乙是邻居。乙出国2年，甲将乙的停车位占为己用。期间，甲将该停车位出租给丙，租期1
年。期满后丙表示不再续租，但仍继续使用该停车位。下列哪一表述是错误的？ 【D】
A.甲将乙的停车位占为己用，甲属于恶意、无权占有人
B.丙的租期届满前，甲不能对丙主张占有返还请求权
C.乙可以请求甲返还原物。在甲为间接占有人时，可以对甲请求让与其对丙的占有返还请求权
D.无论丙是善意或恶意的占有人，乙都可以对其行使占有返还请求权","占有［D］
［解析］占有人对占有物不享有占有的权利（物权、债权、监护权）的，该占有为无权占有。无权占有分为善意占有与恶意占有。无权占有人不知道也不应当知道自己欠缺占有权源而为的占有为善意占有；无权占有人知道或者应当知道自己欠缺占有权源而为的占有，为恶意占有。甲擅自占有乙的车位，欠缺占有的权源，属于无权占有。且甲知道自己对乙的车位欠缺占有的权利，属于恶意占有。故A项表述正确，不当选。
甲、丙间的停车位租赁合同，系擅自出租他人之物的租赁合同。根据《民法典》第723条的规定，擅自出租他人之物的，擅自出租的事实不影响租赁合同的效力。据此，甲、丙间的停车位租赁合同有效。因此，在约定的1年租期内，出租人甲无权请求承租人丙返还租赁的停车位。故B项表述正确，不当选。【思路拓展】从民法理论角度分析，尽管甲是无权占有，但是丙通过租赁合同获得了占有，在租赁期间丙的占有相对于甲是有正当权利来源的，故在租赁期间内，甲无权主张返还。
《民法典》第235条的规定，占有返还请求权的构成要件有二：（1）请求人系物权人；（2）被请求人系现时的无权占有人（包括无权的直接占有人和无权的间接占有人）。本题中，停车位归乙所有，相对于所有权人乙，甲系无权的间接占有人，乙对甲享有占有返还请求权。若乙对甲行使占有返还请求权，因甲系无权的间接占有人，甲可将其对直接占有人丙享有的返还停车位的返还请求权让与给乙，以代替现实交付，即以指示交付的方式完成交付。故C项表述正确，不当选。【思路拓展】本题中，乙可以通过两种途径实现自己权利的保护：一方面，可以基于物权请求权直接主张丙返还（没有时间限制）。另一方面，甲侵夺乙对停车位的占有后，又将该停车位出租给丙，此时甲系停车位的间接占有人，且仍为现实占有人，乙可对甲行使占有返还请求权（受1年期间限制）。但是，在甲、丙的租赁期满后，甲对于乙车位的侵占已经超过了1年，乙自己的占有返还请求权已经消灭，此时，乙只能请求甲将其对丙的占有返还请求权转让给自己，进而通过主张甲的占有返还请求权来保护自己的权利。
本题中，甲侵占乙的车位，乙出国2年，显然，乙若回来主张占有返还请求权时，无论是对甲还是对丙均已经超过了1年的时间，此时，无论丙是善意还是恶意，乙基于占有返还请求权均不得向丙主张返还原物。故D项表述错误，当选。【思路拓展】若1年的权利期间未届满，则甲对丙行使占有返还请求权时，若丙为善意（如通过出租而获得占有），乙对丙不享有占有返还请求权；仅在丙为恶意的占有时，乙对丙才享有占有返还请求权。"
"195.2012/3/58/多
丙找甲借自行车，甲的自行车与乙的很相像，均放于楼下车棚。丙错认乙车为甲车，遂把乙车骑
走。甲告知丙骑错车，丙未理睬。某日，丙骑车购物，将车放在商店楼下，因墙体倒塌将车砸坏。下列
哪些表述是正确的？ 【ABCD】
A.丙错认乙车为甲车而占有，属于无权占有人
B.甲告知丙骑错车前，丙修车的必要费用，乙应当偿还
C.无论丙是否知道骑错车，乙均有权对其行使占有返还请求权
D.对于乙车的毁损，丙应当承担赔偿责任","占有［ABCD］
［解析］无权占有，是指没有法律上的根据或原因的占有。丙借用甲的自行车，但错取乙的自行车，丙对乙的自行车欠缺占有的民事权利，属于无权占有。故A项正确。
《民法典》第460条规定：“不动产或者动产被占有人占有的，权利人可以请求返还原物及其孳息；但是，应当支付善意占有人因维护该不动产或者动产支出的必要费用。”丙对乙的自行车虽属无权占有，但丙虔诚地相信自己占有的系甲的自行车，不知道也不应当知道自己对乙的自行车构成无权占有，所以，甲告知丙骑错车前，丙对乙的自行车构成善意占有。修理费用属于必要费用，善意占有人有权请求权利人补偿。故B项正确。
丙擅自取走乙的自行车，侵夺了乙对其自行车的占有，原占有人乙可对丙行使《民法典》第462条规定的占有返还请求权。占有返还请求权与侵夺人丙主观上善意还是恶意无关。故C项正确。
当甲告知丙骑错车时，丙对自行车的占有变更为恶意占有。根据《民法典》第461条规定，恶意占有人占有期间，其占有的标的物毁损、灭失的，不论恶意占有人对标的物的毁损、灭失是否具有过错，权利人均有权请求恶意占有人承担赔偿责任。故D项正确。"
"196.2014/3/9/单
张某拾得王某的一只小羊拒不归还，李某将小羊从张某羊圈中抱走交给王某。下列哪一表述是正确
的？ 【D】
A.张某拾得小羊后因占有而取得所有权
B.张某有权要求王某返还占有
C.张某有权要求李某返还占有
D.李某侵犯了张某的占有","拾得遗失物；占有的保护［D］
［解析］《民法典》第314条规定，拾得遗失物，应当返还权利人。拾得人应当及时通知权利人领取，或者送交公安等有关部门。张某拾得小羊后不能因占有而取得所有权，故A项错误。
《民法典》第462条规定：“占有的不动产或者动产被侵占的，占有人有权请求返还原物；对妨害占有的行为，占有人有权请求排除妨害或者消除危险；因侵占或者妨害造成损害的，占有人有权依法请求损害赔偿。占有人返还原物的请求权，自侵占发生之日起一年内未行使的，该请求权消灭。”此处的占有既包括有权占有，也包括无权占有。占有作为一种事实，只要受到不正当的侵害，均构成对占有的侵犯，可以请求返还。此外，无权占有人也负有向权利人返还原物的义务。本题中，王某是小羊的所有权人（权利人），张某是无权占有人，李某从张某的羊圈中抱走小羊的行为构成对于张某占有的侵犯，故D项正确。然而，李某侵犯张某占有的目的是返还给原来的权利人王某，并且已经返给王某；王某是权利人，不是无权占有人，因此张某不能向王某主张返还，故B项错误。无论是占有返还原物请求权还是物权返还原物请求权，均需要向现实的无权占有人主张返还。因为李某已经将小羊交付给权利人王某，李某已经不是现实的占有人，所以张某也不能向李某主张返还，故C项错误。"
"197.2014/3/58/多
某小区徐某未获得规划许可证和施工许可证便在自住房前扩建一个门面房，挤占小区人行通道。小
区其他业主多次要求徐某拆除未果后，将该门面房强行拆除，毁坏了徐某自住房屋的墙砖。关于拆除行
为，下列哪些表述是正确的？ 【BD】
A.侵犯了徐某门面房的所有权
B.侵犯了徐某的占有
C.其他业主应恢复原状
D.其他业主应赔偿徐某自住房屋墙砖毁坏的损失","物权的保护；占有的保护［BD］
［解析］徐某扩建的门面房未经审批，且挤占业主共有的人行通道，属于违章建筑。对于违章建筑，徐某不能取得所有权。故A项错误。
徐某对门面房不享有所有权，但可成立占有，徐某属于门面房的占有人（因缺乏占有的本权，故属于无权占有）。《民法典》第462条第1款规定：“占有的不动产或者动产被侵占的，占有人有权请求返还原物；对妨害占有的行为，占有人有权请求排除妨害或者消除危险；因侵占或者妨害造成损害的，占有人有权依法请求损害赔偿。”据此，无权占有亦保护。徐某系门面房的无权占有人，业主将门面房强行拆除，属于以法律禁止的私人力量侵害徐某的占有，构成对徐某占有的侵害。故B项正确。
无权占有亦受侵权法保护。若业主强行拆除门面房给徐某造成损失，徐某有权主张侵权损害赔偿请求权，要求业主赔偿自己因此遭受的直接损失（但不能主张间接损失的赔偿，因徐某为无权占有人）。《民法典》第237条规定：“造成不动产或者动产毁损的，权利人可以依法请求修理、重作、更换或者恢复原状。”该条是对物权保护的规则。因为徐某对门面房不享有物权，故徐某不得请求对门面房恢复原状。故C项错误。
徐某自住房的墙砖被毁坏，《民法典》第238条规定：“侵害物权，造成权利人损害的，权利人可以依法请求损害赔偿，也可以依法请求承担其他民事责任。”据此，徐某可以请求其他业主赔偿损失。故D项正确。"
"198.2015/3/56/多
甲拾得乙的手机，以市价卖给不知情的丙并交付。丙把手机交给丁维修。修好后丙拒付部分维修
费，丁将手机扣下。关于手机的占有状态，下列哪些选项是正确的？ 【ABCD】
A.乙丢失手机后，由直接占有变为间接占有
B.甲为无权占有、自主占有
C.丙为无权占有、善意占有
D.丁为有权占有、他主占有","占有的类型［ABCD］
［解析］直接占有是指直接对物进行事实上的管领和控制，间接占有是指基于一定法律关系，对于事实上占有物的人具有返还请求权，因而间接对物管领的占有。无权占有是指占有人无本权的对物的占有，有权占有是指占有人基于本权而对物的占有。自主占有是指以所有人之意思而对物进行的占有。他主占有是指以非所有之意思而对物进行的占有。
通常而言，间接占有的构成需要具有如下三个要件：（1）间接占有人与直接占有人之间有某种法律关系；（2）间接占有人须享有返还请求权，该请求权不限于基于合同而产生的请求权，基于所有物返还请求权，或者基于侵权、无因管理、不当得利而产生的请求权均包括在内；（3）直接占有人是以他主占有的意思进行占有。本题中，乙的手机在丢失之前，是直接占有，在丢失之后，失去了事实上的占有，但是乙可以请求拾得人返还原物，此时，乙构成间接占有。据此，A项正确。【思路拓展】值得进一步说明的是，乙要构成间接占有，必须是拾得人以他主占有的心态占有时方可构成。一旦拾得人有了自主占有的心态，乙的间接占有就会消灭。本题中，甲拾得乙的手机后，卖给了不知情的丙，显然是以自主占有的心态在处分手机，此时，乙已经没有间接占有了。不过，就选项设定而言，说乙手机丢失后由直接占有变为间接占有，是有这种可能性的，A选项作为正确选项可以成立。
甲拾得乙的手机并侵占，甲对手机的占有欠缺占有的本权（无占有的权源），为无权占有；从甲将该手机作为己有出卖给丙的行为可以判定，甲对手机系以据为己有的意思而占有，为自主占有。故B项正确。
甲将手机出卖给善意的丙并完成现实交付，因手机系“遗失物”，根据《民法典》第312条的规定，原则上，善意的丙不能善意取得遗失物的所有权，手机仍归乙所有。相对于所有权人乙，丙对手机的占有欠缺占有的本权，系无权占有；但丙误以为自己系所有权人，不知其对手机无占有的权源，系善意占有人。故C项正确。
丁基于维修合同，可以行使留置权，为有权占有，但丁无所有人的意思而占有，为他主占有。故D项正确。"
"199.2016/3/9/单
甲、乙就乙手中的一枚宝石戒指的归属发生争议。甲称该戒指是其在2015年10月1日外出旅游时
让乙保管，属甲所有，现要求乙返还。乙称该戒指为自己所有，拒绝返还。甲无法证明对该戒指拥有所
有权，但能够证明在2015年10月1日前一直合法占有该戒指，乙则拒绝提供自2015年10月1日后从甲
处合法取得戒指的任何证据。对此，下列哪一说法是正确的？ 【B】
A.应推定乙对戒指享有合法权利，因占有具有权利公示性
B.应当认定甲对戒指享有合法权利，因其证明了自己的先前占有
C.应当由甲、乙证明自己拥有所有权，否则应判决归国家所有
D.应当认定由甲、乙共同共有","占有［B］
［解析］为保护交易安全，法律承认占有即所有的推定效力，受权利推定的占有人，免除举证责任，即对其是否具有实体权利存在争议时，占有人可以直接援用该推定对抗相对人，无需证明自己是权利人；但是在相对人提出相反证据时，占有人为推翻该相反证据，仍需举证。本题中，争议发生时乙对戒指为现实直接占有，且主张所有权，故可先推定其对戒指有所有权；在甲无法证明对该戒指拥有所有权，但能够针对乙的主张提出在2015年10月1日前一直合法占有该戒指的情形下，乙应该提供自2015年10月1日后从甲处合法取得戒指的证据，否则，应当认定因甲证明了自己的先前占有，而推定甲对戒指享有合法权利。故A、D项错误，B项正确。
本题中戒指并非埋藏物、遗失物，不存在可能判决归国家所有的情形。故C项错误。"
"200.2018回忆/单
某大学学生甲在教室备考复习，把教材放在教室去吃饭，准备吃完饭回来继续复习。乙见甲离开教
室，便翻看其教材，感觉非常受益，遂将教材带走占为己有。对于甲对教材的占有，下列哪些说法是正
确的？ 【C】
A.甲离开教室即失去对教材的占有
B.乙翻看教材时甲即失去对教材的占有
C.乙将教材带出教室，甲即失去对教材的占有
D.甲对教材的占有不因乙受影响，甲不曾失去对教材的占有","占有［C］
［解析］甲把教材放在教室，准备吃完饭回来继续复习，依照一般社会观念，甲无抛弃对教材的管领控制地位的意思，仍维持对教材的直接占有。故A选项错误。
乙起初仅是因为好奇而翻看，在主观上无占有的意思，故此时乙对教材不成立直接占有，甲未失去对教材的直接占有。故B选项错误。
乙将教材带出教室时，欲占为己有，具有占有的意思，此时，乙取得对教材的直接占有，甲对教材的直接占有因被侵夺而消灭。故C选项正确，D选项错误。"
"第三编 合同
第十二章 债与合同概述
考点48 债的分类
201.2009/3/9/单
甲对乙说：如果你在三年内考上公务员，我愿将自己的一套住房或者一辆宝马轿车相赠。乙同意。
两年后，乙考取某国家机关职位。关于甲与乙的约定，下列哪一说法是正确的？ 【B】
A.属于种类之债
B.属于选择之债
C.属于连带之债
D.属于劳务之债","债的分类［B］
［解析］按照标的的性质，债分为劳务之债与财物之债。劳务之债，指债务人须提供一定劳务来履行的债（如雇佣合同、表演合同、授课合同）。财物之债，指债务人应给付一定财产来履行债务的债（如买卖合同、赠与合同、租赁合同、不当得利）。本题中，甲、乙间赠与合同的标的是交付一定财产的行为，为财物之债，而非劳务之债。故D项错误。
财物之债，按照债权成立之时标的物的性质，分为种类物之债与特定物之债。种类物之债，指给付的标的物为种类物的债。特定物之债，指给付的标的物为特定物的债。本题中，赠与合同成立之时，赠与的房屋和汽车都是特定物，该赠与合同就是特定物之债，而非种类之债。故A项错误。
按照债的“标的”（注意：不是标的物）是否具有选择可能性，债分为简单之债与选择之债。简单之债，指标的只有一种，债务人只能按照该种标的履行，债权人也只能请求债务人按照该种标的履行的债。选择之债，指债的标的有数种，债务人可以从中选择其一履行或者债权人可以选择其一请求债务人履行的债。本题中，甲可以在赠与房屋或者赠与汽车这两种给付中任选其一履行，该债为选择之债，而非简单之债。故B项正确。
由两个以上的人共同履行的债务，区分为连带之债和按份之债。连带之债，指债权人有权同时或分别请求债务人中的一人、数人或全体就债务的全部或者部分承担清偿责任的债。按份之债，指债权人只能请求两个以上的债务人按照确定的份额对债务承担清偿责任的债。可见，连带之债与按份之债，其债务人均须2人以上。本题中，债务人仅甲为一人，就谈不上连带之债了。故C项错误。"
"202.2011/3/10/单 根据《民法典》改编
甲公司向银行贷款1000万元，乙公司和丙公司向银行分别出具担保函：“在甲公司不按时偿还
1000万元本息时，本公司承担保证责任。”关于乙公司和丙公司对银行的保证债务，下列哪一表述是正
确的？ 【D（原答案B）】
A.属于选择之债
B.属于连带之债
C.属于按份之债
D.属于简单之债","债的分类［D（原答案为B）］
［解析］按照债之标的是否具有选择可能性，债分为简单之债与选择之债。简单之债，指仅有一个标的（客体）的债。选择之债，指债的标的有数个，债务人可以择一履行或者债权人可以择一请求履行的债，选择之债一经确定其给付，转化为简单之债。本题中，乙公司与银行、丙公司与银行均成立保证之债，这两个保证之债均只有一个标的，并无选择的可能性，是简单之债，而非选择之债。故A项错误。
关于BC项，首先要确定本题中乙、丙公司分别出具担保函的行为成立的是一般保证还是连带保证。根据《民法典》第686、687、688条规定，当事人在保证合同中约定，债务人不能履行债务时，由保证人承担保证责任的，为一般保证。当事人在保证合同中约定保证人和债务人对债务承担连带责任的，为连带责任保证。当事人在保证合同中对保证方式没有约定或者约定不明确的，按照一般保证承担保证责任。但根据《民法典担保制度解释》第25条第2款规定：“当事人在保证合同中约定了保证人在债务人不履行债务或者未偿还债务时即承担保证责任、无条件承担保证责任等类似内容，不具有债务人应当先承担责任的意思表示的，人民法院应当将其认定为连带责任保证。”据此，虽然没有明确为连带保证的通常认定为一般保证，但是在认定是否构成连带保证时，应采用实质解释，即使没有出现“连带保证”的字样，但是具有无条件承担责任的意思时，也应当认定为连带责任保证。本题中，乙、丙公司出具担保函时，明确“甲公司不按时偿还”时就承担责任，而非“不能履行时”承担责任，应认定为连带责任保证。由于本题中存在乙公司、丙公司两个保证人，《民法典》第699条规定：“同一债务有两个以上保证人的，保证人应当按照保证合同约定的保证份额，承担保证责任；没有约定保证份额的，债权人可以请求任何一个保证人在其保证范围内承担保证责任。”保证人乙公司、丙公司均未与债权人银行约定各自承担保证责任的份额，乙公司、丙公司均有义务向债权人清偿全部债务，债权人可向任何一个保证人主张全部清偿责任，故乙、丙两公司对于银行承担的不是按份之债，故C项错误。但是，乙公司、丙公司两个保证人之间是否属于连带关系，需要根据《民法典》关于连带责任产生原因的规定来认定。《民法典》第518条第2款规定：“连带债权或者连带债务，由法律规定或者当事人约定。”据此，当没有法律规定时，要产生两个主体之间的连带之债需要明确约定。本题中，没有明确约定乙、丙两公司为连带关系，故乙、丙两公司与银行之间的债务非连带之债，故B项错误。【特别提醒】构成连带责任保证，并不意味着两个保证人之间构成连带责任。
同一个债，若其债权人与债务人均为一人，为单一之债；同一个债，若其债权人或者债务人为2人或2人以上，则为多数人之债。本题中，乙公司与银行成立了一个保证之债，丙公司与银行成立了另一个保证之债，由于不是基于同一个合同承担债务，就不是多数人之债，而是成立两个简单之债。故D项正确。"
