Question,Answer
"65.2010/2/81/多
关于具体行政行为的效力，下列哪些说法是正确的？ 【AC】
A.可撤销的具体行政行为在被撤销之前，当事人应受其约束
B.具体行政行为废止前给予当事人的利益，在该行为废止后应收回
C.为某人设定专属权益的行政行为，如此人死亡其效力应终止
D.对无效具体行政行为，任何人都可以向法院起诉主张其无效","具体行政行为的效力［AC］
［解析］具体行政行为的撤销，是指对违法或不当但已生效的具体行政行为依法使其失去法律效力，恢复具体行政行为作出前的状态。一般情况下，具体行政行为一经撤销，自始无效；特殊情况下，自撤销或确认违法之日起失效。但具体行政行为一经生效，即具备拘束力，在其被撤销之前，当事人应受其约束。故A项正确。
具体行政行为的废止，是指由于行政行为所依据的法律、法规、规章修改或废止以及客观条件发生重大变化，导致其不能再继续存在。被废止的具体行政行为自废止之日起无效。原则上，具体行政行为废止之前给予当事人的利益不再收回，当事人也不能对已履行的义务要求补偿。只有在废止使当事人的合法权益受到严重损失，或者带来严重的社会不公正时，行政机关才应当对受到损失的当事人给予必要的补偿。故B项错误。
专属权益的行政行为的效力具有专属性，特定人死亡后其效力自然也应该终止。故C项正确。
具体行政行为无效的法律后果在程序上表现为：合法权益受到损害的公民、法人或者其他组织，可以在任何时候主张该具体行政行为无效，有权国家机关可在任何时候宣布该具体行政行为无效。因此，可以向法院起诉主张具体行政行为无效的只能是合法权益受到损害的公民、法人或者其他组织，而不是任何人都可主张。故D项错误。"
"66.2009/2/80/多
关于具体行政行为的成立和效力，下列哪些选项是错误的？ 【ACD】
A.与抽象行政行为不同，具体行政行为一经成立即生效
B.行政强制执行是实现具体行政行为执行力的制度保障
C.未经送达领受程序的具体行政行为也具有法律约束力
D.因废止具体行政行为给当事人造成损失的，国家应当给予赔偿","具体行政行为的生效、执行、效力、废止［ACD］
［解析］一般来说，具体行政行为一经成立就可以立即生效。但是行政机关也可以安排某一事件发生后或经过一段时间后才能发生效力，这经常出现在附生效条件或附生效时间的具体行政行为中，A项表述过于绝对。故A项当选。
具体行政行为具有执行力，负有义务的当事人应当积极履行该行为为其设定的义务，但并非所有当事人都会自觉履行，必须设置相应的制度加以保障，行政强制执行使用强制措施使当事人履行行政义务，是实现具体行政行为执行力的制度保障。故B项不当选。
具体行政行为首先应当成立，然后才能产生法律效力。送达是具体行政行为成立的必要条件，未经送达的具体行政行为不成立，当然也不会对相对人产生法律约束力。故C项当选。
具体行政行为的废止，是指由于客观情况发生了变化，面向将来使其失去效力。废止针对的是合法的行为。按照法律原理，合法行为造成的损失，国家应当补偿；违法行为造成的损失，国家应当赔偿。故D项应适用补偿，而非赔偿。故D项当选。"
"67.2014/2/99/任
有关具体行政行为的效力和合法性，下列说法正确的是： 【CD】
A.具体行政行为一经成立即生效
B.具体行政行为违法是导致其效力终止的唯一原因
C.行政机关的职权主要源自行政组织法和授权法的规定
D.滥用职权是具体行政行为构成违法的独立理由","具体行政行为的效力和合法性［CD］
［解析］具体行政行为的生效时间一般为告知之时或附款规定之时。告知之时是指受告知人即相对人知悉、知道之时；附款规定之时，即为具体行政行为附款（附期限或附条件）中所定法律事实发生之时。通常具体行政行为通知行政相对人时即成立并生效。但存在例外，即当具体行政行为有附款时，具体行政行为成立并不立即生效，而是要当附款规定的法律事实成就时具体行政行为才生效。故A项错误。
具体行政行为效力终止的情形包括两种：有违法因素的终止和没有违法因素的终止。有违法因素的终止是指具体行政行为因违法而无效或被撤销。没有违法因素的终止则包括：权利人或义务人死亡；权利人放弃权利；法人或其他组织不复存在；已经履行完毕或有关客观事实已经消失；被新的立法废止等情形。因此，具体行政行为违法只是其效力终止的其中一种原因，而非唯一原因。故B项错误。
行政组织法是关于行政组织的设置权、编制权、行政权限、国家公务员录用权和管理权的规则。行政机关的职权主要由行政组织法加以规定，如《地方各级人民代表大会和地方各级人民政府组织法》。除少量的行政组织法外，行政机关的职权更多地来源于授权法的规定。授权法是指将行政职权授予行政主体的具体法律规范。如《治安管理处罚法》不仅规定了治安管理方面的问题，更是授予了公安机关大量的具体行政处罚权。实践中，行政机关多数实体性权力都来源于授权法的规定。据此，行政机关的职权主要源自行政组织法和授权法。故C项正确。
导致具体行政行为违法的原因很多，如主要证据和事实不清；依据的法律规范错误；程序违法；超越职权；滥用职权；明显不当等。上述的每一个理由都可以直接地、独立地导致具体行政行为违法。可见，滥用职权是具体行政行为构成违法的一个独立理由。故D项正确。"
"68.2015/2/46/单
某地连续发生数起以低价出售物品引诱当事人至屋内后实施抢劫的事件，当地公安局通过手机短信
告知居民保持警惕以免上当受骗。公安局的行为属于下列哪一性质？ 【A】
A.履行行政职务的行为
B.负担性的行为
C.准备性行政行为
D.强制行为","行政行为性质［A］
［解析］本题行为属于行政指导。行政指导行为是行政机关以倡导、示范、建议、咨询等方式，引导公民自愿配合而达到行政管理目的的行为，属于非权力行政方式。其特点是自愿性、灵活性、简便性和经济性。“告知居民保持警惕以免上当受骗”完全体现了行政指导的特点。
行政指导是为了实现行政管理目的而采取的一种非强制行为，属于履行行政职务的一种新类型的行为。故A项正确。
行政指导无强制性、不减损权利、不增加义务。既不是负担性行为，也不是授益性行为。“告知居民保持警惕以免上当受骗”并不产生确定性的权利义务的影响。故B项错误。
准备性、部分性行政行为，是为最终作出权利义务安排进行的程序性、阶段性工作行为。本题中的行政指导是一项完整的行政行为，而非程序性、阶段性工作行为。故C项错误。
行政指导不具有强制性，公民是否遵从行政指导，完全取决于自己的意愿。故D项错误。"
"69.2006/2/40/单
下列哪一选项是关于具体行政行为拘束力的正确理解？ 【C】
①具体行政行为具有不再争议性，相对人不得改变具体行政行为
②行政主体非经法定程序不得任意改变或撤销具体行政行为
③相对人必须遵守和实际履行具体行政行为规定的义务
④具体行政行为在行政复议或行政诉讼期间不停止执行
A.①②
B.①②④
C.②③
D.③④","具体行政行为的效力［C］
［解析］拘束力是指具体行政行为一经生效，行政机关和对方当事人都必须遵守，其他国家机关和社会成员必须予以尊重的效力。它包括对当事人、对行政机关自己和对其他国家机关三个方面的拘束力，具体包括：第一，对于已经生效的具体行政行为，当事人应当接受并履行义务。第二，作出具体行政行为的行政机关不得随意更改，此乃信赖利益保护原则的根源。第三，其他国家机关也不得以相同的事实和理由再次受理和处理该同一案件，其他社会成员也不得对同一案件进行随意的干预。行政机关之间彼此有各自事项上的管辖范围，应该各司其职、各守其位。因此，②、③属于具体行政行为拘束力。①属于确定力的含义，在争议期限过后，行政行为被确定下来，不可更改；④属于具体行政行为执行力的表现。综上，本题C项当选。【特别提醒】不要误认为“②行政主体非经法定程序不得任意改变或撤销具体行政行为”属于确定力的内容。②的不可更改，和确定力的不可更改义务主体不同，发生阶段不同。②的不可更改讲的是行政机关自己不能随便朝令夕改，自己要受到自己行为的拘束；而确定力的不可更改指的是当行政行为过了救济期限，行为就确定下来，当事人不可再通过诉讼、复议等争讼的救济途径，申请法院或复议机关将行政行为予以更改、撤销。"
"第六章 行政许可
考点10 行政许可的设定
70.2010/2/82/多
下列哪些地方性法规的规定违反《行政许可法》？ 【ABCD】
A.申请餐饮服务许可证，须到当地餐饮行业协会办理认证手续
B.申请娱乐场所表演许可证，文化主管部门收取的费用由财政部门按一定比例返还
C.外地人员到本地经营网吧，应当到本地电信管理部门注册并缴纳特别管理费
D.申请建设工程规划许可证，需安装建设主管部门指定的节能设施","行政许可的设定、费用与实施［ABCD］
［解析］《行政许可法》第16条第4款规定：“法规、规章对实施上位法设定的行政许可作出的具体规定，不得增设行政许可；对行政许可条件作出的具体规定，不得增设违反上位法的其他条件。”到餐饮行业协会办理认证手续并不是办理餐饮服务许可证的必要程序，地方性法规将其规定为必经手续，明显属于增设违反上位法的其他条件的情形（违法设置前置性许可）。故A项违反了《行政许可法》，当选。
《行政许可法》第59条规定：“行政机关实施行政许可，依照法律、行政法规收取费用的，应当按照公布的法定项目和标准收费；所收取的费用必须全部上缴国库，任何机关或者个人不得以任何形式截留、挪用、私分或者变相私分。财政部门不得以任何形式向行政机关返还或者变相返还实施行政许可所收取的费用。”可知，行政许可收取的费用，财政部门不得以任何形式返还给行政机关。故B项违反了《行政许可法》，当选。
《行政许可法》第58条第1款规定：“行政机关实施行政许可和对行政许可事项进行监督检查，不得收取任何费用。但是，法律、行政法规另有规定的，依照其规定。”可见，一般情况下行政许可不得收取任何费用，即使要收费也只能由法律、行政法规规定，地方性法规无权规定。故C项违反了《行政许可法》，当选。
《行政许可法》第27条第1款规定：“行政机关实施行政许可，不得向申请人提出购买指定商品、接受有偿服务等不正当要求。”故D项建设主管部门要求安装其指定的节能设施违反了《行政许可法》，当选。"
"考点11 行政许可的实施程序
71.2016/2/79/多
关于行政许可的设定权限，下列哪些说法是不正确的？ 【ABC】
A.必要时省政府制定的规章可设定企业的设立登记及其前置性行政许可
B.地方性法规可设定应由国家统一确定的公民、法人或者其他组织的资格、资质的行政许可
C.必要时国务院部门可采用发布决定的方式设定临时性行政许可
D.省政府报国务院批准后可在本区域停止实施行政法规设定的有关经济事务的行政许可","行政许可的设定［ABC］
［解析］《行政许可法》第15条第2款规定：“地方性法规和省、自治区、直辖市人民政府规章，不得设定应当由国家统一确定的公民、法人或者其他组织的资格、资质的行政许可；不得设定企业或者其他组织的设立登记及其前置性行政许可。其设定的行政许可，不得限制其他地区的个人或者企业到本地区从事生产经营和提供服务，不得限制其他地区的商品进入本地区市场。”故A、B项错误，当选。
《行政许可法》第14条第2款规定，国务院可以采用发布决定的方式设定临时性行政许可，而国务院部门无此职权。故C项错误，当选。
《行政许可法》第21条规定：“省、自治区、直辖市人民政府对行政法规设定的有关经济事务的行政许可，根据本行政区域经济和社会发展情况，认为通过本法第13条所列方式能够解决的，报国务院批准后，可以在本行政区域内停止实施该行政许可。”故D项正确，不当选。"
"72.2016/2/78/多
《执业医师法》规定，执业医师需依法取得卫生行政主管部门发放的执业医师资格，并经注册后方
能执业。关于执业医师资格，下列哪些说法是正确的？ 【CD】
A.该资格属于直接关系人身健康，需按照技术规范通过检验、检测确定申请人条件的许可
B.对《执业医师法》规定的取得资格的条件和要求，部门规章不得作出具体规定
C.卫生行政主管部门组织执业医师资格考试，应公开举行
D.卫生行政主管部门组织执业医师资格考试，不得组织强制性考前培训","行政许可［CD］
［解析］《行政许可法》第12条规定：“下列事项可以设定行政许可：……（三）提供公众服务并且直接关系公共利益的职业、行业，需要确定具备特殊信誉、特殊条件或者特殊技能等资格、资质的事项；（四）直接关系公共安全、人身健康、生命财产安全的重要设备、设施、产品、物品，需要按照技术标准、技术规范，通过检验、检测、检疫等方式进行审定的事项；……”第3项规定的是认可，是对职业、行业资质、资格的规定，执业医师资格属于此种类别。而第4项规定的是核准，适用于“设备、设施、产品、物品”，执业医师资格显然无法归入此类。故A项错误。
《行政许可法》第16条第3款规定：“规章可以在上位法设定的行政许可事项范围内，对实施该行政许可作出具体规定。”故B项错误。
《行政许可法》第54条规定：“实施本法第12条第（三）项所列事项的行政许可，赋予公民特定资格，依法应当举行国家考试的，行政机关根据考试成绩和其他法定条件作出行政许可决定；赋予法人或者其他组织特定的资格、资质的，行政机关根据申请人的专业人员构成、技术条件、经营业绩和管理水平等的考核结果作出行政许可决定。但是，法律、行政法规另有规定的，依照其规定。公民特定资格的考试依法由行政机关或者行业组织实施，公开举行。行政机关或者行业组织应当事先公布资格考试的报名条件、报考办法、考试科目以及考试大纲。但是，不得组织强制性的资格考试的考前培训，不得指定教材或者其他助考材料。”故C、D项正确。"
"73.2010/2/43/单
刘某向卫生局申请在小区设立个体诊所，卫生局受理申请。小区居民陈某等人提出，诊所的医疗废
物会造成环境污染，要求卫生局不予批准。对此，下列哪一选项符合《行政许可法》规定？ 【B】
A.刘某既可以书面也可以口头申请设立个体诊所
B.卫生局受理刘某申请后，应当向其出具加盖本机关专用印章和注明日期的书面凭证
C.如陈某等人提出听证要求，卫生局同意并听证的，组织听证的费用应由陈某承担
D.如卫生局拒绝刘某申请，原则上应作出书面决定，必要时口头告知即可","申请行政许可的形式；行政许可的受理；听证的费用承担；行政许可决定［B］
［解析］根据《行政许可法》第29条规定：“公民、法人或者其他组织从事特定活动，依法需要取得行政许可的，应当向行政机关提出申请。申请书需要采用格式文本的，行政机关应当向申请人提供行政许可申请书格式文本……行政许可申请可以通过信函、电报、电传、传真、电子数据交换和电子邮件等方式提出。”可知，行政许可需要提交书面申请，不能以口头形式提出。故A项错误。
《行政许可法》第38条规定：“申请人的申请符合法定条件、标准的，行政机关应当依法作出准予行政许可的书面决定。行政机关依法作出不予行政许可的书面决定的，应当说明理由，并告知申请人享有依法申请行政复议或者提起行政诉讼的权利。”可见，无论是否准予行政许可都应作出书面决定，不能口头告知。故D项错误。【特别提醒】关于A、D项注意：《行政许可法》中无口头方式，在申请和决定环节中，均需要以书面的方式进行。
《行政许可法》第32条第2款规定：“行政机关受理或者不予受理行政许可申请，应当出具加盖本行政机关专用印章和注明日期的书面凭证。”据此，卫生局受理刘某申请后，应当向其出具加盖本机关专用印章和注明日期的书面凭证。故B项正确。
《行政许可法》第47条第2款规定：“申请人、利害关系人不承担行政机关组织听证的费用。”据此，陈某不应承担听证费用。故C项错误。"
"74.2009/2/40/单
2001年原信息产业部制定的《电信业务经营许可证管理办法》（简称《办法》）规定“经营许可证
有效期届满，需要继续经营的，应提前90日，向原发证机关提出续办经营许可证的申请”。2003年9月
1日获得增值电信业务许可证（有效期为五年）的甲公司，于2008年拟向原发证机关某省通信管理局
提出续办经营许可证的申请。下列哪一选项是正确的？ 【C】
A.因《办法》为规章，所规定的延续许可证申请期限无效
B.因《办法》在《行政许可法》制定前颁布，所规定的延续许可证申请期限无效
C.如甲公司依法提出申请，某省通信管理局应在甲公司许可证有效期届满前作出是否准予延续的决
定
D.如甲公司依法提出申请，某省通信管理局在60日内不予答复的，视为拒绝延续","行政许可的延续［C］
［解析］《行政许可法》第50条第1款规定：“被许可人需要延续依法取得的行政许可的有效期的，应当在该行政许可有效期届满30日前向作出行政许可决定的行政机关提出申请。但是，法律、法规、规章另有规定的，依照其规定。”由此可知，规章可以另行规定行政许可延续的申请期限，因此，《办法》作为部门规章，其所规定的延续许可证申请期限有效。故A项错误。
《行政许可法》第50条第1款规定，法律、法规、规章可以规定不同于30日的行政许可延续的申请期限。因此，尽管《办法》在《行政许可法》制定前颁布，但是《办法》对于行政许可延续的申请期限的例外规定是有效的，不论规章规定时间的早晚。故B项错误。
《行政许可法》第50条第2款规定：“行政机关应当根据被许可人的申请，在该行政许可有效期届满前作出是否准予延续的决定；逾期未作决定的，视为准予延续。”据此，如甲公司依法提出申请，某省通信管理局应在甲公司许可证有效期届满前作出是否准予延续的决定。故C项正确。
根据《办法》规定可知，甲公司应提前90日申请延续许可证。D项中甲公司依法提出申请，而省通信管理局在60日内未予答复，此时甲公司的经营许可证尚未到期，省通信管理局完全可以在剩余30日内（行政许可有效期届满前）予以答复；即使90日期满后未予答复，也应视为准予延续，而非拒绝延续。故D项错误。"
"75.2013/2/47/单
某公司向规划局交纳了一定费用后获得了该局发放的建设用地规划许可证。刘某的房屋紧邻该许可
规划用地，刘某认为建筑工程完成后将遮挡其房屋采光，向法院起诉请求撤销该许可决定。下列哪一说
法是正确的？ 【A】
A.规划局发放许可证不得向某公司收取任何费用
B.因刘某不是该许可的利害关系人，规划局审查和决定发放许可证无需听取其意见
C.因刘某不是该许可的相对人，不具有原告资格
D.因建筑工程尚未建设，刘某权益受侵犯不具有现实性，不具有原告资格","行政许可的实施程序［A］
［解析］《行政许可法》第58条第1款规定：“行政机关实施行政许可和对行政许可事项进行监督检查，不得收取任何费用。但是，法律、行政法规另有规定的，依照其规定。”因此，规划局发放许可证不得收费。故A项正确。
《行政诉讼法》第25条第1款规定，行政行为的相对人以及其他与行政行为有利害关系的公民、法人或者其他组织，有权提起诉讼。《行政诉讼法解释》第12条规定：“有下列情形之一的，属于行政诉讼法第25条第1款规定的‘与行政行为有利害关系’：（一）被诉的行政行为涉及其相邻权或者公平竞争权的……”本题中行政机关是规划局，发放许可证的相对人是某公司，该许可虽然不是直接针对刘某作出的，但是，因为该许可行为将直接导致刘某的相邻权遭到损害，所以，刘某与该行为之间存在着法律上直接的利害关系，是本案的相关人。如果刘某对该许可行为不服，具有原告资格，有权提起行政诉讼。故C项错误。
《行政许可法》第36条规定：“行政机关对行政许可申请进行审查时，发现行政许可事项直接关系他人重大利益的，应当告知该利害关系人。申请人、利害关系人有权进行陈述和申辩。行政机关应当听取申请人、利害关系人的意见。”根据上述分析，该规划许可证的实施将直接影响刘某房屋的采光，侵犯其相邻权，所以规划局应当听取其意见。故B项错误。
《行政诉讼法》第2条规定：“公民、法人或者其他组织认为行政机关和行政机关工作人员的行政行为侵犯其合法权益，有权依照本法向人民法院提起诉讼。前款所称行政行为，包括法律、法规、规章授权的组织作出的行政行为。”行政诉讼是针对行政行为提出的，且不以合法权益已经被现实侵害为前提。本案中，规划局已经向公司发放了建设用地规划许可证，从而使得某公司的工程建设合法进行，其实施结果必然导致刘某房屋的采光权受到侵害，所以刘某有权针对该行政行为提起行政诉讼。如果工程已经建成，实际侵犯了刘某的相邻权，则本案中又将增加某公司与刘某之间的民事侵权法律关系，不属于行政诉讼的受案范围。故D项错误。"
"76.2011/2/99/任
关于行政许可实施程序的听证规定，下列说法正确的是： 【ACD】
A.行政机关应在举行听证7日前将时间、地点通知申请人、利害关系人
B.行政机关可视情况决定是否公开举行听证
C.申请人、利害关系人对听证主持人可以依照规定提出回避申请
D.举办听证的行政机关应当制作笔录，听证笔录应当交听证参与人确认无误后签字或者盖章","行政许可的听证程序［ACD］
［解析］《行政许可法》第48条规定：“听证按照下列程序进行：（一）行政机关应当于举行听证的7日前将举行听证的时间、地点通知申请人、利害关系人，必要时予以公告；（二）听证应当公开举行；（三）行政机关应当指定审查该行政许可申请的工作人员以外的人员为听证主持人，申请人、利害关系人认为主持人与该行政许可事项有直接利害关系的，有权申请回避；（四）举行听证时，审查该行政许可申请的工作人员应当提供审查意见的证据、理由，申请人、利害关系人可以提出证据，并进行申辩和质证；（五）听证应当制作笔录，听证笔录应当交听证参加人确认无误后签字或者盖章。行政机关应当根据听证笔录，作出行政许可决定。”
A、C、D项分别符合上述第1、3、5项规定，当选；B项违反第2项规定，听证应当公开举行，行政机关并没有视情况决定是否公开举行听证的权利。故B项错误，不当选。"
"77.2009/2/90/多
关于公告，下列哪些选项是正确的？ 【AC】
A.行政机关认为需要听证的涉及公共利益的重大许可事项应当向社会公告
B.行政许可直接涉及申请人与他人之间重大利益关系的，申请人、利害关系人提出听证申请的，行
政机关应当予以公告
C.行政机关在其法定权限范围内，依据法律委托其他行政机关实施行政许可，对受委托行政机关和
受委托实施许可的内容应予以公告
D.被许可人以欺骗、贿赂等不正当手段取得行政许可，行政机关予以撤销的，应当向社会公告","行政许可的公告［AC］
［解析］《行政许可法》第46条规定：“法律、法规、规章规定实施行政许可应当听证的事项，或者行政机关认为需要听证的其他涉及公共利益的重大行政许可事项，行政机关应当向社会公告，并举行听证。”故A项正确，当选。
行政许可听证无需公告，《行政许可法》没有相关规定。故B项错误，不当选。
《行政许可法》第24条第1款规定：“行政机关在其法定职权范围内，依照法律、法规、规章的规定，可以委托其他行政机关实施行政许可。委托机关应当将受委托行政机关和受委托实施行政许可的内容予以公告。”故C项正确，当选。
《行政许可法》第69条第2款规定：“被许可人以欺骗、贿赂等不正当手段取得行政许可的，应当予以撤销。”据此，依法撤销行政许可不属于公告的事项，法律法规没有规定撤销行政许可应予公告。故D项错误，不当选。"
"78.2017/2/47/单
天龙房地产开发有限公司拟兴建天龙金湾小区项目，向市规划局申请办理建设工程规划许可证，并
提交了相关材料。下列哪一说法是正确的？ 【B】
A.公司应到市规划局办公场所提出申请
B.公司应对其申请材料实质内容的真实性负责
C.公司的申请材料不齐全的，市规划局应作出不受理决定
D.市规划局为公司提供的申请格式文本可收取工本费","行政许可的申请［B］
［解析］《行政许可法》第29条第2款规定：“申请人可以委托代理人提出行政许可申请。但是，依法应当由申请人到行政机关办公场所提出行政许可申请的除外。”本题中的许可不具有人身属性，不属于应当由申请人到办公场所办理的情形，是可以委托办理的。故A项错误。
《行政许可法》第31条第1款规定，申请人申请行政许可，应当如实向行政机关提交有关材料和反映真实情况，并对其申请材料实质内容的真实性负责。所以公司应对申请材料的真实性负责。故B项正确。
《行政许可法》第32条第1款规定：“行政机关对申请人提出的行政许可申请，应当根据下列情况分别作出处理：……（四）申请材料不齐全或者不符合法定形式的，应当当场或者在5日内一次告知申请人需要补正的全部内容，逾期不告知的，自收到申请材料之日起即为受理；……”因此，当公司的申请材料不齐全时，行政机关是有告知补正的义务的，而非直接作出不受理的决定。故C项错误。
《行政许可法》第58条第2款规定：“行政机关提供行政许可申请书格式文本，不得收费。”故D项错误。
法条变更：《中华人民共和国行政许可法》2019年4月23日第十三届全国人民代表大会常务委员会第十次会议《关于修改〈中华人民共和国建筑法〉等八部法律的决定》修正"
"考点12 行政许可的撤销、撤回、注销与吊销
79.2019回忆/多
某区规划局批准了大地房地产开发公司的土地开发申请，并向其颁发了建设工程规划许可证，后查
明该公司在申请规划许可时提供了虚假材料，于是，某区规划局将该许可证予以撤销。下列哪些说法是
正确的？ 【AB】
A.颁发建设工程规划许可证不得收取任何费用
B.批准开发申请应当向社会公开
C.撤销建设工程规划许可证的行为属于行政处罚
D.若大地房地产开发公司提起行政复议，复议机关为区政府","行政许可的实施；行政许可的撤销与救济［ABD］
［解析］《行政许可法》第58条第l款规定：“行政机关实施行政许可和对行政许可事项进行监督检查，不得收取任何费用。但是，法律、行政法规另有规定的，依照其规定。”据此，行政许可原则上不得收取任何费用，除非法律、行政法规另有规定。本题中涉及的行政许可是建设工程规划许可，《城乡规划法》没有对规划许可证收费作出特别规定，因此应当遵照《行政许可法》的一般规定，即不收取费用。故A项正确。
《行政许可法》第40条规定：“行政机关作出的准予行政许可决定，应当予以公开，公众有权查阅。”可见，对于准予许可的决定应当公开，以便公众查阅。某区规划局批准大地房地产开发公司的土地开发申请，属于准予行政许可决定，应当予以公开，故B项正确。【特别提醒】不予许可的决定不需要公开。
行政行为的撤销，是指对于已经发生法律效力的行政行为，如果发现其违法或不当，由有权机关按照法定程序，使相应行政行为失去法律效力的行为。行政行为的撤销是具体行政行为中单独的一种类型，不属于行政处罚。行政行为被撤销之后，自始即没有法律效力。故C项错误。
根据《行政复议法》第24条第1款规定：“县级以上地方各级人民政府管辖下列行政复议案件：（一）对本级人民政府工作部门作出的行政行为不服的；……”本题中，区规划局属于区政府的工作部门，若大地房地产开发公司对区规划局的处罚决定不服申请行政复议，应当向区政府申请，故D项正确。【旧题新解】2023年修订的《行政复议法》取消了地方政府工作部门的行政复议职权，除特殊情形外，原则上由县级以上人民政府统一行使行政复议职权。因此，本题只能向区政府申请复议，市规划局不再享有复议职权，不能向其申请复议。
法条变更：《中华人民共和国行政复议法》2023年9月1日第十四届全国人民代表大会常务委员会第五次会议修订"
"80.2011/2/42/单
某市安监局向甲公司发放《烟花爆竹生产企业安全生产许可证》后，发现甲公司所提交的申请材料
系伪造。对于该许可证的处理，下列哪一选项是正确的？ 【B】
A.吊销
B.撤销
C.撤回
D.注销","行政许可的撤销、撤回、吊销、注销［B］
［解析］《行政许可法》第69条第2款规定：“被许可人以欺骗、贿赂等不正当手段取得行政许可的，应当予以撤销。”本题中，某市安监局向甲公司发放《烟花爆竹生产企业安全生产许可证》后，发现甲公司所提交的申请材料系伪造，甲公司属于违法取得行政许可，因此应当对该许可证予以撤销。故B项正确。"
"81.2008/2/87/多
对下列哪些情形，行政机关应当办理行政许可的注销手续？ 【ABD】
A.张某取得律师执业证书后，发生交通事故成为植物人
B.田某违法经营的网吧被吊销许可证
C.李某依法向国土资源管理部门申请延续采矿许可，国土资源管理部门在规定期限内未予答复
D.刘某通过行贿取得行政许可证后，被行政机关发现并撤销其许可","行政许可的注销［ABD］
［解析］《行政许可法》第70条规定：“有下列情形之一的，行政机关应当依法办理有关行政许可的注销手续：（一）行政许可有效期届满未延续的；（二）赋予公民特定资格的行政许可，该公民死亡或者丧失行为能力的；（三）法人或者其他组织依法终止的；（四）行政许可依法被撤销、撤回，或者行政许可证件依法被吊销的；（五）因不可抗力导致行政许可事项无法实施的；（六）法律、法规规定的应当注销行政许可的其他情形。”可知，A项中张某取得律师执业证书后，发生交通事故成为植物人，其已丧失行为能力，符合上述第2项的规定，因此司法行政主管部门应当依法注销其律师执业资格。故A项正确，当选。B项中田某因违法经营网吧被吊销许可证的，符合上述第4项规定。故B项正确，当选。D项中刘某的行政许可证被依法撤销的，符合上述第4项规定，行政机关应当办理注销手续。故D项正确，当选。
《行政许可法》第50条第2款规定：“行政机关应当根据被许可人的申请，在该行政许可有效期届满前作出是否准予延续的决定；逾期未作决定的，视为准予延续。”C项中李某依法向国土资源管理部门申请延续采矿许可，而国土资源管理部门在规定期限内未予答复，因此视为对李某的行政许可准予延缓，不应注销。故C项错误，不选。"
"82.2015/2/47/单
食品药品监督管理局向一药店发放药品经营许可证。后接举报称，该药店存在大量非法出售处方药
的行为，该局在调查中发现药店的药品经营许可证系提供虚假材料欺骗所得。关于对许可证的处理，该
局下列哪一做法是正确的？ 【B】
A.撤回
B.撤销
C.吊销
D.待有效期限届满后注销","行政许可的撤销［B］
［解析］《行政许可法》第69条规定：“……被许可人以欺骗、贿赂等不正当手段取得行政许可的，应当予以撤销。……依照本条第2款的规定撤销行政许可的，被许可人基于行政许可取得的利益不受保护。”本题符合上述情形，应予撤销。故B项正确，A、C、D项错误。"
"83.2017/2/78/多
下列哪些情形中，行政机关应依法办理行政许可的注销手续？ 【ABCD】
A.某企业的产品生产许可证有效期限届满未申请延续的
B.某企业的旅馆业特种经营许可证被认定为以贿赂手段取得而被撤销的
C.某房地产开发公司取得的建设工程规划许可证被吊销的
D.拥有执业医师资格证的王医生死亡的","行政许可的注销［ABCD］
［解析］《行政许可法》第70条规定：“有下列情形之一的，行政机关应当依法办理有关行政许可的注销手续：（一）行政许可有效期届满未延续的；（二）赋予公民特定资格的行政许可，该公民死亡或者丧失行为能力的；（三）法人或者其他组织依法终止的；（四）行政许可依法被撤销、撤回，或者行政许可证件依法被吊销的；（五）因不可抗力导致行政许可事项无法实施的；（六）法律、法规规定的应当注销行政许可的其他情形。”
A项，属于上述第1项情形，有效期满未延续，应当注销。故A项当选。
B、C项，属于上述第4项情形，行政许可依法被撤销或者行政许可证件依法被吊销的，应当注销。故B、C项当选。
D项，属于上述第2项情形，赋予公民特定资格的行政许可，该公民死亡，应当注销。故D项当选。"
"84.2007/2/81/多
刘某参加考试并取得《医师资格证书》，后市卫生局查明刘某在报名时提供的系虚假材料，于是向
刘某送达《行政许可证件撤销告知书》。刘某提出听证申请，被拒绝。市卫生局随后撤销了刘某的《医
师资格证书》。下列哪些选项是正确的？ 【ACD】
A.市卫生局有权撤销《医师资格证书》
B.撤销《医师资格证书》的行为应当履行听证程序
C.市政府有权撤销《医师资格证书》
D.市卫生局撤销《医师资格证书》后应依照法定程序将其注销","行政许可的撤销［ACD］
［解析］根据《行政许可法》第69条以及《行政诉讼法》等相关法律规定，有权撤销行政许可的机关包括：许可决定机关;许可决定机关的上级行政机关;法院;被越权机关。市卫生局作为作出许可决定的机关、市政府作为其上级机关均有权撤销，故A、C项正确。
考生应区别撤销与吊销，吊销的行为性质属于处罚，按照《行政处罚法》，许可证吊销应当告知被处罚人有申请听证的权利，但撤销许可证并不属于行政处罚，没有法律规定撤销应当听证，故B项错误。
根据《行政许可法》第70条规定，行政许可被撤销后，当事人实体权利灭失，许可无法继续其效力，应当予以注销，故D项正确。"
