Question,Answer
"212.2015/2/33/单
甲、乙、丙、丁四人涉嫌多次结伙盗窃，公安机关侦查终结移送审查起诉后，甲突然死亡。检察院
审查后发现，甲和乙共同盗窃1次，数额未达刑事立案标准；乙和丙共同盗窃1次，数额刚达刑事立案
标准；甲、丙、丁三人共同盗窃1次，数额巨大，但经两次退回公安机关补充侦查后仍证据不足；乙对
其参与的2起盗窃有自首情节。关于本案，下列哪一选项是正确的？ 【D】
A.对甲可作出酌定不起诉决定
B.对乙可作出法定不起诉决定
C.对丙应作出证据不足不起诉决定
D.对丁应作出证据不足不起诉决定","不起诉的适用条件［D］
［解析］《刑事诉讼法》第177条第1款规定，犯罪嫌疑人没有犯罪事实，或者有本法第16条规定的情形之一的，人民检察院应当作出不起诉决定。本题中，甲突然死亡，属于法定不起诉规定中“犯罪嫌疑人、被告人死亡”的情形，对甲应当作出法定不起诉决定。故A项错误。
《刑事诉讼法》第177条第2款规定，对于犯罪情节轻微，依照《刑法》规定不需要判处刑罚或者免除刑罚的，人民检察院可以作出不起诉决定。本题中，乙虽然参与两次盗窃，但一次不构成犯罪，一次刚达刑事立案标准，且乙对其参与的两起盗窃有自首情节。因此，对乙可作出酌定不起诉决定。故B项错误。
《刑事诉讼法》第175条第4款规定，对于二次补充侦查的案件，人民检察院仍然认为证据不足，不符合起诉条件的，应当作出不起诉的决定。本题中，丁符合该条规定的情形，对丁应当作出证据不足不起诉决定；而丙虽然有一起盗窃经二次退回公安机关补充侦查后仍证据不足，该部分属于证据不足不起诉，但是丙和乙共同实施的盗窃并未出现上述情形，因此，不能对丙作出证据不足不起诉决定。故C项错误，D项正确。"
"213.2014/2/35/单
检察院对孙某敲诈勒索案审查起诉后认为，作为此案关键证据的孙某口供系刑讯所获，依法应予排
除。在排除该口供后，其他证据显然不足以支持起诉，因而作出不起诉决定。关于该案处理，下列哪一
选项是错误的？ 【B】
A.检察院的不起诉属于存疑不起诉
B.检察院未经退回补充侦查即作出不起诉决定违反《刑事诉讼法》的规定
C.检察院排除刑讯获得的口供，体现了法律监督机关的属性
D.检察院不起诉后，又发现新的证据，符合起诉条件时，可提起公诉","存疑不起诉；非法证据排除［B］
［解析］存疑不起诉，又称证据不足不起诉。本案在排除口供后，其他证据显然不足以支持起诉，即证据不足，因而作出的不起诉决定属于存疑不起诉。故A项表述正确。
《高检规则》第73条第1款规定：“人民检察院经审查认定存在非法取证行为的，对该证据应当予以排除，其他证据不能证明犯罪嫌疑人实施犯罪行为的，应当不批准或者决定逮捕。已经移送起诉的，可以依法将案件退回监察机关补充调查或者退回公安机关补充侦查，或者作出不起诉决定。被排除的非法证据应当随案移送，并写明为依法排除的非法证据。”据此，检察院在审查起诉过程中依法排除非法证据后，可以依法将案件退回公安机关补充侦查，也可以直接作出不起诉决定。故B项错误。【总结提示】对于检察院作出存疑不起诉决定，是否需要以先退回补充侦查为前提，需要区分两种情况：（1）一般情况下，证据不足的，需要先进行补充侦查。经过二次补侦，证据不足的，应当不起诉； 经过一次补侦，证据不足的，可以不起诉。《高检规则》第367条规定：“人民检察院对于二次退回补充调查或者补充侦查的案件，仍然认为证据不足，不符合起诉条件的，经检察长批准，依法作出不起诉决定。人民检察院对于经过一次退回补充调查或者补充侦查的案件，认为证据不足，不符合起诉条件，且没有再次退回补充调查或者补充侦查必要的，经检察长批准，可以作出不起诉决定。”（2）对于排除非法证据后导致证据不足的，检察院可以直接作出不起诉决定，不以补充侦查为前提。（《高检规则》第73条）
检察院是我国的法律监督机关。检察院在审查起诉时，发现侦查机关以刑讯获取的供述，应当予以排除，这体现了检察院法律监督机关的属性。故C项表述正确。
检察院在作出存疑不起诉之后，如果发现了新的证据，符合起诉条件时，可以提起公诉。故D项表述正确。"
"214.2011/2/31/单
被害人对于检察院作出不起诉决定不服而在7日内提出申诉时，下列哪一说法是正确的？ 【D】
A.由作出决定的检察院受理被害人的申诉
B.由与作出决定的检察院相对应的法院受理被害人的申诉
C.被害人提出申诉同时又向法院起诉的，法院应裁定驳回起诉
D.被害人提出申诉后又撤回的，仍可向法院起诉","对不起诉决定的救济［D］
［解析］《刑事诉讼法》第180条规定：“对于有被害人的案件，决定不起诉的，人民检察院应当将不起诉决定书送达被害人。被害人如果不服，可以自收到决定书后七日以内向上一级人民检察院申诉，请求提起公诉。人民检察院应当将复查决定告知被害人。对人民检察院维持不起诉决定的，被害人可以向人民法院起诉。被害人也可以不经申诉，直接向人民法院起诉。人民法院受理案件后，人民检察院应当将有关案件材料移送人民法院。” 据此，被害人申诉应该向上一级检察院提起，故A、B项错误。被害人既可以向检察院申诉，也可以不经申诉直接向人民法院起诉。申诉与自诉之间没有前后顺序问题。故C项错误，D项正确。【特别提醒】注意被害人与被酌定不起诉人对不起诉决定不服进行救济的不同：被害人对不起诉决定不服，可在收到不起诉决定书后7日内向上一级检察院申诉或者提起自诉；被酌定不起诉人对不起诉决定不服，可在收到不起诉决定书后7日内向作出不起诉决定的检察院申诉。"
"215.2008/2/24/单
某看守所干警甲，因涉嫌虐待被监管人乙被立案侦查。在审查起诉期间，A地基层检察院认为甲情
节显著轻微，不构成犯罪，遂作不起诉处理。关于该决定，下列哪一选项是正确的？ 【C】
A.公安机关有权申请复议复核
B.某甲有权向原决定检察院申诉
C.某乙有权向上一级检察院申诉
D.申诉后，上级检察院维持不起诉决定的，某乙可以向该地的中级法院提起自诉","对不起诉决定的异议［C］
［解析］本案属于在诉讼活动中司法工作人员利用职权实施的犯罪，根据《刑事诉讼法》第19条第2款规定，应由检察院立案侦查，与公安机关无关。故A项错误。
《刑事诉讼法》第181条规定，对于人民检察院依照本法第177条第2款规定作出的不起诉决定，被不起诉人如果不服，可以自收到决定书后7日以内向人民检察院申诉。人民检察院应当作出复查决定，通知被不起诉的人，同时抄送公安机关。由此可知，被不起诉人甲只有对酌定不起诉决定才能提出异议，而本案属于法定不起诉。故B项错误。
《刑事诉讼法》第180条规定：“对于有被害人的案件，决定不起诉的，人民检察院应当将不起诉决定书送达被害人。被害人如果不服，可以自收到决定书后七日以内向上一级人民检察院申诉，请求提起公诉。人民检察院应当将复查决定告知被害人。对人民检察院维持不起诉决定的，被害人可以向人民法院起诉。被害人也可以不经申诉，直接向人民法院起诉。人民法院受理案件后，人民检察院应当将有关案件材料移送人民法院。”由此可知，乙作为被害人有权向上一级检察院申诉。故C项正确。对于申诉后，上级检察院维持不起诉决定的，被害人提起自诉时，应遵守人民法院级别管辖的规定。本案由A地基层检察院审查起诉，且本案不属于中级法院管辖，故乙应向原作出不起诉决定的人民检察院的同级人民法院起诉，即应向基层法院提起自诉。故D项错误。"
"第十四章 刑事审判概述
考点51 刑事审判的特征
216.2014/2/36/单
刑事审判具有亲历性特征。下列哪一选项不符合亲历性要求？ 【B】
A.证人因路途遥远无法出庭，采用远程作证方式在庭审过程中作证
B.首次开庭并对出庭证人的证言质证后，某合议庭成员因病无法参与审理，由另一人民陪审员担任
合议庭成员继续审理并作出判决
C.某案件独任审判员在公诉人和辩护人共同参与下对部分证据进行庭外调查核实
D.第二审法院对决定不开庭审理的案件，通过讯问被告人，听取被害人、辩护人和诉讼代理人的
意见进行审理","刑事审判的特征［B］
［解析］刑事审判的亲历性，是指案件的裁判者必须自始至终参与审理，审查所有证据，对案件作出判决须以充分听取控辩双方的意见为前提。刑事诉讼中的法官的亲历性也可以被表述为直接言词原则和集中审理原则。直接言词原则包括直接原则和言词原则：直接原则，是指法官必须与诉讼当事人和诉讼参与人直接接触，直接审查案件事实材料和证据；言词原则，是指法庭审理须以口头陈述的方式进行。除非法律有特别规定，凡是未经口头调查之证据，不得作为定案的依据采纳。《刑事诉讼法》没有明确规定直接言词原则，但第一审程序和第二审程序中关于证人、鉴定人出庭的规定，关于控辩双方和被害人当庭质证的规定等，都体现了审理的直接性和言词性原则。
集中审理原则，是指法院开庭审理案件，应在不更换审判人员的条件下连续进行，不得中断审理的诉讼原则。集中审理原则的内容主要包括：（1）一个案件组成一个审判庭进行审理；（2）法庭成员不可更换；（3）集中证据调查与法庭辩论；（4）庭审不中断并迅速作出裁判。
证人如果不出庭作证，会违背言词原则的要求，而通过网络远程作证，证人虽然人不用真正出庭，但相当于证人是出现在法庭上的，这样可以保障证人接受诉讼各方的询问，符合亲历性要求。故A项正确，不当选。
由另一人民陪审员担任合议庭成员来替补生病的合议庭成员，需要庭审重新开始，因为该人民陪审员是中途介入，对之前的审理不具有亲历性，违背了集中审理原则。故B项错误，当选。
虽然法官是庭外调查，但却是在公诉人和辩护人共同参与下进行的，符合亲历性要求。故C项正确，不当选。
虽然法官不开庭审理，但法官仍然讯问被告人，听取被害人、辩护人和诉讼代理人的意见，符合亲历性的要求。故D项正确，不当选。"
"考点52 刑事审判原则
217.2017/2/74/多
《关于推进以审判为中心的刑事诉讼制度改革的意见》第13条要求完善法庭辩论规则，确保控辩
意见发表在法庭。法庭应当充分听取控辩双方意见，依法保障被告人及其辩护人的辩论辩护权。关于这
一规定的理解，下列哪些选项是正确的？ 【ABD】
A.符合我国刑事审判模式逐步弱化职权主义色彩的发展方向
B.确保控辩意见发表在法庭，核心在于保障被告人和辩护人能充分发表意见
C.体现了刑事审判的公开性
D.被告人认罪的案件的法庭辩论，主要围绕量刑进行","以审判为中心的诉讼制度改革；刑事审判的公开性；审判模式［ABD］
［解析］《关于推进以审判为中心的刑事诉讼制度改革的意见》第13条强调发挥控辩双方的积极主动作用,有助于强化法官的积极主动作用，促进控辩双方的积极对抗，朝着控辩式审判模式发展。故A项正确。
《刑事诉讼法》第14条规定,人民法院、人民检察院和公安机关应当保障犯罪嫌疑人、被告人和其他诉讼参与人依法享有的辩护权和其他诉讼权利。辩护人享有参加法庭调查和辩论权，在法庭辩论阶段，辩护人可以对证据和案件情况发表意见并且可以和控方辩论。由此可见,在法庭辩论中，确保控辩意见发表在法庭，核心在于保障被告人和辩护人能充分发表意见。故B项正确。
刑事审判的公开性是指审判活动应当公开进行,法庭的大门永远是敞开的,除了为了保护特定的社会利益依法不公开审理的案件外，都应当公开审理，将审判活动置于公众和社会的监督之下。即使依法不公开审理的案件，宣告判决也应当公开。这是摒除司法不公的最有力的手段。刑事审判的公开性与完善法庭辩论规则和使控辩意见发表在法庭不能直接等同。故C项不当选。
《刑诉解释》第278条第1款规定,对被告人认罪的案件，在确认被告人了解起诉书指控的犯罪事实和罪名，自愿认罪且知悉认罪的法律后果后，法庭调查可以主要围绕量刑和其他有争议的问题进行。故D项表述正确。"
"218.2016/2/22/单
《中共中央关于全面深化改革若干重大问题的决定》提出“让审理者裁判、由裁判者负责”。结合刑
事诉讼基本原理，关于这一表述的理解，下列哪一选项是正确的？ 【B】
A.体现了我国刑事诉讼职能的进一步细化与完善
B.体现了刑事诉讼直接原则的要求
C.体现了刑事审判的程序性特征
D.体现了刑事审判控辩式庭审方式改革的方向","刑事诉讼职能；直接原则；刑事审判的特征；我国刑事审判模式［B］
［解析］“让审理者裁判、由裁判者负责”包括两个方面内容：一是要求真正审理案件、在法庭审理中直接听取控辩双方质证和意见的法官作出最终的裁决，实现庭审实质化，使裁判结果建立在法庭审理的基础之上；二是在审理者裁判的基础上，作出最终裁判的法官需要对案件的结果承担相应的责任，体现了司法责任制。
我国的刑事诉讼职能包括控诉、辩护、审判，即控辩审。刑事诉讼职能强调控辩审三方之间的关系，而题干中主要强调法官的作用，没有涉及刑事诉讼职能方面。故A项错误。
直接原则又可分为直接审理原则和直接采证原则。本题题干表述体现了刑事诉讼直接审理原则的要求。故B项正确。
刑事审判的程序性是指审判活动应当严格遵循法定的程序，在题干中，并没有直接体现出严格依照程序办事的意思。故C项错误。
控辩式庭审方式的改革是我国刑事诉讼审判模式的发展方向，重在强调控辩双方在法庭审理中的主导作用，与题干中突出法官的作用不相符合。故D项错误。"
"219.2013/2/37/单
开庭审判过程中，一名陪审员离开法庭处理个人事务，辩护律师提出异议并要求休庭，审判长予以
拒绝，四十分钟后陪审员返回法庭继续参与审理。陪审员长时间离开法庭的行为违背下列哪一审判原
则？ 【C】
A.职权主义原则
B.证据裁判规则
C.直接言词原则
D.集中审理原则","刑事审判原则［C］
［解析］职权主义审判原则，又称审问式审判原则，是指法官在审判程序中居于主导和控制地位，从而限制控辩双方积极性的审判模式。职权主义审判模式有三个基本特征：（1）法官居于中心地位，从而主导法庭审理的进行；（2）控辩双方的积极性受到抑制，处于消极被动的地位；（3）法官掌握程序控制权。本题中，陪审员中途离开法庭的行为，与职权主义无关。故A项不当选。
证据裁判原则，是指对于案件争议事项的认定，应当依据证据。证据裁判原则要求裁判的形成必须以达到一定要求的证据为依据，没有证据不得认定犯罪事实。本题中，陪审员中途离开法庭的行为，与证据裁判原则无关。故B项不当选。
直接言词原则，也称口证原则，是指法官亲自听取双方当事人、证人及其他诉讼参与人的当庭口头陈述和法庭辩论，从而形成案件事实真实性的内心确认，并据以对案件作出裁判。该原则要求法官：（1）及时通知并保证有关人员出庭；（2）开庭审理过程中，合议庭的审判人员必须始终在庭，参加庭审的全过程；（3）所有证据包括法庭依据当事人申请或依职权收集的证据，都必须当庭出示，当庭质证；（4）保证控辩双方有充分的陈述和辩论的机会和时间。
集中审理原则，又称不中断审理原则，是指法院开庭审理案件，应当在不更换审判人员的条件下连续进行，不得中断审理的诉讼原则。主要体现在：（1）一个案件组成一个审判庭进行审理，每起案件自始至终应由同一法庭进行审判。在案件审理开始后尚未结束前不允许法庭再审理其他任何案件。（2）法庭成员不得更换。对于因故不能继续参加审理的，应由始终在场的候补法官、候补陪审员替换。否则，应重新审判。（3）集中证据调查与法庭辩论。（4）庭审不中断并迅速作出裁判。
陪审员离开法庭处理个人事务，该陪审员就无法直接参与审理，无法直接审查判断证据，无法直接询问控辩双方，显然违背的是直接言词原则。故C项当选。集中审理原则强调“不换人、不换庭、不中断”，本案中，陪审员离开法庭处理个人事务，合议庭没有换人，合议庭也没有整体换掉，庭审仍在继续没有中断，故没有违反集中审理原则。故D项不当选。"
"220.2011/2/32/单
审判长在法庭审理过程中突发心脏病，无法继续参与审判，需在庭外另行指派其他审判人员参加审
判。法院院长的下列哪一做法是正确的？ 【D】
A.指派一名陪审员担任审判长重新审理
B.指派一名审判员担任审判长继续审理
C.指派一名陪审员并指定原合议庭一名审判员担任审判长继续审理
D.指定一名审判员担任审判长重新审理","集中审理原则；合议庭的组成［D］
［解析］《人民陪审员法》第14条规定，人民陪审员和法官组成合议庭审判案件，由法官担任审判长，可以组成3人合议庭，也可以由法官3人与人民陪审员4人组成7人合议庭。据此，审判长只能由审判员担任，人民陪审员不得担任审判长。故A项错误。
集中审理原则，又称为不中断审理原则，是指法院开庭审理案件，应在不更换审判人员的条件下连续进行，不得中断审理的诉讼原则。该原则的内容之一就是法庭成员（包括法官和陪审员）不可更换。对于法庭成员因故不能继续审理的，应当由始终在场的候补法官、候补陪审员替换之。如果没有足够的法官、陪审员可以替换，则应重新审判。这也是直接原则的要求。因为参与裁判制作的法官、陪审员必须参与案件的全部审理活动，接触所有的证据，全面听取法庭辩论，否则无法对案件形成全面的认知并作出公正的裁判。本题中，因为审判长突发心脏病，无法继续审理，需要在庭外另行指派其他审判人员参加审判，被指派参加审判的人员不符合“始终在场”的要求，该案件应当重新审判。故B、C项错误，D项正确。"
"221.2010/2/73/多
下列哪些选项体现了集中审理原则的要求？ 【ABC】
A.案件一旦开始审理即不得更换法官
B.法庭审理应不中断地进行
C.更换法官或者庭审中断时间较长的，应当重新进行审理
D.法庭审理应当公开进行","集中审理原则［ABC］
［解析］集中审理原则，又称不中断审理原则，是指“法院开庭审理案件，应在不更换审判人员的条件下连续进行，不得中断审理的诉讼原则”。该原则要求法庭对每个刑事案件的审理除了必要的休息时间之外，原则上应当是不中断地连续进行。换言之，法庭审理案件从开庭到判决应当尽可能地一气呵成，不应中断。其主要内容包括：（1）一个案件组成一个审判庭进行审理，每起案件自始至终亦应由同一法庭进行审判，而且在案件审理已经开始尚未结束以前不允许法庭再审理任何其他案件；（2）法庭成员不可更换；（3）集中证据调查与法庭辩论；（4）庭审不中断并迅速作出裁判。故A、B项正确。
根据集中审理原则，庭审应不中断地进行，法庭因故延期审理较长时间者，应重新进行以前的庭审。故C项正确。
集中审理原则与直接言词原则、公开原则等密切相关，但集中审理原则并不要求法庭审理应当公开进行。故D项错误。"
"222.2009/2/25/单
下列哪一选项体现直接言词原则的要求？ 【B】
A.法官亲自收集证据
B.法官亲自在法庭上听取当事人、证人及其他诉讼参与人的口头陈述
C.法庭审理尽可能不中断地进行
D.法庭审理应当公开进行证据调查与辩论","直接言词原则［B］
［解析］A项是职权主义审判模式下以法官为中心，强调法官主导地位，而不提倡控辩双方在审判中的积极性的一种体现。与本题无关。故A项不当选。
直接言词原则是指法官必须在法庭上亲自听取当事人、证人及其他诉讼参与人的口头陈述，案件事实和证据必须由控辩双方当庭口头提出并以口头辩论和质证的方式进行调查。故B项当选。
C项体现的是集中审理原则。故C项不当选。
D项属于审判公开原则。审判公开原则是指人民法院审理案件和宣告判决，都公开进行，允许公民到法庭旁听，允许新闻记者采访和报道，即把法庭审判的全部过程，除休庭评议案件外，都公之于众。就公开的内容而言，审判公开包括审理公开和判决公开。故D项不当选。"
"考点53 审级制度
223.2017/2/33/单
下列哪一选项属于两审终审制的例外？ 【C】
A.自诉案件的刑事调解书经双方当事人签收后，即具有法律效力，不得上诉
B.地方各级法院的第一审判决，法定期限内没有上诉、抗诉，期满即发生法律效力
C.在法定刑以下判处刑罚的判决，报请最高法院核准后生效
D.法院可通过再审，撤销或者改变已生效的二审判决","两审终审制度［C］
［解析］两审终审制是指一个案件最多经过两级法院审判即告终结的制度，对于第二审法院作出的终审判决、裁定，当事人等不得再提出上诉，人民检察院不得按照上诉审理程序提出抗诉。
但我国的两审终审制有以下三种例外：（1）最高人民法院审理的第一审案件为一审终审，其判决、裁定一经作出，立即发生法律效力；（2）判处死刑的案件，必须依法经过死刑复核程序核准后，判处死刑的裁判才能生效并交付执行；（3）地方各级人民法院依照《刑法》第63条第2款规定在法定刑以下判处刑罚的案件，必须经过最高人民法院核准之后，判决、裁定才能生效并交付执行。故C项正确。
A项属于调解，二审终审针对的是法院裁判，二者不相关。B项是当事人的上诉、检察院的抗诉期限届满，从而判决生效，这是二审终审的应有之义，不属于例外。D项属于审判监督，也不属于两审终审制度的例外。故A、B、D项均不当选。"
"224.2009/2/32/单
关于两审终审制度，下列哪一选项是正确的？ 【C】
A.一个案件只有经过两级法院审理裁判才能生效
B.经过两级法院审判所作的裁判都是生效裁判
C.一个案件经过两级法院审判后对所作的裁判不能上诉
D.一个案件经过两级法院审判后当事人就不能对判决、裁定提出异议","两审终审制［C］
［解析］最高人民法院审理的第一审案件为一审终审，其裁判一经作出即生效，不存在提起二审的问题；对于其他法院作出的一审裁判没有上诉或抗诉的，上诉期满后其裁判也将发生法律效力，故A项错误。
判处死刑的案件，必须依法经过死刑复核程序核准后，该裁判才能发生法律效力；地方各级法院依法在法定刑以下判处刑罚的案件，必须经过最高人民法院的核准，其裁判才能发生法律效力，故B项错误。
上诉只能针对第一审裁判提出，故一个案件经过两级法院审判后对所作的裁判不能上诉，这是两审终审制度的要求，故C项正确。
《刑事诉讼法》第252条规定，当事人及其法定代理人、近亲属，对已经发生法律效力的判决、裁定，可以向人民法院或者人民检察院提出申诉，但是不能停止判决、裁定的执行。可见，当事人可以通过申诉对经过两级法院审判后的判决、裁定提出异议，故D项错误。"
"考点54 审判组织
225.2020回忆/多
关于合议庭，下列哪些说法是错误的？ 【ABC】
A.对于疑难、复杂、重大的案件，合议庭认为难以作出决定的，由合议庭直接提交审判委员会讨论
决定
B.合议庭进行评议的时候，如果意见分歧，应当按审判长的意见作出决定
C.人民法院审判上诉案件，应当由审判员三人至七人组成合议庭进行
D.合议庭的成员人数应当是单数","合议庭［ABC］
［解析］《刑事诉讼法》第185条规定：“合议庭开庭审理并且评议后，应当作出判决。对于疑难、复杂、重大的案件，合议庭认为难以作出决定的，由合议庭提请院长决定提交审判委员会讨论决定。审判委员会的决定，合议庭应当执行。”故A项错误。
《刑事诉讼法》第184条规定：“合议庭进行评议的时候，如果意见分歧，应当按多数人的意见作出决定，但是少数人的意见应当写入笔录。评议笔录由合议庭的组成人员签名。”故B项错误。
《刑事诉讼法》第183条第4款规定：“人民法院审判上诉和抗诉案件，由审判员三人或者五人组成合议庭进行。”故C项错误
《刑事诉讼法》第183条第5款规定：“合议庭的成员人数应当是单数。”故D项正确。"
"226.2019回忆/多
关于审判组织，下列说法不正确的是： 【ACD】
A.最高人民法院审理一审案件可以由1个审判员和2个人民陪审员组成合议庭
B.某国企高管张某贪污1亿元，社会影响重大，市检察院公诉到中级人民法院，本案应当由人民陪
审员和法官组成七人合议庭审理
C.某区法院审理精神病人的强制医疗程序应当由3名审判员组成合议庭审理
D.某县法院适用简易程序审理刘某侵占案，则应当由审判员1人独任审理","审判组织；人民陪审员制度［ACD］
［解析］《刑事诉讼法》第183条第3款规定：“最高人民法院审判第一审案件，应当由审判员三人至七人组成合议庭进行。”据此，最高人民法院审理案件无人民陪审员参加。故A项错误。
根据《人民陪审员法》第16条第1项规定，对于可能判处10年以上有期徒刑、无期徒刑、死刑，社会影响重大的刑事案件，由人民陪审员和法官组成七人合议庭进行审理。张某贪污1亿元，社会影响重大，符合上述规定，应当组成七人合议庭审理，故B项正确。
《刑事诉讼法》第183条第1款规定：“基层人民法院、中级人民法院审判第一审案件，应当由审判员三人或者由审判员和人民陪审员共三人或者七人组成合议庭进行，但是基层人民法院适用简易程序、速裁程序的案件可以由审判员一人独任审判。”本条适用于普通程序和特别程序。C项说法以偏概全，故错误。
《刑事诉讼法》第216条第1款规定：“适用简易程序审理案件，对可能判处三年有期徒刑以下刑罚的，可以组成合议庭进行审判，也可以由审判员一人独任审判；对可能判处的有期徒刑超过三年的，应当组成合议庭进行审判。”据此，本案如果可能判处3年有期徒刑以下刑罚，可以由合议庭审理，也可以由审判员一人独任审理；如果可能判处的有期徒刑超过3年，则应当由合议庭审理。故D项错误。"
"考点55 人民陪审员制度
227.2021回忆/多
闵某是七人合议庭中的人民陪审员，关于闵某的权利，下列选项说法正确的是： 【ABD】
A.合议庭评议，可以就法律问题发表意见
B.开庭前可以查阅案卷
C.庭审中经审判长同意可以询问证人
D.判决书副本应当送交给闵某","人民陪审员的权利［ABD］
［解析］《人民陪审员法》第22条规定：“人民陪审员参加七人合议庭审判案件，对事实认定，独立发表意见，并与法官共同表决；对法律适用，可以发表意见，但不参加表决。”故A项正确。
《最高人民法院关于适用〈中华人民共和国人民陪审员法〉若干问题的解释》第8条规定：“人民法院应当在开庭前，将相关权利和义务告知人民陪审员，并为其阅卷提供便利条件。”故B项正确。
《最高人民法院关于适用〈中华人民共和国人民陪审员法〉若干问题的解释》第11条规定：“庭审过程中，人民陪审员依法有权向诉讼参加人发问，审判长应当提示人民陪审员围绕案件争议焦点进行发问。”可知，人民陪审员庭审中发问无需经过审判长同意。故C项错误。
《最高人民法院关于适用〈中华人民共和国人民陪审员法〉若干问题的解释》第16条规定：“案件审结后，人民法院应将裁判文书副本及时送交参加该案审判的人民陪审员。”故D项正确。"
"228.2020回忆/任
下列关于人民陪审员制度的表述，正确的是： 【A】
A.人民陪审员可以组织自诉人和被告人进行调解
B.三人合议庭中，人民陪审员只对事实问题进行表决
C.人民陪审员参加七人的合议庭，由二个法官和五个陪审员组成
D.人民陪审员由法院院长任命","人民陪审员制度［A］
［解析］《人民陪审员法》第2条第2款规定：“人民陪审员依照本法产生，依法参加人民法院的审判活动，除法律另有规定外，同法官有同等权利。”法官和人民陪审员均可以组织自诉人和被告人对告诉才处理的案件和被害人有证据证明的轻微刑事案件可以调解。故A项正确。
《人民陪审员法》第21条规定：“人民陪审员参加三人合议庭审判案件，对事实认定、法律适用，独立发表意见，行使表决权。”故B项错误。【陷阱点拨】注意不要与七人合议庭混淆。根据《人民陪审员法》第22条，七人合议庭中人民陪审员只对事实问题进行表决。
《人民陪审员法》第14条规定：“人民陪审员和法官组成合议庭审判案件，由法官担任审判长，可以组成三人合议庭，也可以由法官三人与人民陪审员四人组成七人合议庭。”故C项错误。
《人民陪审员法》第10、11条规定，人民陪审员是由基层人民法院院长提请同级人大常委会任命。故C项错误。本题的正确答案为A项。"
"229.2015/2/35/单
罗某作为人民陪审员参与D市中级法院的案件审理工作。关于罗某的下列哪一说法是正确的？
【D】
A.担任人民陪审员，必须经D市人大常委会任命
B.同法官享有同等权利，也能担任合议庭审判长
C.可参与中级法院二审案件审理，并对事实认定、法律适用独立行使表决权
D.可要求合议庭将案件提请院长决定是否提交审委会讨论决定","人民陪审员制度；审判组织［D］
［解析］《人民陪审员法》第10条规定：“司法行政机关会同基层人民法院，从通过资格审查的人民陪审员候选人名单中随机抽选确定人民陪审员人选，由基层人民法院院长提请同级人民代表大会常务委员会任命。” 可见，陪审员由基层人大常委会任命，不是市人大常委会任命。故A项错误。
《人民陪审员法》第2条第2款规定：“人民陪审员依照本法产生，依法参加人民法院的审判活动，除法律另有规定外，同法官有同等权利。”第14条规定：“人民陪审员和法官组成合议庭审判案件，由法官担任审判长，可以组成三人合议庭，也可以由法官三人与人民陪审员四人组成七人合议庭。”人民陪审员与法官组成合议庭审判案件，由法官担任审判长。故B项错误。
《刑事诉讼法》第183条第4款规定，人民法院审判上诉和抗诉案件，由审判员3人或者5人组成合议庭进行。可知，人民陪审员不能参与二审案件的审理。故C项错误。
《人民陪审员法》第23条第2款规定：“合议庭组成人员意见有重大分歧的，人民陪审员或者法官可以要求合议庭将案件提请院长决定是否提交审判委员会讨论决定。”故D项正确。"
